Genome	KO	DRAMPresent	METABOLICPresent	METABOLICHitCount	PresencePattern
SGB_007	K00600	true	true	1	Both
SGB_007	K00602	true	true	1	Both
SGB_007	K00603	true	true	1	Both
SGB_007	K00605	true	true	1	Both
SGB_007	K00606	true	true	1	Both
SGB_007	K00609	true	true	1	Both
SGB_007	K00611	true	true	1	Both
SGB_007	K00615	true	true	1	Both
SGB_007	K00616	true	true	1	Both
SGB_007	K00620	true	true	1	Both
SGB_007	K00626	true	true	1	Both
SGB_007	K00627	true	true	1	Both
SGB_007	K00632	true	true	2	Both
SGB_007	K00640	true	true	1	Both
SGB_007	K00641	true	true	1	Both
SGB_007	K00645	true	true	1	Both
SGB_007	K00648	true	true	2	Both
SGB_007	K00652	false	true	1	METABOLIC only
SGB_007	K00655	true	true	3	Both
SGB_007	K00688	true	true	1	Both
SGB_007	K00703	true	true	2	Both
SGB_007	K00705	true	true	1	Both
SGB_007	K00720	true	true	2	Both
SGB_007	K00729	true	true	3	Both
SGB_007	K00762	true	true	1	Both
SGB_007	K00764	true	true	1	Both
SGB_007	K00765	true	true	1	Both
SGB_007	K00766	true	true	1	Both
SGB_007	K00767	true	true	1	Both
SGB_007	K00772	true	true	1	Both
SGB_007	K00789	true	true	1	Both
SGB_007	K00796	true	true	1	Both
SGB_007	K00797	true	true	1	Both
SGB_007	K00798	true	true	1	Both
SGB_007	K00800	true	true	1	Both
SGB_007	K00817	true	true	2	Both
SGB_007	K00820	true	true	2	Both
SGB_007	K00821	true	true	2	Both
SGB_007	K00823	true	true	1	Both
SGB_007	K00826	true	true	2	Both
SGB_007	K00831	true	true	1	Both
SGB_007	K00836	true	true	1	Both
SGB_007	K00849	true	true	1	Both
SGB_007	K00850	true	true	1	Both
SGB_007	K00854	true	true	1	Both
SGB_007	K00859	true	true	1	Both
SGB_007	K00869	true	true	1	Both
SGB_007	K00873	true	true	1	Both
SGB_007	K00878	true	true	1	Both
SGB_007	K00886	true	true	2	Both
SGB_007	K00891	true	true	2	Both
SGB_007	K00927	true	true	1	Both
SGB_007	K00928	true	true	1	Both
SGB_007	K00930	true	true	1	Both
SGB_007	K00931	true	true	1	Both
SGB_007	K00939	true	true	1	Both
SGB_007	K00940	true	true	1	Both
SGB_007	K00942	true	true	1	Both
SGB_007	K00943	true	true	1	Both
SGB_007	K00948	true	true	2	Both
SGB_007	K00950	true	true	1	Both
SGB_007	K00954	true	true	1	Both
SGB_007	K00958	true	true	1	Both
SGB_007	K00965	true	true	1	Both
SGB_007	K00969	true	true	1	Both
SGB_007	K00973	true	true	1	Both
SGB_007	K00975	true	true	2	Both
SGB_007	K00981	true	true	1	Both
SGB_007	K01046	true	true	1	Both
SGB_007	K01054	true	true	1	Both
SGB_007	K01057	true	true	1	Both
SGB_007	K01081	true	true	1	Both
SGB_007	K01092	true	true	1	Both
SGB_007	K01113	true	true	1	Both
SGB_007	K01200	true	true	1	Both
SGB_007	K01251	true	true	1	Both
SGB_007	K01428	true	true	1	Both
SGB_007	K01429	true	true	1	Both
SGB_007	K01430	true	true	1	Both
SGB_007	K01465	true	true	1	Both
SGB_007	K01468	true	true	1	Both
SGB_007	K01476	true	true	1	Both
SGB_007	K01480	false	true	1	METABOLIC only
SGB_007	K01488	true	true	1	Both
SGB_007	K01495	true	true	1	Both
SGB_007	K01497	false	true	1	METABOLIC only
SGB_007	K01500	true	true	1	Both
SGB_007	K01555	true	true	1	Both
SGB_007	K01556	true	true	1	Both
SGB_007	K01586	true	true	1	Both
SGB_007	K01588	true	true	1	Both
SGB_007	K01589	true	true	1	Both
SGB_007	K01591	true	true	1	Both
SGB_007	K01595	true	true	2	Both
SGB_007	K01596	true	true	1	Both
SGB_007	K01597	true	true	1	Both
SGB_007	K01599	true	true	1	Both
SGB_007	K01609	true	true	1	Both
SGB_007	K01610	true	true	1	Both
SGB_007	K01611	true	true	1	Both
SGB_007	K01613	true	true	1	Both
SGB_007	K01637	true	true	1	Both
SGB_007	K01638	true	true	1	Both
SGB_007	K01640	true	true	1	Both
SGB_007	K01647	true	true	1	Both
SGB_007	K01649	true	true	2	Both
SGB_007	K01652	true	true	1	Both
SGB_007	K01653	true	true	1	Both
SGB_007	K01655	true	true	1	Both
SGB_007	K01657	true	true	1	Both
SGB_007	K01658	false	true	1	METABOLIC only
SGB_007	K01687	true	true	1	Both
SGB_007	K01689	true	true	1	Both
SGB_007	K01693	true	true	1	Both
SGB_007	K01695	true	true	1	Both
SGB_007	K01696	true	true	1	Both
SGB_007	K01697	true	true	1	Both
SGB_007	K01698	true	true	1	Both
SGB_007	K01703	true	true	1	Both
SGB_007	K01704	true	true	2	Both
SGB_007	K01712	true	true	1	Both
SGB_007	K01719	true	true	2	Both
SGB_007	K01733	true	true	2	Both
SGB_007	K01735	true	true	2	Both
SGB_007	K01736	true	true	1	Both
SGB_007	K01737	true	true	3	Both
SGB_007	K01738	false	true	1	METABOLIC only
SGB_007	K01739	false	true	1	METABOLIC only
SGB_007	K01745	true	true	3	Both
SGB_007	K01749	true	true	1	Both
SGB_007	K01754	true	true	1	Both
SGB_007	K01755	true	true	1	Both
SGB_007	K01756	true	true	1	Both
SGB_007	K01758	true	true	1	Both
SGB_007	K01760	false	true	1	METABOLIC only
SGB_007	K01772	true	true	1	Both
SGB_007	K01783	true	true	1	Both
SGB_007	K01784	true	true	2	Both
SGB_007	K01790	true	true	1	Both
SGB_007	K01803	true	true	1	Both
SGB_007	K01808	true	true	1	Both
SGB_007	K01809	true	true	2	Both
SGB_007	K01810	true	true	1	Both
SGB_007	K01814	true	true	1	Both
SGB_007	K01817	true	true	1	Both
SGB_007	K01845	true	true	3	Both
SGB_007	K01848	true	true	1	Both
SGB_007	K01849	true	true	1	Both
SGB_007	K01885	true	true	1	Both
SGB_007	K01895	true	true	1	Both
SGB_007	K01897	true	true	5	Both
SGB_007	K01902	true	true	1	Both
SGB_007	K01903	true	true	1	Both
SGB_007	K01905	false	true	1	METABOLIC only
SGB_007	K01923	true	true	1	Both
SGB_007	K01933	true	true	1	Both
SGB_007	K01937	true	true	1	Both
SGB_007	K01939	true	true	1	Both
SGB_007	K01940	true	true	1	Both
SGB_007	K01945	true	true	2	Both
SGB_007	K01951	true	true	1	Both
SGB_007	K01955	true	true	1	Both
SGB_007	K01956	true	true	1	Both
SGB_007	K01961	true	true	2	Both
SGB_007	K01962	true	true	1	Both
SGB_007	K01969	true	true	1	Both
SGB_007	K02045	true	true	1	Both
SGB_007	K02046	true	true	1	Both
SGB_007	K02047	true	true	1	Both
SGB_007	K02078	true	true	2	Both
SGB_007	K02108	true	true	1	Both
SGB_007	K02109	true	true	1	Both
SGB_007	K02110	true	true	1	Both
SGB_007	K02111	true	true	1	Both
SGB_007	K02112	true	true	1	Both
SGB_007	K02113	true	true	1	Both
SGB_007	K02114	true	true	1	Both
SGB_007	K02115	true	true	1	Both
SGB_007	K02160	true	true	1	Both
SGB_007	K02171	true	true	1	Both
SGB_007	K02204	true	true	2	Both
SGB_007	K02224	true	true	1	Both
SGB_007	K02227	true	true	1	Both
SGB_007	K02230	true	true	1	Both
SGB_007	K02231	true	true	1	Both
SGB_007	K02232	true	true	1	Both
SGB_007	K02257	true	true	1	Both
SGB_007	K02259	true	true	1	Both
SGB_007	K02274	true	true	1	Both
SGB_007	K02275	true	true	1	Both
SGB_007	K02276	true	true	1	Both
SGB_007	K02277	true	true	1	Both
SGB_007	K02291	true	true	1	Both
SGB_007	K02303	true	true	1	Both
SGB_007	K02372	true	true	1	Both
SGB_007	K02446	true	true	1	Both
SGB_007	K02492	true	true	1	Both
SGB_007	K02495	true	true	2	Both
SGB_007	K02500	true	true	1	Both
SGB_007	K02501	true	true	1	Both
SGB_007	K02502	true	true	1	Both
SGB_007	K02566	true	true	1	Both
SGB_007	K02575	true	true	2	Both
SGB_007	K02636	true	true	1	Both
SGB_007	K03077	true	true	1	Both
SGB_007	K03148	true	true	1	Both
SGB_007	K03179	true	true	1	Both
SGB_007	K03182	true	true	1	Both
SGB_007	K03183	true	true	1	Both
SGB_007	K03186	true	true	1	Both
SGB_007	K03271	true	true	1	Both
SGB_007	K03273	true	true	1	Both
SGB_007	K03367	true	true	1	Both
SGB_007	K03517	true	true	1	Both
SGB_007	K03525	true	true	1	Both
SGB_007	K03635	true	true	1	Both
SGB_007	K03637	true	true	1	Both
SGB_007	K03639	true	true	1	Both
SGB_007	K03644	true	true	2	Both
SGB_007	K03738	true	true	1	Both
SGB_007	K03750	true	true	1	Both
SGB_007	K03781	true	true	1	Both
SGB_007	K03783	true	true	1	Both
SGB_007	K03786	true	true	1	Both
SGB_007	K03787	true	true	1	Both
SGB_007	K03795	true	true	1	Both
SGB_007	K03801	true	true	1	Both
SGB_007	K03856	true	true	3	Both
SGB_007	K04042	true	true	1	Both
SGB_007	K04517	true	true	1	Both
SGB_007	K04518	true	true	1	Both
SGB_007	K04708	true	true	1	Both
SGB_007	K05375	true	true	2	Both
SGB_007	K05602	true	true	1	Both
SGB_007	K05606	true	true	1	Both
SGB_007	K05710	true	true	1	Both
SGB_007	K05810	true	true	2	Both
SGB_007	K05824	true	true	1	Both
SGB_007	K05826	true	true	1	Both
SGB_007	K05979	true	true	1	Both
SGB_007	K06208	true	true	1	Both
SGB_007	K06215	true	true	1	Both
SGB_007	K06981	true	true	1	Both
SGB_007	K06998	true	true	2	Both
SGB_007	K07104	true	true	1	Both
SGB_007	K07130	true	true	1	Both
SGB_007	K07260	true	true	1	Both
SGB_007	K07512	true	true	1	Both
SGB_007	K07516	true	true	1	Both
SGB_007	K07755	true	true	1	Both
SGB_007	K08097	true	true	1	Both
SGB_007	K08264	true	true	1	Both
SGB_007	K08681	true	true	1	Both
SGB_007	K08963	true	true	2	Both
SGB_007	K09162	false	true	1	METABOLIC only
SGB_007	K09458	true	true	2	Both
SGB_007	K09460	false	true	26	METABOLIC only
SGB_007	K09835	true	true	1	Both
SGB_007	K09903	true	true	1	Both
SGB_007	K10775	true	true	2	Both
SGB_007	K10961	false	true	1	METABOLIC only
SGB_007	K11175	true	true	1	Both
SGB_007	K11263	true	true	1	Both
SGB_007	K11517	true	true	2	Both
SGB_007	K11529	true	true	1	Both
SGB_007	K11645	true	true	1	Both
SGB_007	K11752	true	true	1	Both
SGB_007	K11754	true	true	1	Both
SGB_007	K11755	true	true	1	Both
SGB_007	K11782	true	true	1	Both
SGB_007	K11784	true	true	1	Both
SGB_007	K12373	true	true	1	Both
SGB_007	K12628	false	true	1	METABOLIC only
SGB_007	K12630	false	true	2	METABOLIC only
SGB_007	K12634	false	true	3	METABOLIC only
SGB_007	K12658	true	true	1	Both
SGB_007	K12696	false	true	6	METABOLIC only
SGB_007	K12901	false	true	1	METABOLIC only
SGB_007	K13038	true	true	1	Both
SGB_007	K13319	false	true	1	METABOLIC only
SGB_007	K13332	false	true	1	METABOLIC only
SGB_007	K13766	true	true	1	Both
SGB_007	K13829	true	true	1	Both
SGB_007	K13990	false	true	1	METABOLIC only
SGB_007	K14155	true	true	1	Both
SGB_007	K14245	false	true	10	METABOLIC only
SGB_007	K14246	false	true	3	METABOLIC only
SGB_007	K14267	true	true	1	Both
SGB_007	K14371	false	true	14	METABOLIC only
SGB_007	K14372	false	true	6	METABOLIC only
SGB_007	K14373	false	true	10	METABOLIC only
SGB_007	K14374	false	true	1	METABOLIC only
SGB_007	K14375	false	true	4	METABOLIC only
SGB_007	K14652	true	true	1	Both
SGB_007	K15052	false	true	1	METABOLIC only
SGB_007	K15314	true	true	1	Both
SGB_007	K15577	true	true	1	Both
SGB_007	K15633	true	true	1	Both
SGB_007	K15778	true	true	1	Both
SGB_007	K15866	true	true	1	Both
SGB_007	K15960	false	true	2	METABOLIC only
SGB_007	K15964	false	true	1	METABOLIC only
SGB_007	K15965	false	true	2	METABOLIC only
SGB_007	K15967	false	true	10	METABOLIC only
SGB_007	K15988	false	true	13	METABOLIC only
SGB_007	K15989	false	true	1	METABOLIC only
SGB_007	K15992	false	true	4	METABOLIC only
SGB_007	K15993	false	true	4	METABOLIC only
SGB_007	K15994	false	true	4	METABOLIC only
SGB_007	K16000	false	true	14	METABOLIC only
SGB_007	K16001	false	true	19	METABOLIC only
SGB_007	K16002	false	true	14	METABOLIC only
SGB_007	K16003	false	true	12	METABOLIC only
SGB_007	K16004	false	true	2	METABOLIC only
SGB_007	K16005	false	true	4	METABOLIC only
SGB_007	K16006	false	true	5	METABOLIC only
SGB_007	K16007	false	true	14	METABOLIC only
SGB_007	K16008	false	true	4	METABOLIC only
SGB_007	K16009	false	true	2	METABOLIC only
SGB_007	K16010	false	true	2	METABOLIC only
SGB_007	K16149	true	true	2	Both
SGB_007	K17103	true	true	1	Both
SGB_007	K17836	true	true	1	Both
SGB_007	K18281	false	true	28	METABOLIC only
SGB_007	K18285	true	true	1	Both
SGB_007	K18346	true	true	3	Both
SGB_007	K18353	true	true	2	Both
SGB_007	K19221	true	true	1	Both
SGB_007	K19222	true	true	1	Both
SGB_007	K19650	false	true	17	METABOLIC only
SGB_007	K19723	false	true	1	METABOLIC only
SGB_007	K19835	false	true	1	METABOLIC only
SGB_007	K19858	false	true	1	METABOLIC only
SGB_007	K19887	false	true	4	METABOLIC only
SGB_007	K19888	false	true	3	METABOLIC only
SGB_007	K19889	false	true	3	METABOLIC only
SGB_007	K20621	false	true	6	METABOLIC only
SGB_007	K20981	false	true	17	METABOLIC only
SGB_007	K20982	false	true	3	METABOLIC only
SGB_007	K21061	true	true	1	Both
SGB_007	K21062	true	true	1	Both
SGB_007	K21071	true	true	1	Both
SGB_007	K21161	true	true	1	Both
SGB_007	K21162	true	true	2	Both
SGB_007	K21163	true	true	2	Both
SGB_007	K21164	true	true	3	Both
SGB_007	K21205	false	true	5	METABOLIC only
SGB_007	K21207	false	true	4	METABOLIC only
SGB_007	K21221	false	true	19	METABOLIC only
SGB_007	K21222	false	true	4	METABOLIC only
SGB_007	K21225	false	true	32	METABOLIC only
SGB_007	K21254	false	true	13	METABOLIC only
SGB_007	K21257	false	true	4	METABOLIC only
SGB_007	K21271	false	true	5	METABOLIC only
SGB_007	K21272	false	true	2	METABOLIC only
SGB_007	K21539	false	true	1	METABOLIC only
SGB_007	K21692	false	true	7	METABOLIC only
SGB_007	K21949	true	true	1	Both
SGB_007	K22093	false	true	5	METABOLIC only
SGB_007	K22094	false	true	7	METABOLIC only
SGB_007	K22096	false	true	6	METABOLIC only
SGB_007	K22098	false	true	1	METABOLIC only
SGB_007	K22305	true	true	1	Both
SGB_007	K22323	false	true	3	METABOLIC only
SGB_007	K22365	false	true	7	METABOLIC only
SGB_007	K22549	true	true	1	Both
SGB_007	K22572	false	true	2	METABOLIC only
SGB_007	K22798	false	true	26	METABOLIC only
SGB_007	K22801	false	true	4	METABOLIC only
SGB_007	K23265	true	true	1	Both
SGB_007	K23270	true	true	1	Both
SGB_007	K23646	false	true	33	METABOLIC only
SGB_007	K23734	true	true	1	Both
SGB_007	K24042	true	true	1	Both
SGB_007	K24390	false	true	4	METABOLIC only
SGB_007	K24528	false	true	14	METABOLIC only
SGB_007	K24531	false	true	4	METABOLIC only
SGB_007	K24555	false	true	15	METABOLIC only
SGB_007	K24557	false	true	15	METABOLIC only
SGB_007	K24558	false	true	15	METABOLIC only
SGB_007	K24559	false	true	14	METABOLIC only
SGB_007	K24560	false	true	19	METABOLIC only
SGB_007	K24561	false	true	13	METABOLIC only
SGB_007	K24562	false	true	14	METABOLIC only
SGB_007	K24566	false	true	13	METABOLIC only
SGB_007	K24567	false	true	14	METABOLIC only
SGB_007	K24568	false	true	13	METABOLIC only
SGB_007	K24569	false	true	14	METABOLIC only
SGB_007	K24866	true	true	1	Both
SGB_007	K25026	true	true	3	Both
SGB_007	K25316	true	true	1	Both
SGB_007	K26481	false	true	7	METABOLIC only
SGB_008	K00053	true	true	1	Both
SGB_008	K00145	false	true	1	METABOLIC only
SGB_008	K00169	true	true	1	Both
SGB_008	K00170	true	true	1	Both
SGB_008	K00171	true	true	1	Both
SGB_008	K00172	true	true	1	Both
SGB_008	K00175	true	true	1	Both
SGB_008	K00176	true	true	1	Both
SGB_008	K00177	true	true	1	Both
SGB_008	K00239	true	true	1	Both
SGB_008	K00278	false	true	1	METABOLIC only
SGB_008	K00390	true	true	1	Both
SGB_008	K00549	true	true	2	Both
SGB_008	K00558	true	true	1	Both
SGB_008	K00606	true	true	1	Both
SGB_008	K00610	true	true	1	Both
SGB_008	K00616	true	true	1	Both
SGB_008	K00764	true	true	2	Both
SGB_008	K00765	true	true	1	Both
SGB_008	K00766	true	true	1	Both
SGB_008	K00772	true	true	1	Both
SGB_008	K00789	true	true	1	Both
SGB_008	K00797	true	true	1	Both
SGB_008	K00817	true	true	1	Both
SGB_008	K00927	true	true	1	Both
SGB_008	K00940	true	true	1	Both
SGB_008	K00948	true	true	1	Both
SGB_008	K00973	true	true	1	Both
SGB_008	K01001	true	true	1	Both
SGB_008	K01251	true	true	1	Both
SGB_008	K01480	true	true	1	Both
SGB_008	K01495	true	true	1	Both
SGB_008	K01520	true	true	1	Both
SGB_008	K01611	true	true	1	Both
SGB_008	K01622	true	true	2	Both
SGB_008	K01652	true	true	1	Both
SGB_008	K01676	true	true	1	Both
SGB_008	K01678	false	true	1	METABOLIC only
SGB_008	K01689	true	true	1	Both
SGB_008	K01695	true	true	1	Both
SGB_008	K01698	true	true	1	Both
SGB_008	K01703	true	true	2	Both
SGB_008	K01704	true	true	1	Both
SGB_008	K01719	true	true	1	Both
SGB_008	K01733	true	true	1	Both
SGB_008	K01735	true	true	1	Both
SGB_008	K01736	true	true	1	Both
SGB_008	K01737	true	true	1	Both
SGB_008	K01749	true	true	1	Both
SGB_008	K01755	true	true	1	Both
SGB_008	K01756	true	true	1	Both
SGB_008	K01803	true	true	1	Both
SGB_008	K01845	true	true	1	Both
SGB_008	K01902	true	true	1	Both
SGB_008	K01903	true	true	1	Both
SGB_008	K01923	true	true	1	Both
SGB_008	K01937	true	true	1	Both
SGB_008	K01939	true	true	1	Both
SGB_008	K01940	true	true	1	Both
SGB_008	K01945	true	true	1	Both
SGB_008	K01951	true	true	2	Both
SGB_008	K02118	true	true	1	Both
SGB_008	K02120	true	true	1	Both
SGB_008	K02123	true	true	1	Both
SGB_008	K02124	true	true	1	Both
SGB_008	K02492	true	true	1	Both
SGB_008	K03170	true	true	1	Both
SGB_008	K03186	true	true	1	Both
SGB_008	K03517	true	true	1	Both
SGB_008	K03639	true	true	1	Both
SGB_008	K03738	true	true	2	Both
SGB_008	K03750	true	true	1	Both
SGB_008	K04518	true	true	1	Both
SGB_008	K05942	true	true	1	Both
SGB_008	K06215	true	true	1	Both
SGB_008	K06859	true	true	1	Both
SGB_008	K06863	true	true	2	Both
SGB_008	K06981	true	true	1	Both
SGB_008	K08094	true	true	1	Both
SGB_008	K08289	true	true	1	Both
SGB_008	K08963	true	true	1	Both
SGB_008	K09128	true	true	1	Both
SGB_008	K09460	false	true	1	METABOLIC only
SGB_008	K13787	true	true	1	Both
SGB_008	K14534	true	true	1	Both
SGB_008	K17218	true	false	0	DRAM only
SGB_008	K18532	true	true	1	Both
SGB_008	K22225	true	true	1	Both
SGB_008	K22226	true	true	1	Both
SGB_008	K22227	true	true	1	Both
SGB_008	K22798	false	true	1	METABOLIC only
SGB_008	K23265	true	true	1	Both
SGB_009	K00031	true	true	1	Both
SGB_009	K00053	true	true	1	Both
SGB_009	K00058	true	true	1	Both
SGB_009	K00133	true	true	1	Both
SGB_009	K00145	false	true	1	METABOLIC only
SGB_009	K00150	true	true	1	Both
SGB_009	K00169	true	true	1	Both
SGB_009	K00170	true	true	1	Both
SGB_009	K00171	true	true	1	Both
SGB_009	K00172	true	true	1	Both
SGB_009	K00174	true	true	1	Both
SGB_009	K00175	true	true	1	Both
SGB_009	K00176	true	true	1	Both
SGB_009	K00177	true	true	1	Both
SGB_009	K00239	true	true	1	Both
SGB_009	K00240	true	true	1	Both
SGB_009	K00286	true	true	1	Both
SGB_009	K00390	true	true	1	Both
SGB_009	K00549	true	true	3	Both
SGB_009	K00558	true	true	1	Both
SGB_009	K00600	true	true	1	Both
SGB_009	K00609	true	true	1	Both
SGB_009	K00610	true	true	1	Both
SGB_009	K00611	true	true	1	Both
SGB_009	K00762	true	true	1	Both
SGB_009	K00764	true	true	2	Both
SGB_009	K00765	true	true	1	Both
SGB_009	K00767	true	true	1	Both
SGB_009	K00772	true	true	1	Both
SGB_009	K00789	true	true	1	Both
SGB_009	K00797	true	true	1	Both
SGB_009	K00800	true	true	1	Both
SGB_009	K00817	true	true	1	Both
SGB_009	K00820	true	true	1	Both
SGB_009	K00869	true	true	1	Both
SGB_009	K00872	true	true	1	Both
SGB_009	K00927	true	true	1	Both
SGB_009	K00940	true	true	1	Both
SGB_009	K00948	true	true	1	Both
SGB_009	K00958	true	true	1	Both
SGB_009	K00973	true	true	1	Both
SGB_009	K01001	true	true	1	Both
SGB_009	K01007	true	true	1	Both
SGB_009	K01251	true	true	1	Both
SGB_009	K01480	true	true	1	Both
SGB_009	K01495	true	true	1	Both
SGB_009	K01520	true	true	1	Both
SGB_009	K01588	true	true	1	Both
SGB_009	K01595	true	true	1	Both
SGB_009	K01611	true	true	2	Both
SGB_009	K01622	true	true	1	Both
SGB_009	K01649	true	true	1	Both
SGB_009	K01652	true	true	1	Both
SGB_009	K01676	true	true	1	Both
SGB_009	K01677	false	true	1	METABOLIC only
SGB_009	K01678	false	true	1	METABOLIC only
SGB_009	K01687	true	true	1	Both
SGB_009	K01698	true	true	1	Both
SGB_009	K01703	true	true	2	Both
SGB_009	K01704	true	true	2	Both
SGB_009	K01719	true	true	1	Both
SGB_009	K01733	true	true	1	Both
SGB_009	K01735	true	true	1	Both
SGB_009	K01737	true	true	1	Both
SGB_009	K01749	true	true	1	Both
SGB_009	K01755	true	true	1	Both
SGB_009	K01756	true	true	1	Both
SGB_009	K01807	true	true	1	Both
SGB_009	K01845	true	true	1	Both
SGB_009	K01895	true	true	1	Both
SGB_009	K01902	true	true	1	Both
SGB_009	K01933	true	true	1	Both
SGB_009	K01937	true	true	1	Both
SGB_009	K01939	true	true	1	Both
SGB_009	K01940	true	true	1	Both
SGB_009	K01945	true	true	1	Both
SGB_009	K01951	true	true	2	Both
SGB_009	K02117	true	true	1	Both
SGB_009	K02118	true	true	1	Both
SGB_009	K02120	true	true	1	Both
SGB_009	K02121	true	true	1	Both
SGB_009	K02122	true	true	1	Both
SGB_009	K02124	true	true	1	Both
SGB_009	K02303	true	true	1	Both
SGB_009	K02492	true	true	1	Both
SGB_009	K02501	true	true	1	Both
SGB_009	K03151	true	true	1	Both
SGB_009	K03182	true	true	1	Both
SGB_009	K03465	true	true	1	Both
SGB_009	K03517	true	true	1	Both
SGB_009	K03637	true	true	1	Both
SGB_009	K03639	true	true	1	Both
SGB_009	K03738	true	true	1	Both
SGB_009	K03750	true	true	2	Both
SGB_009	K03856	true	true	1	Both
SGB_009	K04518	true	true	1	Both
SGB_009	K05826	true	true	1	Both
SGB_009	K06215	true	true	1	Both
SGB_009	K06859	true	true	1	Both
SGB_009	K06863	true	true	1	Both
SGB_009	K06981	true	true	1	Both
SGB_009	K06982	true	true	1	Both
SGB_009	K06989	true	true	1	Both
SGB_009	K08093	true	true	1	Both
SGB_009	K08094	true	true	1	Both
SGB_009	K08289	true	true	1	Both
SGB_009	K08681	true	true	1	Both
SGB_009	K08963	true	true	1	Both
SGB_009	K09128	true	true	1	Both
SGB_009	K09460	false	true	2	METABOLIC only
SGB_009	K09722	true	true	1	Both
SGB_009	K09735	true	true	1	Both
SGB_009	K09903	true	true	1	Both
SGB_009	K10535	true	true	1	Both
SGB_009	K11389	true	true	1	Both
SGB_009	K11785	true	true	1	Both
SGB_009	K12901	false	true	1	METABOLIC only
SGB_009	K13038	true	true	1	Both
SGB_009	K13787	true	true	1	Both
SGB_009	K15016	true	true	2	Both
SGB_009	K15635	true	true	1	Both
SGB_009	K17218	true	false	0	DRAM only
SGB_009	K17828	true	true	1	Both
SGB_009	K18532	true	true	1	Both
SGB_009	K19650	false	true	1	METABOLIC only
SGB_009	K19857	false	true	1	METABOLIC only
SGB_009	K21225	false	true	2	METABOLIC only
SGB_009	K22225	true	true	1	Both
SGB_009	K22226	true	true	1	Both
SGB_009	K22798	false	true	2	METABOLIC only
SGB_009	K23265	true	true	1	Both
SGB_009	K23269	true	true	1	Both
SGB_009	K25517	true	true	1	Both
SGB_009	K25518	true	true	1	Both
SGB_010	K00003	true	true	1	Both
SGB_010	K00012	true	true	1	Both
SGB_010	K00013	true	true	1	Both
SGB_010	K00014	true	true	1	Both
SGB_010	K00021	true	true	1	Both
SGB_010	K00052	true	true	1	Both
SGB_010	K00053	true	true	1	Both
SGB_010	K00058	true	true	1	Both
