FragmentID	FragmentLength	Mode	Species	Truth	Prediction	Correct
FRAG|5000|Bacillus_subtilis|Prokaryote|070|00001|BS.pilon.polished.v3.ST170922|3525001	5000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|5000|Bacillus_subtilis|Prokaryote|071|00001|BS.pilon.polished.v3.ST170922|3575001	5000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|5000|Bacillus_subtilis|Prokaryote|072|00001|BS.pilon.polished.v3.ST170922|3630001	5000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|5000|Bacillus_subtilis|Prokaryote|073|00001|BS.pilon.polished.v3.ST170922|3680001	5000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|5000|Bacillus_subtilis|Prokaryote|074|00001|BS.pilon.polished.v3.ST170922|3730001	5000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|5000|Bacillus_subtilis|Prokaryote|075|00001|BS.pilon.polished.v3.ST170922|3780001	5000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|5000|Bacillus_subtilis|Prokaryote|076|00001|BS.pilon.polished.v3.ST170922|3835001	5000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|5000|Bacillus_subtilis|Prokaryote|077|00001|BS.pilon.polished.v3.ST170922|3885001	5000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|5000|Bacillus_subtilis|Prokaryote|078|00001|BS.pilon.polished.v3.ST170922|3935001	5000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|5000|Bacillus_subtilis|Prokaryote|079|00001|BS.pilon.polished.v3.ST170922|3985001	5000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|5000|Bacillus_subtilis|Prokaryote|080|00001|BS.pilon.polished.v3.ST170922|4040001	5000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|001|00001|34076|1	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|002|00002|35312|75001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Prokaryote	false
FRAG|5000|Cryptococcus_neoformans|Eukaryote|003|00003|34941|160001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|004|00005|34677|70001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|005|00007|34177|5001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|006|00008|35132|130001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|007|00010|35781|85001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|008|00012|34322|65001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|009|00014|34457|70001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|010|00016|34952|95001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|011|00019|34418|20001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Prokaryote	false
FRAG|5000|Cryptococcus_neoformans|Eukaryote|012|00021|34378|85001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|013|00024|34100|50001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Prokaryote	false
FRAG|5000|Cryptococcus_neoformans|Eukaryote|014|00027|34702|40001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|015|00030|34662|50001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|016|00034|34299|5001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|017|00037|33925|70001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|018|00041|35289|70001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|019|00046|34992|15001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|020|00050|34167|40001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|021|00055|33661|15001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|022|00060|33917|10001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|023|00065|35526|10001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|024|00070|34923|25001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|025|00075|34627|50001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Prokaryote	false
FRAG|5000|Cryptococcus_neoformans|Eukaryote|026|00081|34335|20001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|027|00087|34029|20001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Prokaryote	false
FRAG|5000|Cryptococcus_neoformans|Eukaryote|028|00093|34444|20001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|029|00099|34474|35001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|030|00106|34201|20001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|031|00113|35110|25001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|032|00121|35280|5001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|033|00128|34275|25001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|034|00136|34839|5001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|035|00144|34489|10001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Prokaryote	false
FRAG|5000|Cryptococcus_neoformans|Eukaryote|036|00152|35284|30001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|037|00161|35664|15001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|038|00170|35219|1	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|039|00178|34947|20001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|040|00188|34121|20001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|041|00198|35688|20001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|042|00208|34454|20001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|043|00218|34680|20001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|044|00228|35084|20001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|045|00240|34356|10001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|046|00252|35081|10001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|047|00264|35159|5001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|048|00276|35487|5001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|049|00288|35670|5001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|050|00300|34848|5001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|051|00314|35709|1	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|052|00329|35216|1	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|053|00344|35548|1	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|054|00359|35293|1	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|055|00374|35744|1	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|056|00389|35104|1	5000	Balanced	Cryptococcus neoformans	Eukaryote	Prokaryote	false
FRAG|5000|Cryptococcus_neoformans|Eukaryote|057|00404|33971|1	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|058|00423|35401|1	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|059|00443|34811|1	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|060|00463|35157|1	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|061|00483|33944|1	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|062|00503|34357|1	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|063|00523|35231|1	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|064|00543|34898|1	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|065|00564|35413|5001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|066|00594|34645|5001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|067|00624|35299|5001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|068|00654|35513|5001	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|069|00684|35726|1	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|070|00714|35313|1	5000	Balanced	Cryptococcus neoformans	Eukaryote	Prokaryote	false
FRAG|5000|Cryptococcus_neoformans|Eukaryote|071|00744|35212|1	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|072|00774|35341|1	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|073|00804|35621|1	5000	Balanced	Cryptococcus neoformans	Eukaryote	Prokaryote	false
FRAG|5000|Cryptococcus_neoformans|Eukaryote|074|00850|29399|1	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|075|00910|33892|1	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|076|00970|34462|1	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|077|01030|35340|1	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|078|01090|31529|1	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|079|01150|35114|1	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Cryptococcus_neoformans|Eukaryote|080|01210|34253|1	5000	Balanced	Cryptococcus neoformans	Eukaryote	Eukaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|001|00001|Enterococcus_faecalis_complete_genome|1	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|002|00001|Enterococcus_faecalis_complete_genome|35001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|003|00001|Enterococcus_faecalis_complete_genome|70001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|004|00001|Enterococcus_faecalis_complete_genome|105001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|005|00001|Enterococcus_faecalis_complete_genome|140001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|006|00001|Enterococcus_faecalis_complete_genome|175001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|007|00001|Enterococcus_faecalis_complete_genome|215001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|008|00001|Enterococcus_faecalis_complete_genome|250001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|009|00001|Enterococcus_faecalis_complete_genome|285001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|010|00001|Enterococcus_faecalis_complete_genome|320001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|011|00001|Enterococcus_faecalis_complete_genome|355001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|012|00001|Enterococcus_faecalis_complete_genome|395001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|013|00001|Enterococcus_faecalis_complete_genome|430001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|014|00001|Enterococcus_faecalis_complete_genome|465001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|015|00001|Enterococcus_faecalis_complete_genome|500001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|016|00001|Enterococcus_faecalis_complete_genome|535001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|017|00001|Enterococcus_faecalis_complete_genome|575001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|018|00001|Enterococcus_faecalis_complete_genome|610001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|019|00001|Enterococcus_faecalis_complete_genome|645001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|020|00001|Enterococcus_faecalis_complete_genome|680001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|021|00001|Enterococcus_faecalis_complete_genome|715001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|022|00001|Enterococcus_faecalis_complete_genome|750001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|023|00001|Enterococcus_faecalis_complete_genome|790001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|024|00001|Enterococcus_faecalis_complete_genome|825001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|025|00001|Enterococcus_faecalis_complete_genome|860001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|026|00001|Enterococcus_faecalis_complete_genome|895001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|027|00001|Enterococcus_faecalis_complete_genome|930001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|028|00001|Enterococcus_faecalis_complete_genome|970001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|029|00001|Enterococcus_faecalis_complete_genome|1005001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|030|00001|Enterococcus_faecalis_complete_genome|1040001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|031|00001|Enterococcus_faecalis_complete_genome|1075001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|032|00001|Enterococcus_faecalis_complete_genome|1110001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|033|00001|Enterococcus_faecalis_complete_genome|1150001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|034|00001|Enterococcus_faecalis_complete_genome|1185001	5000	Balanced	Enterococcus faecalis	Prokaryote	Eukaryote	false
FRAG|5000|Enterococcus_faecalis|Prokaryote|035|00001|Enterococcus_faecalis_complete_genome|1220001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|036|00001|Enterococcus_faecalis_complete_genome|1255001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|037|00001|Enterococcus_faecalis_complete_genome|1290001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|038|00001|Enterococcus_faecalis_complete_genome|1330001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|039|00001|Enterococcus_faecalis_complete_genome|1365001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|040|00001|Enterococcus_faecalis_complete_genome|1400001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|041|00001|Enterococcus_faecalis_complete_genome|1435001	5000	Balanced	Enterococcus faecalis	Prokaryote	Eukaryote	false
FRAG|5000|Enterococcus_faecalis|Prokaryote|042|00001|Enterococcus_faecalis_complete_genome|1470001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|043|00001|Enterococcus_faecalis_complete_genome|1505001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|044|00001|Enterococcus_faecalis_complete_genome|1545001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|045|00001|Enterococcus_faecalis_complete_genome|1580001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|046|00001|Enterococcus_faecalis_complete_genome|1615001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|047|00001|Enterococcus_faecalis_complete_genome|1650001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|048|00001|Enterococcus_faecalis_complete_genome|1685001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|049|00001|Enterococcus_faecalis_complete_genome|1725001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|050|00001|Enterococcus_faecalis_complete_genome|1760001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|051|00001|Enterococcus_faecalis_complete_genome|1795001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|052|00001|Enterococcus_faecalis_complete_genome|1830001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|053|00001|Enterococcus_faecalis_complete_genome|1865001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|054|00001|Enterococcus_faecalis_complete_genome|1905001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|055|00001|Enterococcus_faecalis_complete_genome|1940001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|5000|Enterococcus_faecalis|Prokaryote|056|00001|Enterococcus_faecalis_complete_genome|1975001	5000	Balanced	Enterococcus faecalis	Prokaryote	Prokaryote	true
