Algorithm	Feature	Species	OuterFoldsAvailable	MeanDeltaAUROC	SEDeltaAUROC	PositiveFoldFraction	Lower95	Upper95	Rank
XGBoost	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__Enorma_massiliensis	Enorma massiliensis	25	-0.000946386946386943	0.000712143148384661	0	-0.00234218751722088	0.000449413624446992	252
XGBoost	k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila	Akkermansia muciniphila	25	-0.001	0.00138777733297742	0.04	-0.00372004357263575	0.00172004357263574	254
XGBoost	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis	Collinsella intestinalis	25	-0.001	0.001	0	-0.00296	0.000960000000000001	254
XGBoost	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_stercoris	Collinsella stercoris	25	-0.001	0.000876651879892195	0.04	-0.0027182376845887	0.000718237684588701	254
XGBoost	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli	Escherichia coli	25	-0.00112587412587412	0.00180105671073229	0.2	-0.00465594527890941	0.00240419702716117	256
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaeromassilibacillus|s__Anaeromassilibacillus_sp_An250	Anaeromassilibacillus sp An250	25	-0.00116550116550116	0.000807482893971503	0	-0.00274816763768531	0.000417165306682983	257
XGBoost	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae	Bacteroides caccae	25	-0.00117249417249417	0.00126388073477294	0.08	-0.00364970041264913	0.00130471206766078	258
XGBoost	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis	Gemella sanguinis	25	-0.00121212121212121	0.000839052915446269	0.04	-0.0028566649263959	0.000432422502153477	259
XGBoost	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium|s__Solobacterium_moorei	Solobacterium moorei	25	-0.00133333333333333	0.000922958206990894	0	-0.00314233141903548	0.000475664752368824	260
XGBoost	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens	Collinsella aerofaciens	25	-0.00133333333333333	0.000922958206990897	0	-0.00314233141903549	0.000475664752368825	261
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii	Ruminococcus bromii	25	-0.00137296037296037	0.00190305046554164	0.12	-0.005102939285422	0.00235701853950125	262
XGBoost	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta	Eggerthella lenta	25	-0.00141025641025641	0.00217979359541976	0.04	-0.00568265185727913	0.00286213903676631	263
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium_D5	Ruminococcaceae bacterium D5	25	-0.00143123543123544	0.00197551037944239	0.04	-0.00530323577494252	0.00244076491247165	264
XGBoost	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae	Gordonibacter pamelaeae	25	-0.00143356643356643	0.00294116284001546	0.24	-0.00719824559999673	0.00433111273286387	265
XGBoost	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_oris	Actinomyces oris	25	-0.00147552447552447	0.000726771364054199	0	-0.0028999963490707	-0.0000510526019782426	266
XGBoost	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	Bacteroides uniformis	25	-0.00151515151515151	0.00293630356730382	0.2	-0.00727030650706701	0.00424000347676398	267
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis	Roseburia hominis	25	-0.00160606060606061	0.00106089462164	0	-0.003685414064475	0.000473292852353788	268
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_symbiosum	Clostridium symbiosum	25	-0.00161305361305361	0.00128280033920405	0.04	-0.00412734227789355	0.000901235051786324	269
XGBoost	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_inops	Alistipes inops	25	-0.00165034965034965	0.00202056168724695	0.04	-0.00561065055735366	0.00230995125665437	270
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia_ilealis	Romboutsia ilealis	25	-0.00166666666666667	0.00166666666666667	0	-0.00493333333333333	0.0016	271
XGBoost	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis	Alistipes putredinis	25	-0.00168997668997669	0.00178414018476421	0.12	-0.00518689145211454	0.00180693807216116	272
XGBoost	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis	Bifidobacterium adolescentis	25	-0.00173193473193472	0.00150327257206148	0.04	-0.00467834897317522	0.00121447950930578	273
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_CAG_241	Oscillibacter sp CAG 241	25	-0.00175874125874125	0.00293494376625817	0.24	-0.00751123104060727	0.00399374852312477	274
XGBoost	k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified|f__Proteobacteria_unclassified|g__Proteobacteria_unclassified|s__Proteobacteria_bacterium_CAG_139	Proteobacteria bacterium CAG 139	25	-0.00193240093240093	0.00124157187320183	0.08	-0.00436588180387651	0.000501079939074658	275
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Pseudoflavonifractor|s__Pseudoflavonifractor_sp_An184	Pseudoflavonifractor sp An184	9	-0.00193602693602694	0.00300152345617432	0.111111111111111	-0.0078190129101286	0.00394695903807472	276
XGBoost	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus	Streptococcus thermophilus	25	-0.00194638694638694	0.00157008479909688	0.04	-0.00502375315261683	0.00113097925984294	277
XGBoost	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_piger	Desulfovibrio piger	25	-0.00206526806526807	0.00129259491522192	0	-0.00459875409910303	0.000468217968566897	278
XGBoost	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron	Bacteroides thetaiotaomicron	25	-0.00208857808857808	0.00250252913511364	0.12	-0.00699353519340082	0.00281637901624465	279
XGBoost	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_faecium	Phascolarctobacterium faecium	25	-0.0021048951048951	0.00178559989760054	0.16	-0.00560467090419215	0.00139488069440195	280
XGBoost	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__[Collinsella]_massiliensis	[Collinsella] massiliensis	25	-0.00233100233100233	0.00124304947597328	0	-0.00476737930390997	0.000105374641905305	281
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus	Eubacterium ramulus	25	-0.00245454545454545	0.00150201374877191	0	-0.00539849240213839	0.00048940149304749	282
XGBoost	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_xylaniphila	Paraprevotella xylaniphila	25	-0.0025058275058275	0.00175827224096254	0.04	-0.00595204109811409	0.000940386086459085	283
XGBoost	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus	Bacteroides cellulosilyticus	25	-0.00263636363636363	0.00196391926506823	0.04	-0.00648564539589736	0.0012129181231701	284
XGBoost	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia	Bilophila wadsworthia	25	-0.0037016317016317	0.00653779939223976	0.32	-0.0165157185104216	0.00911245510715823	285
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_38	Eubacterium sp CAG 38	25	-0.00377855477855477	0.00264268164909275	0.12	-0.00895821081077657	0.00140110125366703	286
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens	Eubacterium eligens	25	-0.00446153846153846	0.00334309451246714	0.12	-0.0110140037059741	0.00209092678289714	287
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus	Anaerostipes hadrus	25	-0.00463403263403263	0.00225596773194393	0.16	-0.00905572938864272	-0.000212335879422533	288
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	Blautia wexlerae	25	-0.00510722610722611	0.00254639529322801	0.12	-0.010098160881953	-0.000116291332499215	289
