genome_id	metagenome_id	genome_length	num_contigs	n50	num_16s	num_5s	num_23s	num_trna	completeness	contamination	quality_score	mimag_quality	otu_id	ecosystem	ecosystem_category	ecosystem_type	habitat	longitude	latitude
3300027623_15	3300027623	3937888	180	32998	0	0	0	41	93.16	1.38	86.26	MQ	OTU-10351	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__UBA11606;g__;s__	Algae	Red algae	Marine	-68.065	44.342
3300027623_9	3300027623	5381738	221	42352	1	1	1	36	89.92	3.24	73.72	MQ	OTU-7317	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Granulosicoccales;f__Granulosicoccaceae;g__Granulosicoccus;s__	Algae	Red algae	Marine	-68.065	44.342
3300027009_8	3300027009	2378420	109	35456	1	3	1	46	94.19	0.68	90.79	HQ	OTU-3108	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Wenyingzhuangia;s__	Algae	Red algae	Marine	-3.24	50.677
3300027009_5	3300027009	5297254	101	119247	1	2	1	31	90.87	0.9	86.37	HQ	OTU-7557	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Xenococcaceae;g__Pleurocapsa;s__	Algae	Red algae	Marine	-3.24	50.677
3300027009_7	3300027009	2893223	210	28800	1	0	0	44	55.67	0.18	54.77	MQ	OTU-14919	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__UBA2359;g__;s__	Algae	Red algae	Marine	-3.24	50.677
3300027009_6	3300027009	4054284	481	10991	1	1	1	30	87.43	0.42	85.33	MQ	OTU-1900	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	Algae	Red algae	Marine	-3.24	50.677
3300027262_15	3300027262	3323686	154	30333	0	1	0	12	56.27	0.5	53.77	MQ	OTU-9532	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	Algae	Red algae	Marine	-3.24	50.677
3300027262_7	3300027262	5172014	76	123568	1	1	1	36	93.04	4.1	72.54	HQ	OTU-7555	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Granulosicoccales;f__Granulosicoccaceae;g__;s__	Algae	Red algae	Marine	-3.24	50.677
3300027262_8	3300027262	5076189	273	25476	1	2	0	43	97.8	1.64	89.6	MQ	OTU-7552	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Lewinella_A;s__	Algae	Red algae	Marine	-3.24	50.677
3300027262_5	3300027262	5595917	74	158956	0	3	0	34	99.27	0.98	94.37	MQ	OTU-7557	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Xenococcaceae;g__Pleurocapsa;s__	Algae	Red algae	Marine	-3.24	50.677
3300027262_14	3300027262	3382321	552	6404	1	1	1	29	70.9	0.5	68.4	MQ	OTU-1900	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	Algae	Red algae	Marine	-3.24	50.677
3300027262_17	3300027262	2848831	231	18591	1	1	1	39	92.94	4.32	71.34	HQ	OTU-12419	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Hellea;s__	Algae	Red algae	Marine	-3.24	50.677
3300027262_10	3300027262	4478136	435	12300	1	0	0	36	92.92	1.62	84.82	MQ	OTU-1895	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Thermosynechococcales;f__Thermosynechococcaceae;g__Acaryochloris;s__	Algae	Red algae	Marine	-3.24	50.677
3300027262_11	3300027262	3958713	62	108177	1	1	1	45	99.15	2.14	88.45	HQ	OTU-12420	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__Ilumatobacter;s__	Algae	Red algae	Marine	-3.24	50.677
3300027262_13	3300027262	3404502	225	21328	0	3	0	60	92.78	0.48	90.38	MQ	OTU-12422	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Colwellia;s__	Algae	Red algae	Marine	-3.24	50.677
3300027262_19	3300027262	2831562	269	14363	0	0	0	28	80.91	1.49	73.46	MQ	OTU-12426	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	Algae	Red algae	Marine	-3.24	50.677
3300027262_12	3300027262	3529411	607	6023	1	0	0	12	62.69	1.64	54.49	MQ	OTU-12421	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Granulosicoccales;f__Granulosicoccaceae;g__Granulosicoccus;s__	Algae	Red algae	Marine	-3.24	50.677
3300027262_18	3300027262	2819982	462	6554	1	0	0	19	60.89	0.03	60.74	MQ	OTU-12425	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	Algae	Red algae	Marine	-3.24	50.677
3300025258_9	3300025258	4448977	34	217385	0	4	0	55	100	0.58	97.1	MQ	OTU-123	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter_G;s__	Plants	Rhizoplane	Arabidopsis rhizosphere	-79.0499	35.9082
3300025258_8	3300025258	4669181	17	487967	3	5	0	68	98.23	0.58	95.33	MQ	OTU-124	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia;s__Kosakonia cowanii	Plants	Rhizoplane	Arabidopsis rhizosphere	-79.0499	35.9082
3300025258_6	3300025258	5554070	15	777761	0	2	1	47	98.09	1.12	92.49	MQ	OTU-9240	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__	Plants	Rhizoplane	Arabidopsis rhizosphere	-79.0499	35.9082
3300025258_4	3300025258	7303985	571	17017	0	0	0	45	72.28	3.51	54.73	MQ	OTU-1263	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium;s__Rhizobium sp7	Plants	Rhizoplane	Arabidopsis rhizosphere	-79.0499	35.9082
3300025258_13	3300025258	3773226	25	232568	0	3	0	48	92.76	0.14	92.06	MQ	OTU-17919	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas_A;s__	Plants	Rhizoplane	Arabidopsis rhizosphere	-79.0499	35.9082
3300025258_11	3300025258	4254393	21	457053	1	6	3	44	75.6	0.85	71.35	MQ	OTU-16459	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Pseudoduganella;s__	Plants	Rhizoplane	Arabidopsis rhizosphere	-79.0499	35.9082
3300025294_22	3300025294	4115771	6	924362	0	3	0	50	99.66	0.18	98.76	MQ	OTU-17919	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas_A;s__	Plants	Rhizoplane	Arabidopsis rhizosphere	-79.0499	35.9082
3300025294_23	3300025294	3854119	126	65245	7	5	2	49	59.82	0	59.82	MQ	OTU-1998	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__	Plants	Rhizoplane	Arabidopsis rhizosphere	-79.0499	35.9082
3300025294_20	3300025294	4358779	113	54004	0	4	0	55	100	1.17	94.15	MQ	OTU-123	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter_G;s__	Plants	Rhizoplane	Arabidopsis rhizosphere	-79.0499	35.9082
3300025294_12	3300025294	6657437	103	106257	0	0	0	39	84.9	1.4	77.9	MQ	OTU-14233	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Variovorax;s__	Plants	Rhizoplane	Arabidopsis rhizosphere	-79.0499	35.9082
3300025294_68	3300025294	1888151	1	1888151	0	1	0	29	56.9	0	56.9	MQ	OTU-16037	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__GCF_000800825.1	Plants	Rhizoplane	Arabidopsis rhizosphere	-79.0499	35.9082
3300025294_19	3300025294	4386822	552	9183	4	4	3	37	70.69	1.72	62.09	MQ	OTU-9238	d__Bacteria;p__Firmicutes;c__Bacilli_A;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_K;s__Paenibacillus_K terrigena	Plants	Rhizoplane	Arabidopsis rhizosphere	-79.0499	35.9082
3300025294_18	3300025294	4827506	32	261181	1	1	1	44	98.13	0.27	96.78	HQ	OTU-9239	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium;s__GCA_002338015.1	Plants	Rhizoplane	Arabidopsis rhizosphere	-79.0499	35.9082
3300025294_16	3300025294	5588835	11	1092561	0	5	0	46	98.09	1.12	92.49	MQ	OTU-9240	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__	Plants	Rhizoplane	Arabidopsis rhizosphere	-79.0499	35.9082
3300025294_15	3300025294	6159170	14	808120	0	0	0	48	99.8	1.68	91.4	MQ	OTU-9241	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__GCF_001427785.1	Plants	Rhizoplane	Arabidopsis rhizosphere	-79.0499	35.9082
3300025245_6	3300025245	5594051	11	1092421	0	4	0	46	98.09	1.12	92.49	MQ	OTU-9240	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__	Plants	Rhizoplane	Arabidopsis rhizosphere	-79.0499	35.9082
3300025245_9	3300025245	4889854	43	225942	1	2	1	47	97.8	2.65	84.55	HQ	OTU-9239	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium;s__GCA_002338015.1	Plants	Rhizoplane	Arabidopsis rhizosphere	-79.0499	35.9082
3300025245_11	3300025245	4096363	37	218121	0	3	0	50	99.31	0.98	94.41	MQ	OTU-17919	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas_A;s__	Plants	Rhizoplane	Arabidopsis rhizosphere	-79.0499	35.9082
3300025245_10	3300025245	4741058	23	355305	0	0	0	44	96.42	0.9	91.92	MQ	OTU-14846	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__	Plants	Rhizoplane	Arabidopsis rhizosphere	-79.0499	35.9082
3300013202_2	3300013202	2469419	19	244925	0	0	0	45	98.94	0.09	98.49	MQ	OTU-5257	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium acnes	Human	Skin	Human skin	NULL	NULL
3300026267_33	3300026267	506269	79	6708	1	0	0	11	63.94	1.2	57.94	MQ	OTU-4345	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__UBA2154;s__GCA_002327625.1	Aquatic	Marine	Marine	NULL	NULL
3300026267_14	3300026267	1832801	168	15337	0	1	1	33	89.91	1.1	84.41	MQ	OTU-6713	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__TCS55;g__UBA2126;s__UBA2126 sp2	Aquatic	Marine	Marine	NULL	NULL
3300026267_13	3300026267	1891389	207	11729	1	1	1	28	87.91	1.1	82.41	MQ	OTU-3926	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__TCS55;g__TCS55;s__UBA12563	Aquatic	Marine	Marine	NULL	NULL
3300026267_7	3300026267	2581924	187	18213	1	1	0	42	97.46	3.66	79.16	MQ	OTU-6829	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__LS-SOB;g__UBA12578;s__UBA12578 sp1	Aquatic	Marine	Marine	NULL	NULL
3300026267_3	3300026267	4010183	242	23535	0	1	0	35	88.8	1.89	79.35	MQ	OTU-13366	d__Bacteria;p__SAR324;c__SAR324;o__SAR324;f__NAC60-12;g__UBA1014;s__UBA1014 sp1	Aquatic	Marine	Marine	NULL	NULL
3300026267_8	3300026267	2485549	243	13952	0	1	0	26	79.31	0	79.31	MQ	OTU-15505	d__Bacteria;p__SAR324;c__SAR324;o__SAR324;f__NAC60-12;g__Arctic96AD-7;s__Arctic96AD-7 sp2	Aquatic	Marine	Marine	NULL	NULL
3300026267_9	3300026267	2167995	63	52637	1	0	0	43	93.16	2.14	82.46	MQ	OTU-11465	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__MedAcidi-G1;g__S20-B6;s__	Aquatic	Marine	Marine	NULL	NULL
3300026267_21	3300026267	913844	58	27810	0	1	1	27	54.8	0	54.8	MQ	OTU-17196	d__Archaea;p__Thermoplasmatota;c__MGII;o__MGIII;f__CG-Epi1;g__CG-Epi1;s__	Aquatic	Marine	Marine	NULL	NULL
3300026267_25	3300026267	828749	123	7799	1	1	1	24	55.17	0	55.17	MQ	OTU-2126	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__UBA2128;g__UBA2128;s__GCA_002731745.1	Aquatic	Marine	Marine	NULL	NULL
3300026267_11	3300026267	1938013	230	10588	0	0	0	32	86.81	0	86.81	MQ	OTU-126	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__SCGC-AAA003-L08;f__SCGC-AAA003-L08;g__;s__	Aquatic	Marine	Marine	NULL	NULL
3300026267_16	3300026267	1482140	168	11010	1	1	1	27	79.57	1.83	70.42	MQ	OTU-1358	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__;g__;s__	Aquatic	Marine	Marine	NULL	NULL
3300026267_17	3300026267	1461484	126	17014	1	0	0	37	86.22	1.01	81.17	MQ	OTU-5361	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA11136;f__UBA11136;g__UBA11136;s__UBA11136 sp1	Aquatic	Marine	Marine	NULL	NULL
3300026267_12	3300026267	1828237	135	22286	1	1	1	40	89.32	2.14	78.62	MQ	OTU-7109	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__MedAcidi-G1;g__UBA3125;s__UBA3125 sp1	Aquatic	Marine	Marine	NULL	NULL
3300026267_18	3300026267	1256845	77	24960	0	1	1	37	59.6	0	59.6	MQ	OTU-11470	d__Archaea;p__Thermoplasmatota;c__MGII;o__MGII;f__MGIIB;g__UBA557;s__GCA_002722735.1	Aquatic	Marine	Marine	NULL	NULL
3300026267_19	3300026267	1262479	193	7130	0	0	0	28	67.25	1.55	59.5	MQ	OTU-8128	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA11657;g__;s__	Aquatic	Marine	Marine	NULL	NULL
3300026267_35	3300026267	464346	22	35273	1	1	1	40	76.15	0	76.15	MQ	OTU-11296	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__Kaiserbacteraceae;g__UBA2163;s__	Aquatic	Marine	Marine	NULL	NULL
3300026267_31	3300026267	568635	52	17414	1	1	1	38	74.43	0	74.43	MQ	OTU-706	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__GCA-002724975;g__GCA-002724975;s__GCA_002724975.1	Aquatic	Marine	Marine	NULL	NULL
3300026268_52	3300026268	483700	19	31115	1	1	1	40	74.43	0	74.43	MQ	OTU-11296	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__Kaiserbacteraceae;g__UBA2163;s__	Aquatic	Marine	Marine	NULL	NULL
3300026268_13	3300026268	1885982	69	52669	1	1	2	44	88.89	2.99	73.94	MQ	OTU-1363	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__MedAcidi-G1;g__MedAcidi-G1;s__MedAcidi-G1 sp4	Aquatic	Marine	Marine	NULL	NULL
3300026268_12	3300026268	1994044	84	43265	1	1	1	33	94.36	2.44	82.16	HQ	OTU-1358	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__;g__;s__	Aquatic	Marine	Marine	NULL	NULL
3300026268_9	3300026268	2505008	183	22588	1	1	1	41	87.91	1.1	82.41	MQ	OTU-6713	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__TCS55;g__UBA2126;s__UBA2126 sp2	Aquatic	Marine	Marine	NULL	NULL
3300026268_29	3300026268	1104492	101	14777	1	1	1	39	87.63	1.05	82.38	MQ	OTU-2013	d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__GCA_002730325.1	Aquatic	Marine	Marine	NULL	NULL
3300012330_2	3300012330	2150905	58	50448	3	1	1	43	98.42	1.34	91.72	HQ	OTU-17491	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus;s__	Human	Skin	Human skin	NULL	NULL
3300012330_3	3300012330	2099257	289	8348	0	4	0	37	82.98	1.84	73.78	MQ	OTU-8419	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium pyruviciproducens	Human	Skin	Human skin	NULL	NULL
3300012330_1	3300012330	2226349	76	42827	1	4	1	50	98.46	0.15	97.71	HQ	OTU-11921	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium tuberculostearicum	Human	Skin	Human skin	NULL	NULL
3300026264_29	3300026264	1353515	195	7546	0	1	1	24	80.77	4.4	58.77	MQ	OTU-7942	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__SCGC-AAA003-L08;f__TMED198;g__;s__	Aquatic	Marine	Marine	NULL	NULL
3300026264_22	3300026264	1999827	338	6097	0	0	0	22	73.21	4.58	50.31	MQ	OTU-11963	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter_A;s__Erythrobacter_A flavus	Aquatic	Marine	Marine	NULL	NULL
3300026264_23	3300026264	1955031	258	8520	0	0	0	13	76.68	0	76.68	MQ	OTU-15506	d__Bacteria;p__SAR324;c__SAR324;o__SAR324;f__NAC60-12;g__Arctic96AD-7;s__Arctic96AD-7 sp1	Aquatic	Marine	Marine	NULL	NULL
3300026264_26	3300026264	1536511	138	16027	1	0	0	26	86.26	1.1	80.76	MQ	OTU-6227	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__TCS55;g__TCS55;s__GCA_002746175.1	Aquatic	Marine	Marine	NULL	NULL
3300026264_27	3300026264	1289781	84	23100	1	1	1	43	61.6	0.06	61.3	MQ	OTU-157	d__Archaea;p__Thermoplasmatota;c__MGII;o__MGII;f__MGIIB;g__UBA623;s__GCA_002507125.1	Aquatic	Marine	Marine	NULL	NULL
3300026264_25	3300026264	1843435	161	15539	1	0	0	28	76.07	0.99	71.12	MQ	OTU-6649	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA1151;f__bin127;g__UBA9455;s__UBA9455 sp1	Aquatic	Marine	Marine	NULL	NULL
3300026264_3	3300026264	4498987	331	18663	0	1	0	46	97.09	1.73	88.44	MQ	OTU-2458	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas macleodii	Aquatic	Marine	Marine	NULL	NULL
3300026264_7	3300026264	3534678	145	44508	0	0	0	38	94.07	1.19	88.12	MQ	OTU-1619	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__GCA_002731775.1	Aquatic	Marine	Marine	NULL	NULL
3300026264_4	3300026264	3899882	125	51645	0	1	0	45	90.52	1.09	85.07	MQ	OTU-1621	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__GCF_002307495.1	Aquatic	Marine	Marine	NULL	NULL
3300026264_15	3300026264	2354435	389	6607	1	1	0	12	59.37	0.99	54.42	MQ	OTU-15318	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SAR202;f__UBA11138;g__UBA1123;s__GCA_002313895.1	Aquatic	Marine	Marine	NULL	NULL
3300026264_14	3300026264	2310494	185	17021	1	1	1	37	94.02	4.7	70.52	HQ	OTU-1831	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__MedAcidi-G1;g__UBA9410;s__UBA9410 sp1	Aquatic	Marine	Marine	NULL	NULL
3300026264_11	3300026264	2619794	193	21168	1	0	0	27	75.02	0.61	71.97	MQ	OTU-2502	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__LS-SOB;g__REDSEA-S09-B13;s__REDSEA-S09-B13 sp2	Aquatic	Marine	Marine	NULL	NULL
3300026264_10	3300026264	2877858	230	22071	0	0	0	43	83.03	1.8	74.03	MQ	OTU-15650	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Saccharospirillaceae;g__Oleibacter;s__GCA_002724925.1	Aquatic	Marine	Marine	NULL	NULL
3300026264_30	3300026264	1167103	124	13334	1	0	1	37	57.2	0	57.2	MQ	OTU-12229	d__Archaea;p__Thermoplasmatota;c__MGII;o__MGII;f__MGIIB;g__UBA252;s__GCA_002498525.1	Aquatic	Marine	Marine	NULL	NULL
3300026264_35	3300026264	1092752	98	15030	1	1	0	41	92.88	0	92.88	MQ	OTU-8852	d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__	Aquatic	Marine	Marine	NULL	NULL
3300026264_24	3300026264	1957669	180	15691	0	1	1	25	68.07	3.3	51.57	MQ	OTU-158	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__TCS55;g__;s__	Aquatic	Marine	Marine	NULL	NULL
3300026264_34	3300026264	1073792	131	11211	0	1	0	32	73.95	3.55	56.2	MQ	OTU-8853	d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__	Aquatic	Marine	Marine	NULL	NULL
3300026279_24	3300026279	1502397	33	74671	2	1	2	47	81.42	0	81.42	MQ	OTU-11470	d__Archaea;p__Thermoplasmatota;c__MGII;o__MGII;f__MGIIB;g__UBA557;s__GCA_002722735.1	Aquatic	Marine	Marine	NULL	NULL
3300026279_26	3300026279	1453431	131	14651	1	0	0	38	88.18	1.56	80.38	MQ	OTU-5361	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA11136;f__UBA11136;g__UBA11136;s__UBA11136 sp1	Aquatic	Marine	Marine	NULL	NULL
3300026279_22	3300026279	1643220	252	7625	0	1	0	14	58.31	0	58.31	MQ	OTU-15505	d__Bacteria;p__SAR324;c__SAR324;o__SAR324;f__NAC60-12;g__Arctic96AD-7;s__Arctic96AD-7 sp2	Aquatic	Marine	Marine	NULL	NULL
3300026279_14	3300026279	2108172	182	17681	1	1	1	42	91.83	4.27	70.48	HQ	OTU-8632	d__Bacteria;p__Nitrospinota;c__Nitrospinia;o__Nitrospinales;f__Nitrospinaceae;g__SCGCAAA288-L16;s__UBA8891	Aquatic	Marine	Marine	NULL	NULL
3300026279_11	3300026279	3198948	444	8405	1	0	0	35	89.81	4.79	65.86	MQ	OTU-10157	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA1100;g__UBA1100;s__	Aquatic	Marine	Marine	NULL	NULL
3300026279_13	3300026279	2179306	73	44170	1	1	1	36	95.27	0.61	92.22	HQ	OTU-1358	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__;g__;s__	Aquatic	Marine	Marine	NULL	NULL
3300026279_19	3300026279	1829829	50	58637	1	1	1	39	76.07	2.56	63.27	MQ	OTU-10037	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__UBA11606;g__MedAcidi-G2A;s__	Aquatic	Marine	Marine	NULL	NULL
3300026279_18	3300026279	1855936	69	51373	1	1	1	45	91.22	0.43	89.07	HQ	OTU-1363	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__MedAcidi-G1;g__MedAcidi-G1;s__MedAcidi-G1 sp4	Aquatic	Marine	Marine	NULL	NULL
3300026279_32	3300026279	1216928	154	9059	0	0	0	22	67.02	0.95	62.27	MQ	OTU-744	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Synechococcales_A;f__Cyanobiaceae;g__Prochlorococcus_C;s__	Aquatic	Marine	Marine	NULL	NULL
3300026279_27	3300026279	1448869	61	50864	1	1	1	32	80.28	1.83	71.13	MQ	OTU-2907	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA11654;f__UBA11654;g__UBA11654;s__GCA_002717445.1	Aquatic	Marine	Marine	NULL	NULL
3300026279_49	3300026279	771135	73	13305	0	1	1	25	54.23	0	54.23	MQ	OTU-2126	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__UBA2128;g__UBA2128;s__GCA_002731745.1	Aquatic	Marine	Marine	NULL	NULL
3300026279_40	3300026279	1037645	100	13568	0	0	0	25	82.53	0.11	81.98	MQ	OTU-12099	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__GCA-002718135;g__GCA-2718135;s__	Aquatic	Marine	Marine	NULL	NULL
3300026279_20	3300026279	1736779	214	9532	0	0	0	26	79.99	1.59	72.04	MQ	OTU-11472	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Synechococcales_A;f__Cyanobiaceae;g__Prochlorococcus_C;s__	Aquatic	Marine	Marine	NULL	NULL
3300026279_4	3300026279	4490056	230	33267	0	1	1	34	91.32	0.84	87.12	MQ	OTU-13366	d__Bacteria;p__SAR324;c__SAR324;o__SAR324;f__NAC60-12;g__UBA1014;s__UBA1014 sp1	Aquatic	Marine	Marine	NULL	NULL
3300026279_35	3300026279	1107672	53	33586	1	1	1	38	99.51	0	99.51	HQ	OTU-2013	d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__GCA_002730325.1	Aquatic	Marine	Marine	NULL	NULL
3300026279_41	3300026279	989042	112	11242	1	1	1	29	71.94	0	71.94	MQ	OTU-17196	d__Archaea;p__Thermoplasmatota;c__MGII;o__MGIII;f__CG-Epi1;g__CG-Epi1;s__GCA_002506485.1	Aquatic	Marine	Marine	NULL	NULL
3300013219_1	3300013219	2255307	106	28258	0	0	0	42	92.47	0.33	90.82	MQ	OTU-5257	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium acnes	Human	Skin	Human skin	NULL	NULL
