GenomeID	Completeness	Contamination	QualityScore	MIMAGQuality	EcosystemCategory
3300013294_4	93.89	0.93	89.24	MQ	Terrestrial
3300025539_2	95.83	2.36	84.03	MQ	Terrestrial
3300029892_5	94.31	3.91	74.76	HQ	Terrestrial
3300012865_6	98.87	0.38	96.97	MQ	Terrestrial
3300025692_5	96	3.28	79.6	MQ	Terrestrial
3300026111_2	66.63	2.29	55.18	MQ	Terrestrial
3300027706_11	98.35	3.96	78.55	HQ	Terrestrial
3300027706_39	83.05	1.14	77.35	MQ	Terrestrial
3300002468_17	86.94	1.31	80.39	MQ	Terrestrial
3300012794_5	77.24	0.34	75.54	MQ	Terrestrial
3300006028_15	64.96	1.46	57.66	MQ	Terrestrial
3300015199_6	94.74	3.95	74.99	HQ	Terrestrial
3300026184_7	84.55	4.4	62.55	MQ	Terrestrial
3300019360_10	71.52	2.12	60.92	MQ	Terrestrial
3300025725_34	75.65	0	75.65	MQ	Terrestrial
3300027365_5	91.26	2.88	76.86	MQ	Terrestrial
3300027276_54	55.91	0	55.91	MQ	Terrestrial
3300025823_9	91.77	2.9	77.27	MQ	Terrestrial
3300021057_3	99.4	2.08	89	MQ	Terrestrial
3300025512_2	97.78	0.8	93.78	MQ	Terrestrial
3300000367_21	61.21	0	61.21	MQ	Terrestrial
3300027110_3	61.48	1.64	53.28	MQ	Terrestrial
3300027947_1	90.22	1.78	81.32	MQ	Terrestrial
3300027854_35	74.77	1.87	65.42	MQ	Terrestrial
3300026893_1	93.6	1.17	87.75	MQ	Terrestrial
3300021478_9	69.97	1.75	61.22	MQ	Terrestrial
3300010038_14	95.15	2.02	85.05	MQ	Terrestrial
3300012843_4	99.65	0.05	99.4	MQ	Terrestrial
3300027284_30	76.79	2.75	63.04	MQ	Terrestrial
3300025575_29	69.8	2.97	54.95	MQ	Terrestrial
3300002544_9	79.24	1.44	72.04	MQ	Terrestrial
3300012913_2	94.83	3.88	75.43	HQ	Terrestrial
3300012816_3	100	0	100	MQ	Terrestrial
3300026165_13	96.13	4.73	72.48	HQ	Terrestrial
3300012879_2	91.87	1.07	86.52	MQ	Terrestrial
3300005529_57	72.47	3.38	55.57	MQ	Terrestrial
3300021444_7	84.97	2.44	72.77	MQ	Terrestrial
3300025479_5	77.45	3.32	60.85	MQ	Terrestrial
3300012811_2	99.35	0.5	96.85	MQ	Terrestrial
3300025969_2	70.48	0.5	67.98	MQ	Terrestrial
3300012005_11	85.25	2.98	70.35	MQ	Terrestrial
3300014838_46	57.24	0	57.24	MQ	Terrestrial
3300023097_6	79.97	2.71	66.42	MQ	Terrestrial
3300020154_7	80.17	0	80.17	MQ	Terrestrial
3300012880_4	99.29	0.01	99.24	MQ	Terrestrial
3300009095_123	89.59	2.4	77.59	MQ	Terrestrial
3300011997_5	83.99	2.02	73.89	MQ	Terrestrial
3300025526_15	99.51	0.55	96.76	HQ	Terrestrial
3300017565_12	82.47	4.87	58.12	MQ	Terrestrial
3300025563_2	90.32	1.18	84.42	MQ	Terrestrial
3300012816_1	99.2	0.05	98.95	MQ	Terrestrial
3300029817_11	85.32	0	85.32	MQ	Terrestrial
3300007354_10	94.51	1.1	89.01	HQ	Terrestrial
3300025536_13	95.27	0.9	90.77	MQ	Terrestrial
3300025615_12	93.55	0	93.55	HQ	Terrestrial
3300009095_293	55.61	0	55.61	MQ	Terrestrial
3300025627_9	74.68	2.36	62.88	MQ	Terrestrial
3300018090_15	92.94	3.42	75.84	HQ	Terrestrial
3300027711_23	87.57	0	87.57	MQ	Terrestrial
3300026167_21	60.8	0.96	56	MQ	Terrestrial
3300027711_29	88.06	1.48	80.66	MQ	Terrestrial
3300019458_24	74.14	1.72	65.54	MQ	Terrestrial
3300021559_13	66.5	1.29	60.05	MQ	Terrestrial
3300012921_14	90.92	0.89	86.47	MQ	Terrestrial
3300023101_11	77.4	1.84	68.2	MQ	Terrestrial
3300012878_4	99.12	0.73	95.47	MQ	Terrestrial
3300020593_5	99.55	1.18	93.65	MQ	Terrestrial
3300012942_109	59.2	0.86	54.9	MQ	Terrestrial
3300010372_9	85.77	0.86	81.47	MQ	Terrestrial
3300005529_46	98.24	1.71	89.69	HQ	Terrestrial
3300002544_13	67.87	2.33	56.22	MQ	Terrestrial
3300012005_7	98.33	3.97	78.48	MQ	Terrestrial
3300022751_20	59.72	0	59.72	MQ	Terrestrial
3300025526_17	66.81	0	66.81	MQ	Terrestrial
3300012940_25	99.01	0.99	94.06	MQ	Terrestrial
3300013758_7	64.67	0.85	60.42	MQ	Terrestrial
3300021057_4	99.88	2.55	87.13	MQ	Terrestrial
3300026173_7	92.02	3.3	75.52	MQ	Terrestrial
3300015064_3	73.48	1.39	66.53	MQ	Terrestrial
3300012830_7	95.24	0.67	91.89	MQ	Terrestrial
3300010397_10	82.76	4.54	60.06	MQ	Terrestrial
3300027968_51	92.38	2.52	79.78	MQ	Terrestrial
3300018032_7	70.12	2.73	56.47	MQ	Terrestrial
3300012908_3	63.65	1.5	56.15	MQ	Terrestrial
3300009095_193	50.84	0	50.84	MQ	Terrestrial
3300026197_22	58.15	0	58.15	MQ	Terrestrial
3300021362_9	58.6	0	58.6	MQ	Terrestrial
3300023055_10	81.35	3.92	61.75	MQ	Terrestrial
3300027277_8	73.79	2.02	63.69	MQ	Terrestrial
3300011738_2	91.45	1.28	85.05	HQ	Terrestrial
3300015196_15	81.29	2.2	70.29	MQ	Terrestrial
3300027499_9	91.52	1.07	86.17	HQ	Terrestrial
3300012001_6	87.61	4.9	63.11	MQ	Terrestrial
3300027879_10	73.07	3.42	55.97	MQ	Terrestrial
3300011987_2	98.41	0.95	93.66	HQ	Terrestrial
3300025569_3	83.82	2.21	72.77	MQ	Terrestrial
3300012921_25	99.5	0	99.5	HQ	Terrestrial
3300027940_1	91.75	0.43	89.6	MQ	Terrestrial
3300014493_18	55.06	0.81	51.01	MQ	Terrestrial
3300009095_106	86.32	1.67	77.97	MQ	Terrestrial
3300018839_7	64.24	0.41	62.19	MQ	Terrestrial
3300017647_9	56.04	0.85	51.79	MQ	Terrestrial
3300025525_4	96.49	3.06	81.19	MQ	Terrestrial
3300015198_8	93.51	4.06	73.21	MQ	Terrestrial
3300025505_5	85.45	2.64	72.25	MQ	Terrestrial
3300009095_95	86.22	1.28	79.82	MQ	Terrestrial
3300027965_34	99.13	1.74	90.43	MQ	Terrestrial
3300012827_7	98.67	0.72	95.07	HQ	Terrestrial
3300021057_10	79.68	0	79.68	MQ	Terrestrial
3300014502_33	66.24	0	66.24	MQ	Terrestrial
3300024186_3	91.45	4.44	69.25	HQ	Terrestrial
3300027284_8	100	1.46	92.7	HQ	Terrestrial
3300027019_1	84.18	2.66	70.88	MQ	Terrestrial
3300025536_2	95.57	1.57	87.72	MQ	Terrestrial
3300009095_122	95.15	1.94	85.45	MQ	Terrestrial
3300021479_5	71.67	2.22	60.57	MQ	Terrestrial
3300022751_9	75.93	2.02	65.83	MQ	Terrestrial
3300017646_10	63.09	1.36	56.29	MQ	Terrestrial
3300027826_14	95.94	1.27	89.59	HQ	Terrestrial
3300026184_18	67.67	0.18	66.77	MQ	Terrestrial
3300027565_3	87.04	2.35	75.29	MQ	Terrestrial
3300013290_5	100	0.65	96.75	HQ	Terrestrial
3300012863_5	89.16	2.24	77.96	MQ	Terrestrial
3300025764_22	80.76	0.9	76.26	MQ	Terrestrial
3300023075_4	74.42	0.23	73.27	MQ	Terrestrial
3300005294_26	66.67	0.97	61.82	MQ	Terrestrial
3300006428_3	95.07	2.51	82.52	MQ	Terrestrial
3300026953_1	98.99	0.43	96.84	MQ	Terrestrial
3300024305_1	99.86	0.14	99.16	MQ	Terrestrial
3300012826_7	100	0.74	96.3	MQ	Terrestrial
3300017448_12	97.73	2.34	86.03	HQ	Terrestrial
3300027380_3	62.07	1.32	55.47	MQ	Terrestrial
3300028069_1	80.48	1.17	74.63	MQ	Terrestrial
3300023090_8	61.92	0	61.92	MQ	Terrestrial
3300027692_5	97.44	2.22	86.34	HQ	Terrestrial
3300025559_6	70.71	0.97	65.86	MQ	Terrestrial
3300027895_26	57.32	1.02	52.22	MQ	Terrestrial
3300026156_16	100	0	100	MQ	Terrestrial
3300027949_1	87.22	4.55	64.47	MQ	Terrestrial
3300026294_4	89.79	2.85	75.54	MQ	Terrestrial
3300012008_12	71.85	0	71.85	MQ	Terrestrial
3300026251_19	84.65	4.24	63.45	MQ	Terrestrial
3300027826_31	63.79	0	63.79	MQ	Terrestrial
3300025512_6	77.96	0	77.96	MQ	Terrestrial
3300025600_19	87.32	0.75	83.57	MQ	Terrestrial
3300012921_19	99.78	0.87	95.43	HQ	Terrestrial
3300006879_73	64.13	0.42	62.03	MQ	Terrestrial
3300014496_24	62.16	2.27	50.81	MQ	Terrestrial
3300015204_7	86.88	1.94	77.18	MQ	Terrestrial
3300012942_71	86.55	0	86.55	MQ	Terrestrial
3300014492_11	93.46	2.12	82.86	MQ	Terrestrial
3300025852_12	90.51	3.33	73.86	MQ	Terrestrial
3300012921_35	68.29	0	68.29	MQ	Terrestrial
3300020156_8	95.22	2.98	80.32	HQ	Terrestrial
3300012844_1	56.03	0	56.03	MQ	Terrestrial
3300025857_13	85.69	0.78	81.79	MQ	Terrestrial
3300012893_3	87.23	0.09	86.78	MQ	Terrestrial
3300015171_9	55.37	0.82	51.27	MQ	Terrestrial
3300025484_6	57.59	0	57.59	MQ	Terrestrial
3300020582_11	76.34	0	76.34	MQ	Terrestrial
3300027530_1	87.13	2.56	74.33	MQ	Terrestrial
3300012014_14	83.48	1.71	74.93	MQ	Terrestrial
3300010046_15	55.59	0.4	53.59	MQ	Terrestrial
3300010401_28	62.29	0	62.29	MQ	Terrestrial
3300019458_14	94.59	4.13	73.94	MQ	Terrestrial
3300011249_3	66.12	0.71	62.57	MQ	Terrestrial
3300027625_6	86.88	2.33	75.23	MQ	Terrestrial
3300025539_4	82.99	0.41	80.94	MQ	Terrestrial
3300025516_3	79.36	4.74	55.66	MQ	Terrestrial
3300025593_7	68.33	2.4	56.33	MQ	Terrestrial
3300023247_7	57.66	0	57.66	MQ	Terrestrial
3300025493_7	70.63	0	70.63	MQ	Terrestrial
3300027379_2	76.11	0.04	75.91	MQ	Terrestrial
3300022897_5	94.18	1.84	84.98	MQ	Terrestrial
3300027114_6	83.17	0	83.17	MQ	Terrestrial
3300025475_1	97.44	0.85	93.19	HQ	Terrestrial
3300026271_12	75	0	75	MQ	Terrestrial
3300026274_3	87.1	1.89	77.65	MQ	Terrestrial
3300025764_52	59.31	0	59.31	MQ	Terrestrial
3300012940_23	99.34	1.01	94.29	MQ	Terrestrial
3300027968_42	97.44	2.14	86.74	HQ	Terrestrial
3300017553_12	92.63	1.88	83.23	MQ	Terrestrial
3300022894_4	88.78	2.71	75.23	MQ	Terrestrial
3300010396_66	51.11	0	51.11	MQ	Terrestrial
3300025479_3	84.06	1.17	78.21	MQ	Terrestrial
3300028084_7	57.72	0.5	55.22	MQ	Terrestrial
3300025725_16	83.52	2.85	69.27	MQ	Terrestrial
3300027710_7	86.89	1.72	78.29	MQ	Terrestrial
3300016445_6	91.38	3.57	73.53	MQ	Terrestrial
3300009095_72	80.23	4.84	56.03	MQ	Terrestrial
3300026281_10	76.49	2.46	64.19	MQ	Terrestrial
3300025650_3	75.84	1.94	66.14	MQ	Terrestrial
3300027283_7	100	4.07	79.65	MQ	Terrestrial
3300025921_45	52.42	0	52.42	MQ	Terrestrial
3300017649_13	83.17	1.96	73.37	MQ	Terrestrial
3300025486_2	80.51	1.13	74.86	MQ	Terrestrial
3300027869_16	99.13	1.74	90.43	MQ	Terrestrial
3300025725_7	80.21	0.88	75.81	MQ	Terrestrial
3300000956_25	76.86	0.97	72.01	MQ	Terrestrial
3300027365_7	62.07	0	62.07	MQ	Terrestrial
3300020594_9	92.89	0.49	90.44	HQ	Terrestrial
3300028033_2	94.2	2.78	80.3	MQ	Terrestrial
3300019487_13	89.35	1.31	82.8	MQ	Terrestrial
3300014838_16	98.6	2.57	85.75	MQ	Terrestrial
3300017648_14	68.83	2.2	57.83	MQ	Terrestrial
3300026132_8	56.9	0	56.9	MQ	Terrestrial
3300018910_5	93.33	4.09	72.88	MQ	Terrestrial
3300015204_24	62.6	0.5	60.1	MQ	Terrestrial
3300027282_27	53.66	0.3	52.16	MQ	Terrestrial
3300011921_8	91.81	0	91.81	HQ	Terrestrial
3300025862_18	91.2	1.39	84.25	HQ	Terrestrial
3300010341_15	97.26	1.71	88.71	MQ	Terrestrial
3300027667_3	93.59	1.71	85.04	MQ	Terrestrial
3300025514_5	86.84	0.16	86.04	MQ	Terrestrial
3300012853_6	93.55	1.5	86.05	MQ	Terrestrial
3300027640_11	99.87	0.89	95.42	HQ	Terrestrial
3300012942_39	100	0.54	97.3	MQ	Terrestrial
3300025615_6	69.81	3.41	52.76	MQ	Terrestrial
3300005529_29	93.64	4	73.64	MQ	Terrestrial
3300026031_1	79.16	0.22	78.06	MQ	Terrestrial
3300012851_5	94.16	0.94	89.46	MQ	Terrestrial
3300028585_13	97.5	0.51	94.95	MQ	Terrestrial
3300011196_2	80.85	2.73	67.2	MQ	Terrestrial
3300025481_14	90.58	1.44	83.38	MQ	Terrestrial
3300012816_9	100	0	100	MQ	Terrestrial
3300013427_3	93.77	1.41	86.72	HQ	Terrestrial
3300023059_11	80.02	0.97	75.17	MQ	Terrestrial
3300012005_32	56.48	0.56	53.68	MQ	Terrestrial
3300028033_6	94.17	2.53	81.52	MQ	Terrestrial
3300027965_29	94.8	0.85	90.55	HQ	Terrestrial
3300010343_29	72.64	1.14	66.94	MQ	Terrestrial
2162886008_2	92.42	2.63	79.27	MQ	Terrestrial
3300027773_30	89.81	2.31	78.26	MQ	Terrestrial
3300009095_54	73.38	4.52	50.78	MQ	Terrestrial
3300026275_7	53.72	0.22	52.62	MQ	Terrestrial
3300010036_24	70.55	0	70.55	MQ	Terrestrial
3300027711_28	82.88	2.85	68.63	MQ	Terrestrial
3300013018_2	97.32	2.26	86.02	MQ	Terrestrial
3300013021_6	59.58	0.29	58.13	MQ	Terrestrial
3300005471_39	95.15	3.51	77.6	MQ	Terrestrial
3300025593_6	96.98	1.29	90.53	HQ	Terrestrial
3300019487_15	60.66	0.26	59.36	MQ	Terrestrial
3300015198_7	65.81	1.94	56.11	MQ	Terrestrial
3300027869_20	98.29	2.14	87.59	HQ	Terrestrial
3300025619_18	77.56	1.27	71.21	MQ	Terrestrial
3300025562_4	97.38	1.67	89.03	HQ	Terrestrial
3300011738_3	84.7	1.51	77.15	MQ	Terrestrial
3300026217_4	66.4	2.22	55.3	MQ	Terrestrial
3300025553_21	80.23	1.31	73.68	MQ	Terrestrial
3300003364_1	98.26	4.07	77.91	MQ	Terrestrial
3300005337_13	84.24	1.03	79.09	MQ	Terrestrial
3300025533_7	80.39	1.2	74.39	MQ	Terrestrial
3300021403_5	89.93	2.13	79.28	MQ	Terrestrial
3300009095_49	90.21	2.2	79.21	MQ	Terrestrial
3300027711_20	61.52	1.67	53.17	MQ	Terrestrial
3300026895_1	88.06	4.09	67.61	MQ	Terrestrial
3300012001_15	72.19	0	72.19	MQ	Terrestrial
3300027282_9	86.69	3.3	70.19	MQ	Terrestrial
3300005529_78	100	0.68	96.6	HQ	Terrestrial
3300025582_6	94.68	2.87	80.33	HQ	Terrestrial
3300027773_31	92.82	0.86	88.52	HQ	Terrestrial
3300007352_61	60.23	0	60.23	MQ	Terrestrial
3300012801_5	62.45	0.25	61.2	MQ	Terrestrial
3300025504_3	96.93	1.75	88.18	MQ	Terrestrial
3300025910_56	54.95	0	54.95	MQ	Terrestrial
3300000366_24	64.54	1.97	54.69	MQ	Terrestrial
3300026823_1	77.21	2.06	66.91	MQ	Terrestrial
3300011246_1	88.44	1.38	81.54	MQ	Terrestrial
3300012796_4	96.74	0.25	95.49	MQ	Terrestrial
3300019487_30	79.76	0.84	75.56	MQ	Terrestrial
3300027968_25	88.57	3.48	71.17	MQ	Terrestrial
3300015198_17	84.29	2.68	70.89	MQ	Terrestrial
3300027283_14	97.23	0.83	93.08	HQ	Terrestrial
3300010396_56	73.87	1.62	65.77	MQ	Terrestrial
3300017647_7	95.62	0.49	93.17	MQ	Terrestrial
3300027276_32	92.95	3.36	76.15	HQ	Terrestrial
3300023046_1	100	2.61	86.95	HQ	Terrestrial
3300025493_3	91.1	2.97	76.25	HQ	Terrestrial
3300015206_10	89.4	2.86	75.1	MQ	Terrestrial
3300025718_16	97.52	1.77	88.67	HQ	Terrestrial
3300025512_5	90.68	4.69	67.23	MQ	Terrestrial
3300025526_8	96.59	0	96.59	HQ	Terrestrial
3300025482_5	97.8	3.3	81.3	HQ	Terrestrial
3300025921_53	81.02	0.06	80.72	MQ	Terrestrial
3300017655_14	93.28	4.43	71.13	MQ	Terrestrial
3300011246_3	80.87	4.21	59.82	MQ	Terrestrial
3300025516_15	91.95	0.92	87.35	MQ	Terrestrial
3300010358_12	95.31	4.85	71.06	MQ	Terrestrial
3300015208_5	90.39	4.83	66.24	MQ	Terrestrial
3300020215_9	81.03	0	81.03	MQ	Terrestrial
3300015069_5	96.7	0.22	95.6	HQ	Terrestrial
3300012940_28	98.79	0.52	96.19	MQ	Terrestrial
3300026275_6	52.76	0	52.76	MQ	Terrestrial
3300017426_17	92.09	2.31	80.54	MQ	Terrestrial
3300007354_3	97.75	3.47	80.4	HQ	Terrestrial
3300012003_16	83.06	2.27	71.71	MQ	Terrestrial
3300025916_31	74.28	0	74.28	MQ	Terrestrial
3300005529_101	63.83	1.41	56.78	MQ	Terrestrial
3300019135_7	97.04	0.65	93.79	MQ	Terrestrial
3300023090_6	85.13	3.92	65.53	MQ	Terrestrial
3300011994_7	79.01	2.91	64.46	MQ	Terrestrial
3300017652_12	95.62	0.49	93.17	MQ	Terrestrial
3300012940_56	96.55	0.99	91.6	MQ	Terrestrial
3300027869_18	76.07	2.56	63.27	MQ	Terrestrial
3300003364_10	81.64	0.41	79.59	MQ	Terrestrial
3300012843_8	66.62	0.63	63.47	MQ	Terrestrial
3300021403_4	98.29	4.77	74.44	HQ	Terrestrial
3300025718_13	91.94	2.69	78.49	MQ	Terrestrial
2189573022_9	68.97	0	68.97	MQ	Terrestrial
3300026272_11	73.22	0.07	72.87	MQ	Terrestrial
3300012811_3	89.69	1.49	82.24	MQ	Terrestrial
2189573022_6	80.32	1.08	74.92	MQ	Terrestrial
3300006879_10	94.91	2.81	80.86	MQ	Terrestrial
3300027711_39	98.23	0.17	97.38	MQ	Terrestrial
3300025515_11	71.36	0	71.36	MQ	Terrestrial
3300011921_3	96.3	0.54	93.6	HQ	Terrestrial
3300012830_1	96.46	0.72	92.86	HQ	Terrestrial
3300000367_11	94.44	4.09	73.99	HQ	Terrestrial
3300027826_16	98.93	2.14	88.23	MQ	Terrestrial
3300006428_2	81.57	0	81.57	MQ	Terrestrial
3300025561_4	94.64	2.36	82.84	MQ	Terrestrial
3300021066_4	87.66	2.56	74.86	MQ	Terrestrial
3300007354_11	93.88	1.93	84.23	MQ	Terrestrial
3300022897_7	65.81	0	65.81	MQ	Terrestrial
3300012840_7	96.86	1.86	87.56	HQ	Terrestrial
3300027711_47	66.99	0	66.99	MQ	Terrestrial
3300007352_66	64.16	0	64.16	MQ	Terrestrial
3300012799_2	99.2	1.85	89.95	MQ	Terrestrial
3300027826_37	54.8	0.86	50.5	MQ	Terrestrial
3300025490_4	57.2	0	57.2	MQ	Terrestrial
3300026642_1	93.97	0.89	89.52	HQ	Terrestrial
3300027905_101	70.09	1.38	63.19	MQ	Terrestrial
3300011689_2	94.97	0	94.97	HQ	Built environment
3300011831_1	99.84	2.14	89.14	MQ	Built environment
3300011811_3	97.2	1.02	92.1	MQ	Built environment
3300012223_1	99.8	1.12	94.2	HQ	Built environment
3300014844_2	94.91	0.97	90.06	MQ	Built environment
3300011767_1	97.07	1.11	91.52	MQ	Built environment
3300011764_4	90.05	2.2	79.05	MQ	Built environment
3300012631_3	67.9	0	67.9	MQ	Built environment
3300011359_1	99.59	1.23	93.44	HQ	Built environment
3300013631_1	99.76	0.94	95.06	HQ	Built environment
3300011772_5	98.63	0.94	93.93	MQ	Built environment
3300011824_5	100	0	100	HQ	Built environment
3300011884_2	95.54	4.89	71.09	MQ	Built environment
3300014906_1	93.02	2.09	82.57	MQ	Built environment
3300013497_4	100	0.24	98.8	HQ	Built environment
3300011896_3	94.42	1.37	87.57	MQ	Built environment
3300011210_2	98.69	0	98.69	HQ	Built environment
3300012234_1	99.42	1.15	93.67	MQ	Built environment
3300011777_4	99.86	0	99.86	HQ	Built environment
3300011571_3	96.16	0.68	92.76	MQ	Built environment
3300011631_2	98.15	1.08	92.75	MQ	Built environment
3300011713_5	69.7	0.93	65.05	MQ	Built environment
3300011719_4	92.17	0.24	90.97	MQ	Built environment
3300011215_5	99.57	0.3	98.07	MQ	Built environment
3300014611_5	59.95	0	59.95	MQ	Built environment
3300011544_3	88.32	0.84	84.12	MQ	Built environment
3300011478_3	99.68	0.98	94.78	HQ	Built environment
3300012195_3	100	0.32	98.4	HQ	Built environment
3300014645_1	99.95	0.04	99.75	MQ	Built environment
3300011133_2	99.17	0.21	98.12	MQ	Built environment
3300014650_2	96.43	1.09	90.98	MQ	Built environment
3300011759_8	61.38	0	61.38	MQ	Built environment
3300012233_4	62.07	1.72	53.47	MQ	Built environment
3300013644_2	100	0.49	97.55	HQ	Built environment
3300028576_46	85.54	1.19	79.59	MQ	Built environment
3300011587_2	99.84	2.14	89.14	HQ	Built environment
3300011483_3	99.34	0.33	97.69	MQ	Built environment
3300011908_3	54.48	0.36	52.68	MQ	Built environment
3300013655_2	99.6	0.46	97.3	HQ	Built environment
3300011158_5	69.89	0.83	65.74	MQ	Built environment
3300028564_54	78.31	3.44	61.11	MQ	Built environment
3300014912_3	60.96	0	60.96	MQ	Built environment
3300011508_3	77.98	1.5	70.48	MQ	Built environment
3300011945_1	96.65	1.63	88.5	HQ	Built environment
3300013821_1	98.38	0.04	98.18	MQ	Built environment
3300011803_2	92.17	0.59	89.22	HQ	Built environment
3300028564_50	94.35	1.61	86.3	MQ	Built environment
3300011616_4	88.22	0.31	86.67	MQ	Built environment
3300014682_5	66.36	0	66.36	MQ	Built environment
3300011500_3	99.44	0	99.44	MQ	Built environment
3300013850_2	74.83	0.86	70.53	MQ	Built environment
3300012888_13	67.4	0	67.4	MQ	Built environment
3300011805_2	97.77	2.01	87.72	MQ	Built environment
3300013497_7	100	0	100	HQ	Built environment
3300011833_3	99.66	1.75	90.91	HQ	Built environment
3300012229_1	96.94	1.22	90.84	MQ	Built environment
3300014005_3	100	0	100	HQ	Built environment
3300011141_1	71.32	1.11	65.77	MQ	Built environment
3300014602_3	93.49	1.15	87.74	MQ	Built environment
3300011213_8	68	0.07	67.65	MQ	Built environment
3300011666_1	99.01	0.76	95.21	MQ	Built environment
3300013381_2	99.51	0.74	95.81	MQ	Built environment
3300011584_4	98.87	0.19	97.92	HQ	Built environment
3300028568_44	88.4	2.75	74.65	MQ	Built environment
3300028567_45	83.83	0	83.83	MQ	Built environment
3300012274_3	99.07	1.75	90.32	MQ	Built environment
3300012244_1	100	0.38	98.1	HQ	Built environment
3300028567_79	63.58	1.85	54.33	MQ	Built environment
3300028564_32	96.08	2.66	82.78	MQ	Built environment
3300013851_3	90.89	3.22	74.79	MQ	Built environment
3300011618_3	75.35	1.09	69.9	MQ	Built environment
3300028568_69	79.19	1.38	72.29	MQ	Built environment
3300011584_2	99.4	0.04	99.2	MQ	Built environment
3300011825_7	82.33	0	82.33	MQ	Built environment
3300011490_2	98.02	2.6	85.02	MQ	Built environment
3300011852_2	96.88	1.15	91.13	HQ	Built environment
3300011580_6	98.55	0.69	95.1	HQ	Built environment
3300011729_5	98.2	0.62	95.1	HQ	Built environment
3300011926_12	79.16	1.25	72.91	MQ	Built environment
3300011842_4	95.57	0.98	90.67	HQ	Built environment
3300011792_3	98.9	0.92	94.3	MQ	Built environment
3300014663_1	99.25	1.24	93.05	MQ	Built environment
3300013498_5	87.97	1.4	80.97	MQ	Built environment
3300011904_6	57.28	0.99	52.33	MQ	Built environment
3300013264_1	96.74	0.95	91.99	MQ	Built environment
3300014048_7	68.48	0.5	65.98	MQ	Built environment
3300011572_3	99.63	1.12	94.03	HQ	Built environment
3300011849_1	99.01	0.46	96.71	MQ	Built environment
3300011581_4	97.09	0.89	92.64	MQ	Built environment
3300011474_1	87.95	0.62	84.85	MQ	Built environment
3300011877_5	88.6	0	88.6	MQ	Built environment
3300011215_3	95.88	1.01	90.83	MQ	Built environment
3300011796_3	100	0.49	97.55	HQ	Built environment
3300012259_3	99.73	1.05	94.48	MQ	Built environment
3300015056_4	62.07	0	62.07	MQ	Built environment
3300011591_3	83.59	1.17	77.74	MQ	Built environment
3300011138_1	83.06	4.43	60.91	MQ	Built environment
3300014600_3	95.92	0	95.92	MQ	Built environment
3300011202_1	100	0.25	98.75	MQ	Built environment
3300011145_1	96.34	3.48	78.94	MQ	Built environment
3300011778_1	90.75	0.63	87.6	HQ	Built environment
3300014579_2	99.1	0.02	99	HQ	Built environment
3300011954_2	100	0	100	HQ	Built environment
3300011595_3	100	0.32	98.4	HQ	Built environment
3300011626_1	98.32	0.49	95.87	HQ	Built environment
3300011157_4	99.32	0.37	97.47	HQ	Built environment
3300011201_1	98.13	0.52	95.53	MQ	Built environment
3300011845_3	84.96	3.76	66.16	MQ	Built environment
3300011492_2	94.89	0	94.89	MQ	Built environment
3300011774_3	54.35	0.87	50	MQ	Built environment
3300011538_1	95.84	0	95.84	MQ	Built environment
3300011853_1	94.81	0.09	94.36	MQ	Built environment
3300011223_2	90.8	1.23	84.65	HQ	Built environment
3300011906_3	95.76	3.92	76.16	MQ	Built environment
3300028593_60	76.08	0.4	74.08	MQ	Built environment
3300011828_9	68.78	0.33	67.13	MQ	Built environment
3300028564_51	94.92	2.54	82.22	MQ	Built environment
3300011811_4	80.09	3.41	63.04	MQ	Built environment
3300011207_2	58.62	0	58.62	MQ	Built environment
3300011467_2	76.68	0.27	75.33	MQ	Built environment
3300011926_9	98.11	0.5	95.61	MQ	Built environment
3300011953_4	75	0	75	MQ	Built environment
3300028593_41	92.27	0.66	88.97	MQ	Built environment
3300011695_2	100	0.57	97.15	HQ	Built environment
3300014665_6	97.25	0.13	96.6	HQ	Built environment
3300028570_57	73.04	0	73.04	MQ	Built environment
3300011912_9	54.78	0.18	53.88	MQ	Built environment
3300014599_3	96.96	0.67	93.61	HQ	Built environment
3300011631_4	66.13	0.25	64.88	MQ	Built environment
3300014648_3	98.92	0	98.92	MQ	Built environment
3300011778_4	84.14	4.96	59.34	MQ	Built environment
3300028567_46	83.45	2.3	71.95	MQ	Built environment
3300011132_4	86.94	0.16	86.14	MQ	Built environment
3300011915_5	88.92	1.64	80.72	MQ	Built environment
3300012275_7	99.76	0.37	97.91	HQ	Built environment
3300014066_2	80.08	4.02	59.98	MQ	Built environment
3300011792_4	88.67	1.01	83.62	MQ	Built environment
3300011818_2	92.16	2.49	79.71	HQ	Built environment
3300011570_5	87.3	1.93	77.65	MQ	Built environment
3300012193_1	96.6	1.01	91.55	MQ	Built environment
3300011634_1	97.37	0.48	94.97	HQ	Built environment
3300011211_3	99.05	0.21	98	MQ	Built environment
3300028564_80	62.82	2.35	51.07	MQ	Built environment
3300011828_4	85.09	1.16	79.29	MQ	Built environment
3300011236_4	96.74	2.37	84.89	MQ	Built environment
3300011225_6	85.76	1.53	78.11	MQ	Built environment
3300011656_1	100	0.89	95.55	HQ	Built environment
3300013646_2	99.37	0	99.37	MQ	Built environment
3300011530_3	96.52	0.35	94.77	HQ	Built environment
3300014598_3	67.1	0	67.1	MQ	Built environment
3300014643_3	90.15	2.19	79.2	MQ	Built environment
