GenomeID	EcosystemCategory	Longitude	Latitude	MIMAGQuality
3300006328_32	Human	-77.1012	39.0043	MQ
3300029455_9	Human	121.468	31.2123	MQ
3300029593_20	Human	-0.12	51.5	MQ
3300017480_51	Aquatic	-81.583	81.017	MQ
3300024359_11	Aquatic	-121.905	36.8313	MQ
3300008722_12	Human	-77.1012	39.0043	MQ
3300014149_29	Aquatic	-110.741	44.7101	HQ
3300023101_11	Terrestrial	19.0475	68.3532	MQ
3300007732_8	Human	-77.1012	39.0043	MQ
3300027864_55	Arthropoda	-53.0462	5.0626	MQ
3300029129_14	Human	116.416	39.9119	MQ
3300017420_1	Plants	-85.37	42.39	MQ
3300029505_12	Human	121.468	31.2123	HQ
3300028399_49	Aquatic	-176.191	-20.761	MQ
3300026187_9	Aquatic	-122.13	37.4973	MQ
3300026509_4	Aquatic	-110.715	44.963	MQ
3300029847_25	Human	-0.12	51.5	HQ
3300002450_28	Arthropoda	-53.0462	5.0626	MQ
3300024976_5	Aquatic	-122.16	48.3807	MQ
3300029423_22	Human	-76.6259	39.2885	MQ
3300029508_15	Human	121.468	31.2123	MQ
3300026278_20	Aquatic	-110.798	44.534	MQ
3300013122_5	Aquatic	29.05	-1.64	MQ
3300029020_18	Human	12.531	55.678	MQ
3300021285_5	Mammals	-119.841	34.4149	MQ
3300023235_8	Aquatic	78.188	-68.4725	MQ
3300011867_2	Built environment	-73.92	40.81	MQ
3300008493_41	Human	-77.1012	39.0043	MQ
3300021982_14	Bioreactor	-80.8185	44.1763	MQ
3300000213_15	Aquatic	-123.3	48.35	MQ
3300010260_12	Animal	-89.4	43.07	MQ
3300006522_29	Human	-77.1012	39.0043	MQ
3300025730_4	Wastewater	-90.43	41.53	MQ
3300029551_15	Human	121.465	31.2112	HQ
3300029394_24	Human	-76.6259	39.2885	MQ
3300017942_6	Aquatic	-76.1569	35.9061	MQ
3300025529_3	Lab enrichment	-121.75	38.5402	MQ
3300022920_22	Aquatic	-123.501	48.5847	MQ
3300013136_105	Aquatic	29.05	-1.64	MQ
3300025096_4	Aquatic	-81.405	-11.499	MQ
3300020437_12	Aquatic	70	14.5	MQ
3300029621_21	Human	-0.12	51.5	HQ
3300010260_17	Animal	-89.4	43.07	MQ
3300020735_6	Aquatic	-89.686	46.041	MQ
3300029238_8	Human	116.416	39.9119	MQ
3300029457_7	Human	121.468	31.2123	MQ
3300027743_16	Aquatic	-99.1001	47.0956	MQ
3300029724_17	Human	-0.12	51.5	HQ
3300007977_34	Human	-77.1012	39.0043	MQ
3300008096_40	Human	-77.1012	39.0043	MQ
3300020148_12	Arthropoda	-89.4125	43.0758	MQ
3300008688_33	Human	-77.1012	39.0043	MQ
3300020333_14	Aquatic	-96.155	-12.9057	HQ
3300012831_2	Insecta	-89.4011	43.073	MQ
3300026290_99	Bioreactor	-122.305	47.6525	MQ
3300011215_7	Built environment	-73.96	40.57	MQ
3300012079_5	Fungi	-81.8137	27.6213	MQ
3300014687_1	Built environment	-73.99	40.65	HQ
3300026848_2	Lab enrichment	-67.0188	17.9673	MQ
3300014963_30	Human	-71.0589	42.3601	MQ
3300025720_46	Wastewater	138.83	37.43	MQ
3300027863_71	Aquatic	-110.44	44.611	HQ
3300006260_15	Human	-77.1012	39.0043	MQ
3300029860_19	Human	-0.12	51.5	MQ
3300027844_24	Aquatic	-156.023	75.2588	MQ
3300007125_26	Human	-77.1012	39.0043	MQ
3300001782_50	Aquatic	-77.1112	34.6478	MQ
3300029852_28	Human	-0.12	51.5	MQ
3300021513_8	Aquatic	-110.596	27.0118	MQ
3300028275_1	Aquatic	-81.6053	31.4271	HQ
3300022143_5	Bioreactor	-89.4147	43.0737	MQ
3300006312_6	Human	-77.1012	39.0043	MQ
3300024042_6	Arthropoda	-89.4125	43.0758	MQ
3300011013_19	Aquatic	25.4914	36.5275	MQ
3300025720_35	Wastewater	138.83	37.43	MQ
3300012810_4	Birds	-89.4011	43.073	MQ
3300009704_34	Wastewater	135.27	34.72	MQ
3300029126_6	Human	116.416	39.9119	MQ
3300007793_6	Human	-77.1012	39.0043	HQ
3300006348_9	Human	-77.1012	39.0043	MQ
3300014946_3	Human	12.531	55.678	MQ
3300022660_62	Mammals	-119.667	34.4204	MQ
3300029435_18	Human	-76.6259	39.2885	MQ
3300020275_2	Aquatic	-103.069	6.3929	MQ
3300027743_11	Aquatic	-99.1001	47.0956	HQ
3300021843_8	Bioreactor	-79.6609	43.5479	HQ
3300018058_14	Terrestrial	-73.3194	3.8381	MQ
3300020297_7	Aquatic	26.2932	-35.2087	MQ
3300013882_5	Lab enrichment	-1.61778	54.9783	HQ
3300020373_18	Aquatic	-96.155	-12.9057	MQ
3300007297_17	Human	-77.1012	39.0043	HQ
3300010270_48	Animal	-89.4	43.07	MQ
3300011468_1	Built environment	-73.83	40.58	MQ
3300006476_13	Human	-77.1012	39.0043	MQ
3300002167_12	Biotransformation	8.4956	52.0385	MQ
3300025651_4	Lab enrichment	-121.75	38.5402	MQ
2025206003_8	Aquatic	142.779	-35.309	MQ
3300027819_157	Aquatic	-73.6044	43.0994	MQ
3300028982_2	Human	12.531	55.678	MQ
3300007498_14	Human	-77.1012	39.0043	HQ
3300014954_12	Human	12.531	55.678	MQ
3300029621_37	Human	-0.12	51.5	MQ
3300014060_48	Aquatic	-110.08	38.938	MQ
3300001678_9	Aquatic	-176.601	-20.1801	MQ
3300020476_32	Aquatic	-56.7834	33.9044	MQ
3300027893_46	Aquatic	-77.1112	34.6478	HQ
3300028114_26	Aquatic	-1.8737	39.9879	MQ
3300025682_41	Wastewater	142.37	43.77	MQ
3300003541_28	Aquatic	-121.648	38.1072	MQ
3300012531_11	Aquatic	163.895	-78.0767	MQ
3300021603_16	Bioreactor	-79.3957	43.6629	MQ
3300025238_17	Aquatic	-52.63	20	MQ
3300012083_6	Fungi	-79.3535	34.9174	MQ
3300021311_17	Mammals	-119.841	34.4149	HQ
3300027749_47	Aquatic	-72.5	46.8319	MQ
3300025029_4	Aquatic	-144.996	50.0005	MQ
3300011683_3	Built environment	-73.98	40.75	MQ
3300022746_11	Aquatic	-83.5226	33.9255	MQ
3300014060_75	Aquatic	-110.08	38.938	MQ
3300005985_20	Plants	-66.0501	18.4029	MQ
3300001919_11	Mammals	9.94157	53.5953	MQ
3300007317_6	Human	-77.1012	39.0043	MQ
3300012794_5	Terrestrial	-89.4011	43.073	MQ
3300028483_6	Mammals	-122.5	38.04	MQ
3300020393_20	Aquatic	71.6428	0.0033	MQ
3300029647_10	Human	-0.12	51.5	MQ
3300025572_48	Lab enrichment	-121.75	38.5402	MQ
3300008129_13	Human	-77.1012	39.0043	MQ
3300029620_18	Human	-0.12	51.5	HQ
3300021255_110	Mammals	171.6	-42.26	MQ
3300025856_28	Wastewater	-118.28	33.8	MQ
3300012996_3	Fungi	-48.434	-22.846	MQ
3300006462_8	Human	-77.1012	39.0043	MQ
3300027963_72	Aquatic	-72.0994	45.4091	MQ
3300027489_6	Aquatic	-123.183	46.1812	HQ
3300027728_44	Aquatic	-1.8737	39.9879	MQ
3300025706_10	Wastewater	-88.15	40.3	MQ
3300029475_16	Human	121.468	31.2123	MQ
3300029774_16	Human	-76.6259	39.2885	MQ
3300012007_10	Mammals	-105.585	41.3142	HQ
3300025282_3	Aquatic	4.65	38.38	MQ
3300022177_23	Modeled	-76.485	42.4447	MQ
3300007949_2	Human	-77.1012	39.0043	MQ
3300028168_21	Aquatic	-124.009	49.68	MQ
3300027780_32	Aquatic	-150.061	79.2466	MQ
3300021400_76	Mammals	171.6	-42.26	MQ
3300023088_6	Terrestrial	19.0474	68.3532	HQ
3300027697_24	Aquatic	-86.5698	43.1998	MQ
3300019132_4	Terrestrial	-109.695	38.7121	MQ
3300029387_20	Human	-76.6259	39.2885	HQ
3300025699_17	Aquatic	7.9	54.1883	HQ
3300007300_17	Human	-77.1012	39.0043	MQ
3300002164_37	Biotransformation	8.4956	52.0385	MQ
3300027255_4	Aquatic	-124.006	46.2763	MQ
3300028198_9	Aquatic	-123.5	48.6	MQ
3300020422_6	Aquatic	-35.3344	-21.0073	MQ
3300013020_3	Terrestrial	-79.9761	39.6017	MQ
3300019375_4	Mammals	-119.84	34.4148	MQ
3300010341_12	Terrestrial	-128.09	51.62	MQ
3300029026_8	Human	12.531	55.678	HQ
3300002977_10	Biotransformation	13.083	55.6569	MQ
3300028961_6	Human	12.531	55.678	MQ
3300027760_16	Aquatic	-72.0994	45.4091	MQ
3300025682_55	Wastewater	142.37	43.77	MQ
3300029794_25	Human	-76.6259	39.2885	HQ
3300018015_17	Aquatic	-93.4828	47.5028	MQ
3300017991_77	Aquatic	-115.917	33.4166	MQ
3300022660_51	Mammals	-119.667	34.4204	MQ
3300029880_11	Human	-0.12	51.5	MQ
3300011727_2	Built environment	-73.89	40.65	MQ
3300027986_32	Terrestrial	-76.3402	40.7999	MQ
3300029246_14	Human	116.416	39.9119	HQ
3300013744_5	Human	8.84902	51.5651	MQ
3300025659_16	Aquatic	-123.5	48.6	HQ
3300007190_13	Arthropoda	-70.1	-12.5	MQ
3300013018_2	Terrestrial	-79.9761	39.6018	MQ
3300007993_21	Human	-77.1012	39.0043	MQ
3300023194_5	Wastewater	-105.084	40.5853	MQ
3300027983_57	Aquatic	163.163	-77.605	MQ
3300000558_33	Wastewater	-111.55	57.02	MQ
3300017391_22	Aquatic	-119.375	40.653	MQ
3300018878_195	Mammals	-119.667	34.4204	MQ
3300005964_8	Aquatic	-110.702	44.7221	MQ
3300026278_19	Aquatic	-110.798	44.534	MQ
3300012136_9	Fungi	-81.8994	33.0113	MQ
3300028177_5	Aquatic	-123.5	48.6	MQ
3300029441_41	Human	-76.6259	39.2885	HQ
3300020201_40	Aquatic	161.59	-77.5281	HQ
3300009773_52	Bioreactor	-122.305	47.6525	MQ
3300025534_4	Lab enrichment	-121.75	38.5402	MQ
3300006321_2	Human	-77.1012	39.0043	MQ
3300013122_53	Aquatic	29.05	-1.64	MQ
3300011870_4	Built environment	-73.96	40.8	HQ
3300008136_37	Human	-77.1012	39.0043	MQ
3300026164_7	Terrestrial	-122.133	37.4971	HQ
3300024305_4	Terrestrial	-96.6766	40.8786	MQ
3300007354_14	Terrestrial	-103.766	-44.0342	MQ
3300029176_6	Human	116.416	39.9119	MQ
3300029215_6	Human	116.416	39.9119	MQ
3300014287_4	Built environment	-73.98	40.66	MQ
3300029311_20	Wastewater	18.2271	59.3556	HQ
3300025716_17	Terrestrial	-156.789	71.2906	MQ
3300027810_16	Aquatic	-3.2286	78.8669	MQ
3300025352_5	Aquatic	78.1882	-68.5627	MQ
3300027838_39	Aquatic	-150.225	73.2247	MQ
3300029492_25	Human	121.468	31.2123	MQ
3300005262_9	Plants	-79.0499	35.9082	MQ
3300025281_4	Aquatic	-163.496	9.2013	MQ
3300029119_24	Human	116.416	39.9119	HQ
3300020469_52	Aquatic	-127.743	35.4068	MQ
3300000558_46	Wastewater	-111.55	57.02	MQ
3300009779_28	Wastewater	114.17	22.28	MQ
3300025775_16	Aquatic	-116.516	49.9543	HQ
3300027872_9	Aquatic	-123	70.66	MQ
3300026185_17	Terrestrial	-122.133	37.4958	MQ
3300023236_6	Aquatic	78.188	-68.4725	HQ
3300022870_4	Terrestrial	-89.38	43.3	MQ
3300029733_14	Human	-0.12	51.5	MQ
3300008142_6	Human	-77.1012	39.0043	MQ
3300004086_2	Annelida	8.81	50.8	MQ
3300006289_15	Human	-77.1012	39.0043	MQ
3300000558_50	Wastewater	-111.55	57.02	MQ
3300013830_18	Mammals	-105.585	41.3142	HQ
3300015214_84	Solid waste	-80.577	43.442	MQ
3300025720_17	Wastewater	138.83	37.43	MQ
3300025094_29	Aquatic	-116.516	49.9543	HQ
3300029334_17	Human	-76.6259	39.2885	HQ
3300029207_13	Human	116.416	39.9119	MQ
3300008514_9	Human	-77.1012	39.0043	MQ
3300011477_2	Built environment	-73.97	40.79	HQ
3300027325_24	Algae	-3.24	50.677	MQ
3300011590_2	Built environment	-73.97	40.75	MQ
3300029788_25	Human	-76.6259	39.2885	MQ
3300006931_31	Plants	-85.3738	42.3948	MQ
3300027644_11	Aquatic	-86.5698	43.1998	MQ
3300027863_101	Aquatic	-110.44	44.611	MQ
3300007800_7	Human	-77.1012	39.0043	MQ
3300029490_23	Human	121.468	31.2123	MQ
3300008739_25	Human	-77.1012	39.0043	MQ
3300020193_54	Aquatic	29.586	-4.8915	MQ
3300012234_3	Built environment	-73.84	40.69	MQ
3300029734_18	Human	-0.12	51.5	MQ
3300028640_20	Wastewater	-88.23	44.11	MQ
3300029523_17	Human	121.468	31.2123	MQ
3300012158_5	Fungi	-74.5635	39.7126	MQ
3300011907_2	Built environment	-73.85	40.89	MQ
3300029450_3	Human	121.468	31.2123	HQ
3300009779_34	Wastewater	114.17	22.28	MQ
3300008143_6	Human	-77.1012	39.0043	MQ
3300005689_1	Wastewater	153.012	-27.5	HQ
3300007140_3	Arthropoda	-48.24	-19.11	MQ
3300012277_9	Built environment	-73.98	40.59	MQ
3300007722_74	Aquatic	163.163	-77.605	HQ
3300025976_1	Terrestrial	-122.266	38.1318	MQ
3300029572_20	Human	121.465	31.2112	MQ
3300025852_14	Terrestrial	-156.81	71.2709	MQ
3300011965_1	Wastewater	114.1	22.3	MQ
3300029748_23	Human	-0.12	51.5	MQ
3300011972_6	Human	-118.444	34.0722	MQ
3300025677_17	Wastewater	142.37	43.77	HQ
3300020213_23	Aquatic	161.59	-77.5281	MQ
3300017526_59	Aquatic	29.1756	-2.0288	MQ
3300029739_29	Human	-0.12	51.5	HQ
3300014530_6	Human	12.531	55.678	MQ
3300025614_4	Aquatic	-123.5	48.6	MQ
3300021387_111	Mammals	171.6	-42.26	MQ
3300028396_5	Aquatic	-121.905	36.8313	MQ
3300013005_32	Aquatic	-89.405	43.099	MQ
3300027246_12	Aquatic	-123.941	46.2024	MQ
3300025876_52	Aquatic	7.9	54.1842	MQ
3300027323_37	Aquatic	-127.76	47.76	HQ
3300010882_43	Arthropoda	-53.0462	5.0626	MQ
3300028568_32	Built environment	-123.147	49.1151	MQ
3300013005_30	Aquatic	-89.405	43.099	MQ
3300021431_51	Mammals	171.6	-42.26	MQ
3300025925_12	Plants	-85.3738	42.3948	MQ
3300027282_19	Terrestrial	7.1648	47.379	MQ
3300029616_17	Human	-0.12	51.5	MQ
3300029502_14	Human	121.468	31.2123	MQ
3300015198_21	Terrestrial	-50.0183	67.163	MQ
3300025640_16	Aquatic	7.9	54.1883	HQ
3300021431_53	Mammals	171.6	-42.26	MQ
3300027793_26	Aquatic	-83.2941	41.6996	MQ
3300028966_3	Human	12.531	55.678	MQ
3300027231_6	Aquatic	-123.884	46.1869	HQ
3300020469_12	Aquatic	-127.743	35.4068	MQ
3300029840_29	Human	-0.12	51.5	HQ
3300017513_32	Aquatic	-111.407	27.0078	MQ
3300007316_17	Human	-77.1012	39.0043	MQ
3300027510_27	Biotransformation	8.4956	52.0385	MQ
3300025416_5	Aquatic	-89.6063	46.0072	MQ
3300029303_14	Human	116.416	39.9119	HQ
3300011760_2	Built environment	-73.98	40.62	HQ
3300024939_7	Aquatic	-122.16	48.3807	HQ
3300025723_3	Aquatic	-89.6063	46.0072	MQ
3300017470_16	Aquatic	-122.432	39.0314	MQ
3300025471_21	Wastewater	-123.1	49.25	HQ
3300021285_9	Mammals	-119.841	34.4149	HQ
3300025597_32	Wastewater	114.17	22.28	MQ
3300029749_28	Human	-0.12	51.5	HQ
3300029103_5	Human	12.5683	55.6761	MQ
3300022181_30	Modeled	-76.485	42.4447	HQ
3300012088_8	Fungi	-74.5199	39.8725	MQ
3300014773_3	Wastewater	153.012	-27.5	MQ
3300027419_33	Bioremediation	-106.08	35.992	MQ
3300029352_12	Human	-76.6259	39.2885	HQ
3300020250_5	Aquatic	4.6977	-31.0263	MQ
3300007500_9	Human	-77.1012	39.0043	MQ
3300025529_17	Lab enrichment	-121.75	38.5402	MQ
3300029743_24	Human	-0.12	51.5	HQ
3300023208_49	Aquatic	121.404	-2.7	MQ
3300023298_8	Aquatic	78.188	-68.4725	MQ
3300007805_21	Human	-77.1012	39.0043	MQ
3300029543_11	Human	121.465	31.2112	HQ
3300025545_33	Aquatic	-123.5	48.6	MQ
3300025894_45	Aquatic	7.9	54.1842	MQ
3300017473_21	Aquatic	29.2	-1.78	MQ
3300013123_36	Aquatic	29.05	-1.64	MQ
3300026290_18	Bioreactor	-122.305	47.6525	HQ
3300020344_41	Aquatic	-116.696	14.2016	MQ
3300013131_99	Aquatic	29.05	-1.64	MQ
3300012800_7	Birds	-89.4011	43.073	MQ
3300029425_15	Human	-76.6259	39.2885	MQ
3300024289_2	Aquatic	-81.6053	31.4271	HQ
3300027863_115	Aquatic	-110.44	44.611	MQ
3300029393_22	Human	-76.6259	39.2885	MQ
3300029573_33	Human	-0.12	51.5	MQ
3300009790_9	Aquatic	-13.602	2.405	HQ
3300029587_23	Human	-0.12	51.5	MQ
3300018475_102	Mammals	-119.667	34.4204	MQ
3300013122_6	Aquatic	29.05	-1.64	MQ
3300027976_35	Aquatic	163.163	-77.605	HQ
3300026522_34	Mammals	-112.842	49.6935	MQ
3300029444_26	Human	-76.6259	39.2885	HQ
3300029032_5	Human	12.531	55.678	HQ
3300029190_12	Human	116.416	39.9119	MQ
2225789004_15	Arthropoda	-84.0077	10.2072	HQ
3300012820_4	Insecta	-89.4011	43.073	MQ
3300029483_31	Human	121.468	31.2123	MQ
3300027863_36	Aquatic	-110.44	44.611	HQ
3300024431_55	Aquatic	-177.663	-32.8507	MQ
3300026088_38	Plants	-85.3738	42.3948	MQ
3300018012_7	Aquatic	-76.1569	35.9061	MQ
2061766007_92	Mammals	-88.2315	40.096	MQ
3300029719_27	Human	-0.12	51.5	MQ
3300013308_50	Plants	-85.3738	42.3948	MQ
3300029892_3	Terrestrial	26.7944	-28.2323	HQ
3300026964_4	Lab enrichment	-122.29	37.8409	MQ
3300027733_14	Aquatic	-71.2508	48.2311	MQ
3300017788_60	Aquatic	29.2	-1.78	MQ
3300026561_6	Aquatic	-119.478	48.9726	MQ
3300007501_25	Human	-77.1012	39.0043	MQ
3300021425_20	Aquatic	-76.6707	34.7181	MQ
3300001680_21	Aquatic	-176.134	-20.0541	MQ
3300027706_31	Terrestrial	-76.3402	40.7999	MQ
3300005689_8	Wastewater	153.012	-27.5	MQ
3300029131_21	Human	116.416	39.9119	MQ
3300029442_8	Aquatic	25.1136	61.2081	HQ
3300021419_9	Aquatic	-81.2145	29.6703	MQ
3300029503_22	Human	121.468	31.2123	MQ
3300018414_8	Aquatic	-78.4726	41.1707	MQ
3300017449_17	Aquatic	-118.504	37.4127	MQ
3300029428_21	Human	-76.6259	39.2885	MQ
3300027852_44	Aquatic	-119.846	34.3923	MQ
3300025720_6	Wastewater	138.83	37.43	MQ
3300010285_15	Bioreactor	-72.1429	43.726	MQ
3300025871_55	Wastewater	-87.63	40.12	MQ
3300005067_9	Aquatic	7.42	55.49	MQ
3300025809_27	Aquatic	7.9	54.1883	MQ
3300023429_5	Aquatic	78.188	-68.4725	MQ
3300029388_21	Human	-76.6259	39.2885	HQ
3300021326_8	Mammals	-119.841	34.4149	MQ
3300027335_14	Aquatic	-74.7949	45.0061	MQ
3300029020_5	Human	12.531	55.678	HQ
3300027677_10	Aquatic	-156	8	MQ
3300013685_1	Built environment	-73.78	40.71	MQ
3300027863_90	Aquatic	-110.44	44.611	HQ
3300011744_2	Built environment	-73.97	40.75	MQ
3300029455_7	Human	121.468	31.2123	MQ
3300027510_59	Biotransformation	8.4956	52.0385	MQ
3300014964_9	Mammals	114.183	22.3356	HQ
3300027563_31	Aquatic	-86.5698	43.1998	MQ
3300012921_20	Terrestrial	-109.55	38.5733	MQ
3300025263_5	Plants	-78.5097	35.6667	MQ
3300022865_6	Aquatic	78.188	-68.4725	MQ
3300013132_87	Aquatic	29.05	-1.64	MQ
3300007100_7	Human	-77.1012	39.0043	MQ
3300026971_6	Lab enrichment	-67.0188	17.9673	MQ
3300007352_16	Terrestrial	-103.766	44.0342	HQ
3300020327_13	Aquatic	-116.696	14.2016	MQ
3300008096_37	Human	-77.1012	39.0043	MQ
3300019861_28	Lab enrichment	-97	36	MQ
3300020262_19	Aquatic	66.3895	18.735	MQ
3300027788_33	Aquatic	-150.061	79.2466	MQ
3300013136_68	Aquatic	29.05	-1.64	MQ
3300025562_1	Terrestrial	-122.01	38.1972	MQ
3300001598_36	Mammals	9.94157	53.5953	MQ
3300026290_80	Bioreactor	-122.305	47.6525	MQ
3300023049_19	Aquatic	78.1913	-68.5558	MQ
3300017991_54	Aquatic	-115.917	33.4166	MQ
3300029508_7	Human	121.468	31.2123	HQ
3300023171_11	Terrestrial	-89.38	43.3	MQ
3300014205_22	Solid waste	-80.577	43.442	MQ
3300008734_14	Human	-77.1012	39.0043	MQ
3300027906_25	Aquatic	-20.515	15.249	MQ
3300025498_17	Aquatic	-93.4828	47.5028	MQ
3300025689_24	Wastewater	135.27	34.72	MQ
3300029382_29	Human	-76.6259	39.2885	HQ
3300025853_14	Aquatic	-75.25	39.12	MQ
3300007853_20	Human	-77.1012	39.0043	MQ
3300029775_15	Bioreactor	105.45	28.88	HQ
3300020478_33	Aquatic	39.8483	18.49	MQ
3300013004_118	Aquatic	-89.405	43.099	MQ
3300020361_3	Aquatic	64.5757	18.9918	HQ
3300027863_118	Aquatic	-110.44	44.611	MQ
3300008599_4	Human	-77.1012	39.0043	HQ
3300020728_15	Aquatic	-89.686	46.041	MQ
3300029334_23	Human	-76.6259	39.2885	MQ
3300027796_110	Aquatic	-3.1724	55.9225	MQ
3300012856_12	Terrestrial	-89.4011	43.073	MQ
3300027901_34	Aquatic	-77.1094	34.6402	MQ
3300025367_1	Aquatic	-89.6063	46.0072	MQ
3300024329_6	Aquatic	-121.905	36.8313	HQ
3300020222_96	Aquatic	29.4853	-4.9054	MQ
3300020352_4	Aquatic	17.7	32.1	MQ
3300018475_68	Mammals	-119.667	34.4204	MQ
3300029395_12	Human	-76.6259	39.2885	MQ
3300007517_33	Aquatic	163.163	-77.605	MQ
3300026487_11	Plants	-122.298	37.8864	MQ
3300006260_20	Human	-77.1012	39.0043	MQ
3300021310_22	Mammals	-119.841	34.4149	MQ
3300026778_2	Aquatic	-110.439	44.6102	MQ
3300001594_41	Wastewater	-110.667	50.0333	MQ
3300012016_15	Mammals	-105.585	41.3142	MQ
3300029845_32	Human	-0.12	51.5	MQ
3300007977_3	Human	-77.1012	39.0043	MQ
3300011944_1	Built environment	-73.91	40.87	MQ
3300006254_7	Human	-77.1012	39.0043	MQ
3300022181_33	Modeled	-76.485	42.4447	MQ
3300027150_15	Aquatic	-74.7949	45.0061	MQ
3300019755_9	Aquatic	-75.1644	38.7906	MQ
3300027839_52	Aquatic	-150.061	79.2466	MQ
3300029024_7	Human	12.531	55.678	HQ
3300025737_44	Wastewater	-70.96	42.35	MQ
3300009767_34	Wastewater	142.37	43.77	MQ
3300007519_15	Aquatic	162.445	-77.714	MQ
3300014012_2	Built environment	-73.82	40.63	MQ
3300024958_3	Aquatic	-122.16	48.3807	HQ
3300005858_27	Aquatic	-110.69	44.376	MQ
3300008748_11	Human	-77.1012	39.0043	MQ
3300029604_12	Human	-0.12	51.5	MQ
3300029513_7	Human	121.468	31.2123	MQ
3300029188_15	Human	12.5683	55.6761	MQ
3300017518_12	Aquatic	-81.583	81.017	HQ
3300021424_21	Aquatic	29.9194	-5.7366	MQ
3300024918_2	Aquatic	-122.16	48.3807	MQ
3300000568_69	Wastewater	-77.1012	39.0043	MQ
3300022821_6	Aquatic	78.188	-68.4725	HQ
3300029609_16	Human	-0.12	51.5	MQ
3300010275_25	Animal	-88.79	43.78	MQ
3300014532_5	Human	12.531	55.678	HQ
3300020147_5	Terrestrial	-116.255	33.305	MQ
3300000980_10	Algae	151.167	-33.9666	MQ
3300025566_1	Terrestrial	-122.468	38.0034	MQ
3300017650_11	Terrestrial	-122.29	37.83	MQ
3300008150_20	Human	-77.1012	39.0043	MQ
3300029848_26	Human	-0.12	51.5	MQ
3300027220_5	Aquatic	-123.882	46.2311	MQ
3300008744_13	Human	-77.1012	39.0043	MQ
3300014093_2	Built environment	-73.96	40.79	HQ
3300010428_44	Bioreactor	-72.1429	43.726	MQ
3300029389_19	Human	-76.6259	39.2885	MQ
3300017467_7	Aquatic	30.6814	-22.5304	MQ
3300014869_7	Aquatic	-111.38	27.0154	MQ
3300029189_10	Modeled	-2.96776	53.4059	MQ
3300012824_8	Insecta	-89.4011	43.073	HQ
3300012889_28	Bioreactor	-122.29	37.82	MQ
3300002164_38	Biotransformation	8.4956	52.0385	MQ
3300013646_2	Built environment	-73.98	40.69	MQ
3300029782_12	Human	-0.12	51.5	HQ
3300006747_10	Human	-77.1012	39.0043	MQ
3300008143_20	Human	-77.1012	39.0043	MQ
3300008096_39	Human	-77.1012	39.0043	MQ
3300029707_11	Human	-0.12	51.5	MQ
3300029217_11	Human	116.416	39.9119	MQ
3300027823_82	Aquatic	163.163	-77.605	MQ
3300025400_8	Aquatic	-89.6063	46.0072	MQ
3300028593_34	Built environment	-123.147	49.1151	MQ
3300029830_8	Human	-0.12	51.5	HQ
3300026970_10	Lab enrichment	-122.29	37.8409	MQ
3300006488_4	Human	-77.1012	39.0043	HQ
3300007791_8	Human	-77.1012	39.0043	MQ
3300020601_38	Aquatic	-81.028	31.972	MQ
3300025376_3	Aquatic	-89.6063	46.0072	HQ
3300029846_7	Human	-0.12	51.5	MQ
3300025241_6	Aquatic	-99.2557	10.0693	HQ
3300020109_28	Aquatic	29.658	-6.1786	MQ
3300028115_40	Aquatic	-81.028	31.972	MQ
3300022661_119	Mammals	-119.667	34.4204	MQ
3300027769_16	Aquatic	-86.5698	43.1998	MQ
3300029678_10	Human	-0.12	51.5	MQ
3300027832_81	Aquatic	162.445	-77.714	MQ
3300011990_31	Human	-118.444	34.0722	MQ
3300026034_1	Terrestrial	-121.653	38.1087	MQ
3300009503_186	Aquatic	-110.44	44.61	MQ
3300005544_15	Terrestrial	-85.3738	42.3948	MQ
3300027279_22	Aquatic	-110.715	44.963	MQ
3300029669_12	Human	-76.6259	39.2885	HQ
3300011915_2	Built environment	-73.95	40.82	HQ
3300000239_11	Aquatic	-123.519	48.5663	MQ
3300029029_8	Human	12.531	55.678	MQ
3300026623_4	Aquatic	-110.702	44.7219	MQ
3300029421_13	Human	-76.6259	39.2885	MQ
3300015164_8	Terrestrial	18.4347	67.9009	MQ
3300007795_5	Human	-77.1012	39.0043	HQ
3300029539_14	Human	121.465	31.2112	HQ
3300027052_7	Aquatic	-121.973	37.4725	MQ
3300027219_3	Aquatic	-123.882	46.2311	MQ
3300018426_51	Aquatic	-81.028	31.972	MQ
3300010167_265	Arthropoda	-53.0462	5.0626	MQ
3300025668_15	Aquatic	-123.5	48.6	MQ
3300011190_5	Annelida	-157.775	21.2704	MQ
3300021132_6	Aquatic	-89.686	46.041	MQ
3300024954_2	Aquatic	-122.16	48.3807	MQ
3300029441_33	Human	-76.6259	39.2885	MQ
3300020404_22	Aquatic	-85.2248	-5.254	MQ
3300020255_5	Aquatic	73.914	5.9997	MQ
3300022931_25	Aquatic	-123.501	48.5847	HQ
3300020197_51	Aquatic	29.4853	-4.9054	HQ
3300007314_14	Human	-77.1012	39.0043	MQ
3300005068_13	Aquatic	7.42	55.49	MQ
3300013502_27	Wastewater	153.191	-27.486	MQ
3300025859_15	Wastewater	-89	39.84	HQ
3300014522_2	Human	12.531	55.678	HQ
3300023179_70	Aquatic	-83.95	34.2611	MQ
3300029482_17	Human	121.468	31.2123	HQ
3300000502_5	Aquatic	-70.6358	41.5759	MQ
3300029731_11	Human	-0.12	51.5	HQ
3300027503_7	Aquatic	-81.6053	31.4271	HQ
