Dataset	FeatureSpace	SampleID	Q	Metric	Value	SubjectID	AgeCategory	HotSpring	Temperature	DetectionBoundary
Western US hot springs	MAG catalog	AB02.3.2	1	exp(Shannon)	138.684344532738			AB02	65.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB03.0.1	1	exp(Shannon)	32.6942781382689			AB03	87.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB03.0.2	1	exp(Shannon)	93.1896950680638			AB03	70	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB03.0.3	1	exp(Shannon)	94.4259878310308			AB03	43.6	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB03.1.1	1	exp(Shannon)	33.1347971846671			AB03	89.6	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB03.1.2	1	exp(Shannon)	86.3555878743497			AB03	67.6	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB03.1.3	1	exp(Shannon)	161.323071553363			AB03	43.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB03.2.1	1	exp(Shannon)	124.206071392911			AB03	38	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB03.3.1	1	exp(Shannon)	96.3793855148098			AB03	44.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB04.0.1	1	exp(Shannon)	121.087512940733			AB04	71	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB04.1.1	1	exp(Shannon)	112.899725583741			AB04	67.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB04.2.1	1	exp(Shannon)	140.85604938514			AB04	71.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB04.3.1	1	exp(Shannon)	115.113099071089			AB04	70.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB07.0.1	1	exp(Shannon)	178.634008901707			AB07	56.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB07.0.2	1	exp(Shannon)	93.1599163145893			AB07	56.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB07.1.1	1	exp(Shannon)	101.554128025138			AB07	52.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB07.2.1	1	exp(Shannon)	134.757455248719			AB07	52.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB07.3.1	1	exp(Shannon)	186.169782263339			AB07	50.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB07.3.2	1	exp(Shannon)	178.219519405024			AB07	49.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB08.0.2	1	exp(Shannon)	37.5510056376984			AB08	66.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB08.0.3	1	exp(Shannon)	112.340571598224			AB08	52.6	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB08.1.2	1	exp(Shannon)	140.26815480786			AB08	48.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB08.1.3	1	exp(Shannon)	119.12766939466			AB08	59	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB08.2.1	1	exp(Shannon)	181.433686243195			AB08	90	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB08.2.2	1	exp(Shannon)	171.308350517118			AB08	47.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB08.2.4	1	exp(Shannon)	129.02610424054			AB08	51.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB08.3.2	1	exp(Shannon)	130.789855218153			AB08	53.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB08.3.3	1	exp(Shannon)	168.079576060092			AB08	50.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB08.3.4	1	exp(Shannon)	144.255692913393			AB08	54	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB09.0.3	1	exp(Shannon)	95.2146842343209			AB09	44.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB09.1.2	1	exp(Shannon)	93.8857819584156			AB09	36.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB09.2.2	1	exp(Shannon)	164.731611577735			AB09	46	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB09.3.1	1	exp(Shannon)	148.482961542784			AB09	61.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB09.3.2	1	exp(Shannon)	80.4768767357548			AB09	42.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB11A.0.1	1	exp(Shannon)	117.198175839228			AB11	59.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB11A.1.1	1	exp(Shannon)	141.616798906202			AB11	50	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB11A.2.1	1	exp(Shannon)	125.996345787264			AB11	55.4	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB11A.3.1	1	exp(Shannon)	122.80682447506			AB11	55.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB11B.0.1	1	exp(Shannon)	105.036631378738			AB11	64	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB11B.1.1	1	exp(Shannon)	162.945126850656			AB11	52.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB11B.2.1	1	exp(Shannon)	128.24495875071			AB11	54.4	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB11B.3.1	1	exp(Shannon)	167.750037506646			AB11	57.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB11C.0.1	1	exp(Shannon)	88.8405221843996			AB11	77.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB11C.1.1	1	exp(Shannon)	107.933192250626			AB11	70.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB11C.2.1	1	exp(Shannon)	74.3456360868707			AB11	74.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB11C.3.1	1	exp(Shannon)	82.8902755327296			AB11	72.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB11D.1.1	1	exp(Shannon)	88.4772818833205			AB11	75.4	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB11D.3.1	1	exp(Shannon)	118.268264700584			AB11	74.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB11E.3.1	1	exp(Shannon)	33.0644180410889			AB11	89.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB11F.0.1	1	exp(Shannon)	78.7924099901339			AB11	80.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB11F.1.1	1	exp(Shannon)	106.961110495418			AB11	78.4	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB11F.3.1	1	exp(Shannon)	89.1950681743232			AB11	73	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB20.0.1	1	exp(Shannon)	8.66069722824177			AB20	27	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB20.1.1	1	exp(Shannon)	8.01492914880731			AB20	23.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB20.2.1	1	exp(Shannon)	12.7511802958169			AB20	27.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB20.3.1	1	exp(Shannon)	15.4783069235247			AB20	26	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB22.0.1	1	exp(Shannon)	30.726343274535			AB22	80	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB22.0.2	1	exp(Shannon)	110.471531217653			AB22	72.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB22.0.3	1	exp(Shannon)	121.556096750529			AB22	36.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB22.0.4	1	exp(Shannon)	117.162134096209			AB22	48.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB22.0.5	1	exp(Shannon)	114.522657216824			AB22	71.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB22.0.6	1	exp(Shannon)	167.324165317517			AB22	46.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB22.0.7	1	exp(Shannon)	114.97376947196			AB22	45.6	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB22.1.1	1	exp(Shannon)	35.3096603615239			AB22	76.6	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB22.1.2	1	exp(Shannon)	150.646031435195			AB22	47.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB22.1.3	1	exp(Shannon)	117.900785091314			AB22	30	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB22.1.4	1	exp(Shannon)	102.266532849638			AB22	33.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB22.1.5	1	exp(Shannon)	182.152546457667			AB22	52.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB22.1.6	1	exp(Shannon)	80.8593375900424			AB22	33.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB22.1.7	1	exp(Shannon)	145.600400150888			AB22	33.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB22.2.1	1	exp(Shannon)	110.332928047004			AB22	83.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB22.2.2	1	exp(Shannon)	109.624286921234			AB22	38.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB22.2.3	1	exp(Shannon)	169.503482011312			AB22	37.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB22.2.4	1	exp(Shannon)	116.052169244429			AB22	43	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB22.2.5	1	exp(Shannon)	145.807357603082			AB22	54.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB22.3.1	1	exp(Shannon)	105.257051997607			AB22	86.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB22.3.2	1	exp(Shannon)	145.967051700958			AB22	55.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB22.3.3	1	exp(Shannon)	151.078483788304			AB22	33.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB22.3.4	1	exp(Shannon)	80.6561994365279			AB22	23.4	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB22.3.5	1	exp(Shannon)	85.2597434037854			AB22	45.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB31.0.1	1	exp(Shannon)	103.832396625449			AB31	75.3	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB31.1.1	1	exp(Shannon)	146.834653717136			AB31	73	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB31.2.1	1	exp(Shannon)	143.422982972856			AB31	74	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB31.3.1	1	exp(Shannon)	175.102775303994			AB31	66.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB32.0.1	1	exp(Shannon)	91.3275028055268			AB32	69.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB32.1.1	1	exp(Shannon)	91.0562650386239			AB32	66.6	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB32.2.1	1	exp(Shannon)	137.227027676148			AB32	64	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB32.3.1	1	exp(Shannon)	147.898064703955			AB32	72.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB35.1.1	1	exp(Shannon)	49.666816186656			AB35	33.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB35.2.1	1	exp(Shannon)	56.6613750774392			AB35	35.4	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB35.2.2	1	exp(Shannon)	61.2622334509425			AB35	35.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB35.3.1	1	exp(Shannon)	66.5319867106632			AB35	34.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	AB35.3.2	1	exp(Shannon)	34.2817781463488			AB35	36.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.0.1	1	exp(Shannon)	69.6925602967183			AM01	56	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.0.2	1	exp(Shannon)	54.1106091415266			AM01	55.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.0.3	1	exp(Shannon)	131.934705468508			AM01	55.1	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.0.4	1	exp(Shannon)	89.0689593075749			AM01	51	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.0.5	1	exp(Shannon)	80.7481575799696			AM01	47.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.0.6	1	exp(Shannon)	91.4686685240815			AM01	45.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.0.7	1	exp(Shannon)	127.482203835983			AM01	51.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.1.1	1	exp(Shannon)	115.47501157285			AM01	53.7	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.1.2	1	exp(Shannon)	76.6135820649674			AM01	51.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.1.3	1	exp(Shannon)	113.939090589008			AM01	53	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.1.4	1	exp(Shannon)	55.9011834256751			AM01	31.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.1.5	1	exp(Shannon)	148.84849391207			AM01	49.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.2.10	1	exp(Shannon)	50.5408125324873			AM01	36.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.2.11	1	exp(Shannon)	74.2951226917959			AM01	35.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.2.12	1	exp(Shannon)	56.7089027953441			AM01	35.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.2.13	1	exp(Shannon)	49.0839446774607			AM01	38.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.2.1	1	exp(Shannon)	120.093524333768			AM01	53.6	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.2.2	1	exp(Shannon)	144.034833117549			AM01	52.6	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.2.3	1	exp(Shannon)	128.677600364244			AM01	48.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.2.4	1	exp(Shannon)	119.894356578111			AM01	46	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.2.5	1	exp(Shannon)	60.3681212349078			AM01	30.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.2.6	1	exp(Shannon)	142.011766100951			AM01	49.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.2.7	1	exp(Shannon)	86.7755712422281			AM01	47.9	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.2.8	1	exp(Shannon)	91.8670428654274			AM01	34.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.2.9	1	exp(Shannon)	52.7574506232353			AM01	34.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.3.1	1	exp(Shannon)	171.01380792628			AM01	52.4	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.3.2	1	exp(Shannon)	123.327531203602			AM01	50.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.3.3	1	exp(Shannon)	164.607499056693			AM01	52.4	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.3.4	1	exp(Shannon)	183.814552884157			AM01	52.2	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.3.5	1	exp(Shannon)	173.540114013374			AM01	51.8	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.3.6	1	exp(Shannon)	160.726074521535			AM01	47.5	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.3.7	1	exp(Shannon)	145.81007003042			AM01	50	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM01.3.8	1	exp(Shannon)	147.72262765725			AM01	48.4	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM02.0.1	1	exp(Shannon)	143.958885815016			AM02	58.6	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM02.0.2	1	exp(Shannon)	118.399467133855			AM02	58	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM02.0.3	1	exp(Shannon)	113.490529820064			AM02	55.6	Abundance-weighted effective number
Western US hot springs	MAG catalog	AM02.0.4	1	exp(Shannon)	109.35819628554			AM02	57.2	Abundance-weighted effective number
