Habitat	Units	FeatureID	Label	BootstrapReplicates	CoreInclusionFrequency
Buccal mucosa	84	SP0010	Faecalibacterium prausnitzii	1000	0
Buccal mucosa	84	SP0011	Alistipes shahii	1000	0
Buccal mucosa	84	SP0012	Ruminococcus bicirculans	1000	0
Buccal mucosa	84	SP0013	Roseburia intestinalis	1000	0
Buccal mucosa	84	SP0014	Lachnospira pectinoschiza	1000	0
Buccal mucosa	84	SP0015	Eubacterium sp CAG 38	1000	0
Buccal mucosa	84	SP0016	Proteobacteria bacterium CAG 139	1000	0
Buccal mucosa	84	SP0017	Odoribacter splanchnicus	1000	0
Buccal mucosa	84	SP0018	Oscillibacter sp 57 20	1000	0
Buccal mucosa	84	SP0019	Turicimonas muris	1000	0
Buccal mucosa	84	SP0020	Akkermansia muciniphila	1000	0
Buccal mucosa	84	SP0021	Roseburia hominis	1000	0
Buccal mucosa	84	SP0022	Coprococcus eutactus	1000	0
Buccal mucosa	84	SP0023	Eubacterium rectale	1000	0
Buccal mucosa	84	SP0024	Bacteroides fragilis	1000	0
Buccal mucosa	84	SP0025	Ruthenibacterium lactatiformans	1000	0
Buccal mucosa	84	SP0026	Alistipes indistinctus	1000	0
Buccal mucosa	84	SP0027	Eubacterium ventriosum	1000	0
Buccal mucosa	84	SP0028	Fusicatenibacter saccharivorans	1000	0
Buccal mucosa	84	SP0029	Gemmiger formicilis	1000	0
Buccal mucosa	84	SP0030	Eubacterium eligens	1000	0
Buccal mucosa	84	SP0031	Butyricimonas synergistica	1000	0
Buccal mucosa	84	SP0032	Agathobaculum butyriciproducens	1000	0
Buccal mucosa	84	SP0033	Butyricimonas virosa	1000	0
Buccal mucosa	84	SP0034	Anaerostipes hadrus	1000	0
Buccal mucosa	84	SP0035	Dorea formicigenerans	1000	0
Buccal mucosa	84	SP0036	Streptococcus parasanguinis	1000	0.366
Buccal mucosa	84	SP0037	Eubacterium ramulus	1000	0
Buccal mucosa	84	SP0038	Oscillibacter sp CAG 241	1000	0
Buccal mucosa	84	SP0039	Firmicutes bacterium CAG 145	1000	0
Buccal mucosa	84	SP0040	Veillonella dispar	1000	0.848
Buccal mucosa	84	SP0041	Intestinimonas butyriciproducens	1000	0
Buccal mucosa	84	SP0042	Blautia obeum	1000	0
Buccal mucosa	84	SP0043	Bacteroides galacturonicus	1000	0
Buccal mucosa	84	SP0044	Veillonella atypica	1000	0
Buccal mucosa	84	SP0045	Veillonella parvula	1000	1
Buccal mucosa	84	SP0046	Alistipes inops	1000	0
Buccal mucosa	84	SP0047	Haemophilus parainfluenzae	1000	1
Buccal mucosa	84	SP0048	Lactobacillus rogosae	1000	0
Buccal mucosa	84	SP0049	Victivallis vadensis	1000	0
Buccal mucosa	84	SP0050	Dielma fastidiosa	1000	0
Buccal mucosa	84	SP0051	Prevotella disiens	1000	0
Buccal mucosa	84	SP0052	Parabacteroides goldsteinii	1000	0
Buccal mucosa	84	SP0053	Oxalobacter formigenes	1000	0
Buccal mucosa	84	SP0054	Collinsella aerofaciens	1000	0
Buccal mucosa	84	SP0055	Lawsonibacter asaccharolyticus	1000	0
Buccal mucosa	84	SP0056	Flavonifractor plautii	1000	0
Buccal mucosa	84	SP0057	Streptococcus salivarius	1000	0.022
Buccal mucosa	84	SP0058	Dialister invisus	1000	0
Buccal mucosa	84	SP0059	Veillonella sp T11011 6	1000	0
Buccal mucosa	84	SP0060	Veillonella infantium	1000	0.197
Buccal mucosa	84	SP0061	Bacteroides stercoris	1000	0
Buccal mucosa	84	SP0062	Bacteroides uniformis	1000	0
Buccal mucosa	84	SP0063	Barnesiella intestinihominis	1000	0
Buccal mucosa	84	SP0064	Ruminococcus bromii	1000	0
Buccal mucosa	84	SP0065	Bacteroides thetaiotaomicron	1000	0
Buccal mucosa	84	SP0066	Parabacteroides johnsonii	1000	0
Buccal mucosa	84	SP0067	Phascolarctobacterium faecium	1000	0
Buccal mucosa	84	SP0068	Roseburia inulinivorans	1000	0
Buccal mucosa	84	SP0069	Bacteroides clarus	1000	0
Buccal mucosa	84	SP0070	Roseburia faecis	1000	0
Buccal mucosa	84	SP0071	Firmicutes bacterium CAG 110	1000	0
Buccal mucosa	84	SP0072	Bacteroides xylanisolvens	1000	0
Buccal mucosa	84	SP0073	Firmicutes bacterium CAG 95	1000	0
Buccal mucosa	84	SP0074	Monoglobus pectinilyticus	1000	0
Buccal mucosa	84	SP0075	Bacteroides dorei	1000	0
Buccal mucosa	84	SP0076	Ruminococcus torques	1000	0
Buccal mucosa	84	SP0077	Clostridium sp CAG 58	1000	0
Buccal mucosa	84	SP0078	Alistipes timonensis	1000	0
Buccal mucosa	84	SP0079	Firmicutes bacterium CAG 83	1000	0
Buccal mucosa	84	SP0080	Alistipes finegoldii	1000	0
Buccal mucosa	84	SP0081	Dorea longicatena	1000	0
Buccal mucosa	84	SP0082	Eubacterium hallii	1000	0
Buccal mucosa	84	SP0083	Gordonibacter pamelaeae	1000	0
Buccal mucosa	84	SP0084	Clostridium spiroforme	1000	0
Buccal mucosa	84	SP0085	Collinsella stercoris	1000	0
Buccal mucosa	84	SP0086	Coprococcus comes	1000	0
Buccal mucosa	84	SP0087	Oscillibacter sp PC13	1000	0
Buccal mucosa	84	SP0088	Holdemania filiformis	1000	0
Buccal mucosa	84	SP0089	Adlercreutzia equolifaciens	1000	0
Buccal mucosa	84	SP0090	Christensenella minuta	1000	0
Buccal mucosa	84	SP0091	Asaccharobacter celatus	1000	0
Buccal mucosa	84	SP0092	[Collinsella] massiliensis	1000	0
Buccal mucosa	84	SP0093	Clostridium leptum	1000	0
Buccal mucosa	84	SP0094	Eggerthella lenta	1000	0
Buccal mucosa	84	SP0095	Collinsella intestinalis	1000	0
Buccal mucosa	84	SP0096	Bilophila wadsworthia	1000	0
Buccal mucosa	84	SP0097	Blautia wexlerae	1000	0
Buccal mucosa	84	SP0098	Streptococcus mitis	1000	1
Buccal mucosa	84	SP0099	Clostridium citroniae	1000	0
Buccal mucosa	84	SP0100	Streptococcus infantis	1000	0.999
Buccal mucosa	84	SP0101	Enorma massiliensis	1000	0
Buccal mucosa	84	SP0102	Gemella sanguinis	1000	1
Buccal mucosa	84	SP0103	Clostridium innocuum	1000	0
Buccal mucosa	84	SP0104	Enterorhabdus caecimuris	1000	0
Buccal mucosa	84	SP0105	Olsenella scatoligenes	1000	0
Buccal mucosa	84	SP0106	Fretibacterium fastidiosum	1000	0
Buccal mucosa	84	SP0107	Rothia mucilaginosa	1000	1
Buccal mucosa	84	SP0108	Actinomyces sp ICM47	1000	0.001
Buccal mucosa	84	SP0109	Prevotella melaninogenica	1000	0.99
Buccal mucosa	84	SP0110	Actinomyces sp oral taxon 181	1000	0
Buccal mucosa	84	SP0111	Actinomyces graevenitzii	1000	0
Buccal mucosa	84	SP0112	Prevotella salivae	1000	0
Buccal mucosa	84	SP0113	Prevotella histicola	1000	0
Buccal mucosa	84	SP0114	Oribacterium sinus	1000	0
Buccal mucosa	84	SP0115	Actinomyces sp HMSC035G02	1000	0
Buccal mucosa	84	SP0116	Veillonella rogosae	1000	0
Buccal mucosa	84	SP0117	Campylobacter concisus	1000	0.254
Buccal mucosa	84	SP0118	Megasphaera micronuciformis	1000	0
Buccal mucosa	84	SP0119	Fusobacterium periodonticum	1000	0.882
Buccal mucosa	84	SP0120	Actinomyces odontolyticus	1000	0.019
Buccal mucosa	84	SP0121	Atopobium parvulum	1000	0
Buccal mucosa	84	SP0122	Prevotella pallens	1000	0
Buccal mucosa	84	SP0123	Granulicatella elegans	1000	0.97
Buccal mucosa	84	SP0124	Stomatobaculum longum	1000	0
Buccal mucosa	84	SP0125	Leptotrichia wadei	1000	0
Buccal mucosa	84	SP0126	Actinomyces sp S6 Spd3	1000	0
Buccal mucosa	84	SP0127	Streptococcus thermophilus	1000	0
Buccal mucosa	84	SP0128	Neisseria flavescens	1000	0.67
Buccal mucosa	84	SP0129	Streptococcus oralis	1000	1
Buccal mucosa	84	SP0130	Neisseria subflava	1000	0.001
Buccal mucosa	84	SP0131	Lachnoanaerobaculum saburreum	1000	0
Buccal mucosa	84	SP0132	Streptococcus sanguinis	1000	1
Buccal mucosa	84	SP0133	Streptococcus australis	1000	0.012
Buccal mucosa	84	SP0134	Streptococcus gordonii	1000	0.93
Buccal mucosa	84	SP0135	Leptotrichia sp oral taxon 215	1000	0
Buccal mucosa	84	SP0136	Streptococcus sp F0442	1000	0
Buccal mucosa	84	SP0137	Porphyromonas somerae	1000	0.921
Buccal mucosa	84	SP0138	Kingella oralis	1000	0
Buccal mucosa	84	SP0139	Prevotella sp oral taxon 299	1000	0
Buccal mucosa	84	SP0140	Oribacterium asaccharolyticum	1000	0
Buccal mucosa	84	SP0141	Rothia dentocariosa	1000	1
Buccal mucosa	84	SP0142	Solobacterium moorei	1000	0
Buccal mucosa	84	SP0143	Haemophilus sputorum	1000	0.004
Buccal mucosa	84	SP0144	Staphylococcus aureus	1000	0
Buccal mucosa	84	SP0145	Streptococcus sp HPH0090	1000	0
Buccal mucosa	84	SP0146	Gemella haemolysans	1000	1
Buccal mucosa	84	SP0147	Streptococcus sp A12	1000	0
Buccal mucosa	84	SP0148	Lactobacillus helveticus	1000	0
Buccal mucosa	84	SP0149	Leptotrichia sp oral taxon 212	1000	0
Buccal mucosa	84	SP0150	Fusobacterium nucleatum	1000	0.356
Buccal mucosa	84	SP0151	Capnocytophaga leadbetteri	1000	0.271
Buccal mucosa	84	SP0152	Granulicatella adiacens	1000	0
Buccal mucosa	84	SP0153	Prevotella nigrescens	1000	0
Buccal mucosa	84	SP0154	Streptococcus vestibularis	1000	0.001
Buccal mucosa	84	SP0155	Streptococcus sp HMSC034E03	1000	0.001
Buccal mucosa	84	SP0156	Actinomyces sp HPA0247	1000	0
Buccal mucosa	84	SP0157	Capnocytophaga gingivalis	1000	0.088
Buccal mucosa	84	SP0158	Actinomyces oris	1000	1
Buccal mucosa	84	SP0159	Rothia aeria	1000	0.449
Buccal mucosa	84	SP0160	Haemophilus influenzae	1000	0
Buccal mucosa	84	SP0161	Haemophilus quentini	1000	0.045
Buccal mucosa	84	SP0162	Streptococcus cristatus	1000	0
Buccal mucosa	84	SP0163	Streptococcus mutans	1000	0
Buccal mucosa	84	SP0164	Streptococcus sp HMSC067H01	1000	0
Buccal mucosa	84	SP0165	Atopobium rimae	1000	0
Buccal mucosa	84	SP0166	Haemophilus haemolyticus	1000	1
Buccal mucosa	84	SP0167	Capnocytophaga granulosa	1000	0
Buccal mucosa	84	SP0168	Neisseria sicca	1000	0.992
Buccal mucosa	84	SP0169	Leptotrichia hofstadii	1000	0
Buccal mucosa	84	SP0170	Cardiobacterium hominis	1000	0
Buccal mucosa	84	SP0171	Capnocytophaga sputigena	1000	0.006
Buccal mucosa	84	SP0172	Streptococcus sp HMSC071D03	1000	0
Buccal mucosa	84	SP0173	Streptococcus pseudopneumoniae	1000	0.118
Buccal mucosa	84	SP0174	Corynebacterium durum	1000	0
Buccal mucosa	84	SP0175	Prevotella pleuritidis	1000	0
Buccal mucosa	84	SP0176	Gemella morbillorum	1000	1
Buccal mucosa	84	SP0177	Lautropia mirabilis	1000	0.255
Buccal mucosa	84	SP0178	Prevotella sp oral taxon 473	1000	0
Buccal mucosa	84	SP0179	Aggregatibacter sp oral taxon 458	1000	0.006
Buccal mucosa	84	SP0180	Bulleidia extructa	1000	0
Buccal mucosa	84	SP0181	Leptotrichia sp oral taxon 225	1000	0
Buccal mucosa	84	SP0182	Leptotrichia sp oral taxon 498	1000	0
Buccal mucosa	84	SP0183	Actinomyces naeslundii	1000	0
Buccal mucosa	84	SP0184	Haemophilus parahaemolyticus	1000	0
Buccal mucosa	84	SP0185	Bifidobacterium longum	1000	0
Buccal mucosa	84	SP0186	Prevotella oris	1000	0
Buccal mucosa	84	SP0187	Parvimonas micra	1000	0
Buccal mucosa	84	SP0188	Streptococcus pneumoniae	1000	0
Buccal mucosa	84	SP0189	Haemophilus paraphrohaemolyticus	1000	0
Buccal mucosa	84	SP0190	Corynebacterium matruchotii	1000	0.004
Buccal mucosa	84	SP0191	Actinomyces sp oral taxon 170	1000	0
Buccal mucosa	84	SP0192	Actinobaculum sp oral taxon 183	1000	0
Buccal mucosa	84	SP0193	Actinomyces massiliensis	1000	0
Buccal mucosa	84	SP0194	Campylobacter gracilis	1000	0
Buccal mucosa	84	SP0195	Capnocytophaga sp oral taxon 863	1000	0
Buccal mucosa	84	SP0196	Eikenella corrodens	1000	0
Buccal mucosa	84	SP0197	Cardiobacterium valvarum	1000	0
Buccal mucosa	84	SP0198	Pseudopropionibacterium propionicum	1000	0
Buccal mucosa	84	SP0199	Actinomyces viscosus	1000	0
Buccal mucosa	84	SP0200	Campylobacter showae	1000	0
Buccal mucosa	84	SP0201	Actinomyces johnsonii	1000	0
Buccal mucosa	84	SP0202	Prevotella loescheii	1000	0
Buccal mucosa	84	SP0203	Streptococcus sp oral taxon 056	1000	0
Buccal mucosa	84	SP0204	Eubacterium brachy	1000	0
Buccal mucosa	84	SP0205	Abiotrophia defectiva	1000	0
Buccal mucosa	84	SP0206	Capnocytophaga ochracea	1000	0
Buccal mucosa	84	SP0207	Streptococcus anginosus group	1000	0
Buccal mucosa	84	SP0208	Actinomyces meyeri	1000	0
Buccal mucosa	84	SP0209	Actinomyces sp oral taxon 448	1000	0
Buccal mucosa	84	SP0210	Eikenella sp NML130454	1000	0
Buccal mucosa	84	SP0211	Selenomonas noxia	1000	0
Buccal mucosa	84	SP0212	Oribacterium sp oral taxon 078	1000	0
Buccal mucosa	84	SP0213	Abiotrophia sp HMSC24B09	1000	0
Buccal mucosa	84	SP0214	Leptotrichia sp oral taxon 879	1000	0
Buccal mucosa	84	SP0215	Aggregatibacter actinomycetemcomitans	1000	0
Buccal mucosa	84	SP0216	Actinomyces sp oral taxon 180	1000	0
Buccal mucosa	84	SP0217	Aggregatibacter segnis	1000	0
Buccal mucosa	84	SP0218	Actinomyces denticolens	1000	0
Buccal mucosa	84	SP0219	Selenomonas infelix	1000	0
Buccal mucosa	84	SP0220	Kingella denitrificans	1000	0
Buccal mucosa	84	SP0221	Capnocytophaga sp oral taxon 338	1000	0
Buccal mucosa	84	SP0222	Staphylococcus argenteus	1000	0
Buccal mucosa	84	SP0223	Staphylococcus epidermidis	1000	0
Buccal mucosa	84	SP0224	Cutibacterium acnes	1000	0
Buccal mucosa	84	SP0225	Corynebacterium accolens	1000	0
Buccal mucosa	84	SP0226	Escherichia coli	1000	0
Buccal mucosa	84	SP0227	Haemophilus sp HMSC71H05	1000	0
Buccal mucosa	84	SP0228	Propionibacterium namnetense	1000	0
Buccal mucosa	84	SP0229	Klebsiella pneumoniae	1000	0
Buccal mucosa	84	SP0230	Gardnerella vaginalis	1000	0
Buccal mucosa	84	SP0231	Lactobacillus iners	1000	0
Buccal mucosa	84	SP0232	Atopobium vaginae	1000	0
Buccal mucosa	84	SP0233	Sneathia amnii	1000	0
Buccal mucosa	84	SP0234	Veillonellaceae bacterium DNF00626	1000	0
Buccal mucosa	84	SP0235	Prevotella timonensis	1000	0
Buccal mucosa	84	SP0236	Prevotella buccalis	1000	0
Buccal mucosa	84	SP0237	Anaerococcus tetradius	1000	0
Buccal mucosa	84	SP0238	Dialister micraerophilus	1000	0
Buccal mucosa	84	SP0239	Peptoniphilus lacrimalis	1000	0
Buccal mucosa	84	SP0240	Aerococcus christensenii	1000	0
Buccal mucosa	84	SP0241	Mobiluncus curtisii	1000	0
Buccal mucosa	84	SP0242	Tissierellia bacterium KA00581	1000	0
Buccal mucosa	84	SP0243	Prevotella bivia	1000	0
Buccal mucosa	84	SP0244	Lactobacillus jensenii	1000	0
Buccal mucosa	84	SP0245	Mageeibacillus indolicus	1000	0
Buccal mucosa	84	SP0246	Gemella asaccharolytica	1000	0
Buccal mucosa	84	SP0247	Prevotella colorans	1000	0
Buccal mucosa	84	SP0248	Lactobacillus coleohominis	1000	0
Buccal mucosa	84	SP0249	Prevotella sp S7 1 8	1000	0
Buccal mucosa	84	SP0250	Lactobacillus gasseri	1000	0
Buccal mucosa	84	SP0251	Mycoplasma hominis	1000	0
Buccal mucosa	84	SP0252	Porphyromonas uenonis	1000	0
Buccal mucosa	84	SP0253	Peptococcus niger	1000	0
Buccal mucosa	84	SP0254	Peptoniphilus sp BV3C26	1000	0
Buccal mucosa	84	SP0255	Bacteroides coagulans	1000	0
Buccal mucosa	84	SP0256	Porphyromonas asaccharolytica	1000	0
Buccal mucosa	84	SP0257	Peptoniphilus duerdenii	1000	0
Buccal mucosa	84	SP0258	Mobiluncus mulieris	1000	0
Buccal mucosa	84	SP0259	Peptoniphilus harei	1000	0
Buccal mucosa	84	SP0260	Actinomyces neuii	1000	0
Buccal mucosa	84	SP0261	Anaerococcus lactolyticus	1000	0
Buccal mucosa	84	SP0262	Atopobium deltae	1000	0
Buccal mucosa	84	SP0263	Ureaplasma parvum	1000	0
Buccal mucosa	84	SP0264	Varibaculum cambriense	1000	0
Buccal mucosa	84	SP0265	Atopobium minutum	1000	0
Buccal mucosa	84	SP0266	Lactobacillus paragasseri	1000	0
Buccal mucosa	84	SP0267	Prevotella bergensis	1000	0
Buccal mucosa	84	SP0268	Peptoniphilus coxii	1000	0
Buccal mucosa	84	SP0269	Neisseria perflava	1000	0
Buccal mucosa	84	SP0270	Prevotella shahii	1000	0
Buccal mucosa	84	SP0271	Lachnospiraceae bacterium oral taxon 096	1000	0
Buccal mucosa	84	SP0272	Eubacterium sulci	1000	0
Buccal mucosa	84	SP0273	Oribacterium parvum	1000	0
Buccal mucosa	84	SP0274	Tannerella sp oral taxon HOT 286	1000	0
Buccal mucosa	84	SP0275	Mogibacterium diversum	1000	0
Buccal mucosa	84	SP0276	Alloprevotella tannerae	1000	0
Buccal mucosa	84	SP0277	Prevotella jejuni	1000	0
Buccal mucosa	84	SP0278	Lachnoanaerobaculum umeaense	1000	0
Buccal mucosa	84	SP0279	Veillonella tobetsuensis	1000	0
Buccal mucosa	84	SP0280	Gemella bergeri	1000	0
Buccal mucosa	84	SP0281	Treponema sp OMZ 838	1000	0
Buccal mucosa	84	SP0282	Neisseria sp oral taxon 014	1000	0
Buccal mucosa	84	SP0283	Treponema socranskii	1000	0
Buccal mucosa	84	SP0284	Peptostreptococcus stomatis	1000	0
Buccal mucosa	84	SP0285	Alloscardovia omnicolens	1000	0
Buccal mucosa	84	SP0286	Campylobacter mucosalis	1000	0
Buccal mucosa	84	SP0287	Streptococcus peroris	1000	0
Buccal mucosa	84	SP0288	Neisseria elongata	1000	0
Buccal mucosa	84	SP0289	Alloprevotella rava	1000	0
Buccal mucosa	84	SP0290	Treponema denticola	1000	0
Buccal mucosa	84	SP0291	Mogibacterium pumilum	1000	0
Buccal mucosa	84	SP0292	Porphyromonas endodontalis	1000	0
Buccal mucosa	84	SP0293	Bacteroidetes oral taxon 274	1000	0
Buccal mucosa	84	SP0294	Prevotella oulorum	1000	0
Buccal mucosa	84	SP0295	Capnocytophaga sp oral taxon 332	1000	0
Buccal mucosa	84	SP0296	Prevotella denticola	1000	0
Buccal mucosa	84	SP0297	Prevotella scopos	1000	0
Buccal mucosa	84	SP0298	Leptotrichia buccalis	1000	0
Buccal mucosa	84	SP0299	Selenomonas sputigena	1000	0
Buccal mucosa	84	SP0300	Porphyromonas catoniae	1000	0
Buccal mucosa	84	SP0301	Streptococcus sp M334	1000	0
Buccal mucosa	84	SP0302	Prevotella veroralis	1000	0
Buccal mucosa	84	SP0303	Slackia exigua	1000	0
Buccal mucosa	84	SP0304	Parvimonas sp oral taxon 110	1000	0
Buccal mucosa	84	SP0305	Leptotrichia goodfellowii	1000	0
Buccal mucosa	84	SP0306	Treponema medium	1000	0
Buccal mucosa	84	SP0307	Haemophilus pittmaniae	1000	0
Buccal mucosa	84	SP0308	Fusobacterium hwasookii	1000	0
Buccal mucosa	84	SP0309	Porphyromonas canoris	1000	0
Buccal mucosa	84	SP0310	Olsenella uli	1000	0
Buccal mucosa	84	SP0311	Prevotella sp oral taxon 306	1000	0
Buccal mucosa	84	SP0312	Selenomonas flueggei	1000	0
Buccal mucosa	84	SP0313	Porphyromonas sp oral taxon 278	1000	0
Buccal mucosa	84	SP0314	Aggregatibacter aphrophilus	1000	0
Buccal mucosa	84	SP0315	Eubacterium yurii	1000	0
Buccal mucosa	84	SP0316	Prevotella buccae	1000	0
Buccal mucosa	84	SP0317	Anaeroglobus geminatus	1000	0
Buccal mucosa	84	SP0318	Parvimonas sp oral taxon 393	1000	0
Buccal mucosa	84	SP0319	Tannerella forsythia	1000	0
Buccal mucosa	84	SP0320	Eubacterium infirmum	1000	0
Buccal mucosa	84	SP0321	Actinomyces sp oral taxon 414	1000	0
Buccal mucosa	84	SP0322	Ottowia sp oral taxon 894	1000	0
Buccal mucosa	84	SP0323	Treponema maltophilum	1000	0
Buccal mucosa	84	SP0324	Selenomonas sp oral taxon 892	1000	0
Buccal mucosa	84	SP0325	Prevotella saccharolytica	1000	0
Buccal mucosa	84	SP0326	Johnsonella ignava	1000	0
Buccal mucosa	84	SP0327	Catonella morbi	1000	0
Buccal mucosa	84	SP0328	Actinomyces hongkongensis	1000	0
Buccal mucosa	84	SP0329	Prevotella micans	1000	0
Buccal mucosa	84	SP0330	Actinomyces georgiae	1000	0
Buccal mucosa	84	SP0331	Selenomonas artemidis	1000	0
Buccal mucosa	84	SP0332	Prevotella maculosa	1000	0
Buccal mucosa	84	SP0333	Prevotella enoeca	1000	0
Buccal mucosa	84	SP0334	Centipeda periodontii	1000	0
Buccal mucosa	84	SP0335	Campylobacter curvus	1000	0
Buccal mucosa	84	SP0336	Selenomonas sp FOBRC6	1000	0
Buccal mucosa	84	SP0337	Neisseria gonorrhoeae	1000	0
Buccal mucosa	84	SP0338	Selenomonas sp oral taxon 920	1000	0
Buccal mucosa	84	SP0339	Selenomonas sp oral taxon 138	1000	0
Buccal mucosa	84	SP0340	Sutterella parvirubra	1000	0
Buccal mucosa	84	SP0341	Treponema vincentii	1000	0
Buccal mucosa	84	SP0342	Neisseria mucosa	1000	0
Buccal mucosa	84	SP0343	Campylobacter rectus	1000	0
Buccal mucosa	84	SP0344	Selenomonas sp oral taxon 126	1000	0
Buccal mucosa	84	SP0345	Prevotella copri	1000	0
Buccal mucosa	84	SP0346	Butyrivibrio crossotus	1000	0
Buccal mucosa	84	SP0347	Bacteroides massiliensis	1000	0
Buccal mucosa	84	SP0348	Catenibacterium mitsuokai	1000	0
Buccal mucosa	84	SP0349	Eubacterium sp CAG 180	1000	0
Buccal mucosa	84	SP0350	Eubacterium siraeum	1000	0
Buccal mucosa	84	SP0351	Bacteroides finegoldii	1000	0
Buccal mucosa	84	SP0352	Bacteroides eggerthii	1000	0
Buccal mucosa	84	SP0353	Bacteroides faecichinchillae	1000	0
Buccal mucosa	84	SP0354	Coprobacter fastidiosus	1000	0
Buccal mucosa	84	SP0355	Desulfovibrionaceae bacterium	1000	0
