UnitSet	Habitat	Units	FeatureID	Label	Phylum	CoreEligible	Detected	Prevalence	WilsonLower	WilsonUpper	MeanRelativeAbundance	MedianWhenDetected	OperationalCore	BootstrapInclusionFrequency	StableCore	SelectionScore
Subject-habitat representatives	Retroauricular crease	17	SP0257	Peptoniphilus duerdenii	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0258	Mobiluncus mulieris	Actinobacteria	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0259	Peptoniphilus harei	Firmicutes	TRUE	1	0.0588235294117647	0.0104604009849976	0.269820306375754	0.000274458823529412	0.0046658	FALSE	0	FALSE	0.000974517578334221
Subject-habitat representatives	Retroauricular crease	17	SP0260	Actinomyces neuii	Actinobacteria	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0261	Anaerococcus lactolyticus	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0262	Atopobium deltae	Actinobacteria	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0263	Ureaplasma parvum	Tenericutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0264	Varibaculum cambriense	Actinobacteria	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0265	Atopobium minutum	Actinobacteria	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0266	Lactobacillus paragasseri	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0267	Prevotella bergensis	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0268	Peptoniphilus coxii	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0269	Neisseria perflava	Proteobacteria	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0270	Prevotella shahii	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0271	Lachnospiraceae bacterium oral taxon 096	Firmicutes	TRUE	0	0	0	0.184318135008852	0.00000180000018000002	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0272	Eubacterium sulci	Firmicutes	TRUE	0	0	0	0.184318135008852	0.000000382352864705898	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0273	Oribacterium parvum	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0274	Tannerella sp oral taxon HOT 286	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0275	Mogibacterium diversum	Firmicutes	TRUE	0	0	0	0.184318135008852	0.000000176470552941184	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0276	Alloprevotella tannerae	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0277	Prevotella jejuni	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0278	Lachnoanaerobaculum umeaense	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0279	Veillonella tobetsuensis	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0280	Gemella bergeri	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0281	Treponema sp OMZ 838	Spirochaetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0282	Neisseria sp oral taxon 014	Proteobacteria	TRUE	0	0	0	0.184318135008852	0.0000043294121976471	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0283	Treponema socranskii	Spirochaetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0284	Peptostreptococcus stomatis	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0285	Alloscardovia omnicolens	Actinobacteria	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0286	Campylobacter mucosalis	Proteobacteria	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0287	Streptococcus peroris	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0288	Neisseria elongata	Proteobacteria	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0289	Alloprevotella rava	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0290	Treponema denticola	Spirochaetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0291	Mogibacterium pumilum	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0292	Porphyromonas endodontalis	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0293	Bacteroidetes oral taxon 274	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0294	Prevotella oulorum	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0295	Capnocytophaga sp oral taxon 332	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0296	Prevotella denticola	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0297	Prevotella scopos	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0.000000123529387058828	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0298	Leptotrichia buccalis	Fusobacteria	TRUE	0	0	0	0.184318135008852	0.00000223529434117649	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0299	Selenomonas sputigena	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0300	Porphyromonas catoniae	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0.00000411764747058828	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0301	Streptococcus sp M334	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0302	Prevotella veroralis	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0303	Slackia exigua	Actinobacteria	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0304	Parvimonas sp oral taxon 110	Firmicutes	TRUE	1	0.0588235294117647	0.0104604009849976	0.269820306375754	0.0000190941195564708	0.000324600032460003	FALSE	0	FALSE	0.000257040109404076
Subject-habitat representatives	Retroauricular crease	17	SP0305	Leptotrichia goodfellowii	Fusobacteria	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0306	Treponema medium	Spirochaetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0307	Haemophilus pittmaniae	Proteobacteria	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0308	Fusobacterium hwasookii	Fusobacteria	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0309	Porphyromonas canoris	Bacteroidetes	TRUE	1	0.0588235294117647	0.0104604009849976	0.269820306375754	0.00000982941176470588	0.0001671	FALSE	0	FALSE	0.000184422898291419
Subject-habitat representatives	Retroauricular crease	17	SP0310	Olsenella uli	Actinobacteria	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0311	Prevotella sp oral taxon 306	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0312	Selenomonas flueggei	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0313	Porphyromonas sp oral taxon 278	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0314	Aggregatibacter aphrophilus	Proteobacteria	TRUE	1	0.0588235294117647	0.0104604009849976	0.269820306375754	0.0000743117721370594	0.00126330012633001	FALSE	0	FALSE	0.000507083976914874
Subject-habitat representatives	Retroauricular crease	17	SP0315	Eubacterium yurii	Firmicutes	TRUE	1	0.0588235294117647	0.0104604009849976	0.269820306375754	0.0000124000012400001	0.000210800021080002	FALSE	0	FALSE	0.000207139032258822
Subject-habitat representatives	Retroauricular crease	17	SP0316	Prevotella buccae	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0317	Anaeroglobus geminatus	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0318	Parvimonas sp oral taxon 393	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0319	Tannerella forsythia	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0320	Eubacterium infirmum	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0321	Actinomyces sp oral taxon 414	Actinobacteria	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0322	Ottowia sp oral taxon 894	Proteobacteria	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0323	Treponema maltophilum	Spirochaetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0324	Selenomonas sp oral taxon 892	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0325	Prevotella saccharolytica	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0326	Johnsonella ignava	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0327	Catonella morbi	Firmicutes	TRUE	1	0.0588235294117647	0.0104604009849976	0.269820306375754	0.0000138058837335295	0.000234700023470002	FALSE	0	FALSE	0.00021856629198358
Subject-habitat representatives	Retroauricular crease	17	SP0328	Actinomyces hongkongensis	Actinobacteria	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0329	Prevotella micans	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0330	Actinomyces georgiae	Actinobacteria	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0331	Selenomonas artemidis	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0332	Prevotella maculosa	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0333	Prevotella enoeca	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0334	Centipeda periodontii	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0335	Campylobacter curvus	Proteobacteria	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0336	Selenomonas sp FOBRC6	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0337	Neisseria gonorrhoeae	Proteobacteria	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0338	Selenomonas sp oral taxon 920	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0339	Selenomonas sp oral taxon 138	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0340	Sutterella parvirubra	Proteobacteria	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0341	Treponema vincentii	Spirochaetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0342	Neisseria mucosa	Proteobacteria	TRUE	1	0.0588235294117647	0.0104604009849976	0.269820306375754	0.0000474941223964711	0.000807400080740008	FALSE	0	FALSE	0.000405388115098632
Subject-habitat representatives	Retroauricular crease	17	SP0343	Campylobacter rectus	Proteobacteria	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0344	Selenomonas sp oral taxon 126	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0345	Prevotella copri	Bacteroidetes	TRUE	1	0.0588235294117647	0.0104604009849976	0.269820306375754	0.000159217615215301	0.00270669945866011	FALSE	0	FALSE	0.000742243898058578
Subject-habitat representatives	Retroauricular crease	17	SP0346	Butyrivibrio crossotus	Firmicutes	TRUE	0	0	0	0.184318135008852	0.00000442941087882371	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0347	Bacteroides massiliensis	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0.00000517058720117668	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0348	Catenibacterium mitsuokai	Firmicutes	TRUE	0	0	0	0.184318135008852	0.00000148235264470594	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0349	Eubacterium sp CAG 180	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0350	Eubacterium siraeum	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0351	Bacteroides finegoldii	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0.00000178235258470595	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0352	Bacteroides eggerthii	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0.00000201176430352949	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0353	Bacteroides faecichinchillae	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0354	Coprobacter fastidiosus	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0355	Desulfovibrionaceae bacterium	Proteobacteria	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0356	Methanobrevibacter smithii	Euryarchaeota	TRUE	0	0	0	0.184318135008852	0.00000246470538941186	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0357	Bacteroides salyersiae	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0358	Ruminococcus lactaris	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0359	Roseburia sp CAG 471	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0360	Clostridium sp CAG 167	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0361	Bacteroides nordii	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0362	Bifidobacterium adolescentis	Actinobacteria	TRUE	1	0.0588235294117647	0.0104604009849976	0.269820306375754	0.0000147294088188241	0.00025039994992001	FALSE	0	FALSE	0.000225758305543523
Subject-habitat representatives	Retroauricular crease	17	SP0363	Alistipes onderdonkii	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0364	Roseburia sp CAG 182	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0365	Coprococcus catus	Firmicutes	TRUE	0	0	0	0.184318135008852	0.00000127058798117652	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0366	Bacteroides intestinalis	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0367	Sharpea azabuensis	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0368	Slackia isoflavoniconvertens	Actinobacteria	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0369	Turicibacter sanguinis	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0370	Firmicutes bacterium CAG 238	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0371	Ruminococcaceae bacterium D5	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0372	Firmicutes bacterium CAG 170	Firmicutes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0373	Morococcus cerebrosus	Proteobacteria	TRUE	1	0.0588235294117647	0.0104604009849976	0.269820306375754	0.000196547078478237	0.00334130033413003	FALSE	0	FALSE	0.000824677935412686
Subject-habitat representatives	Retroauricular crease	17	SP0374	Neisseria cinerea	Proteobacteria	TRUE	0	0	0	0.184318135008852	0.000000458823437647077	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0375	Fusobacterium sp oral taxon 370	Fusobacteria	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Retroauricular crease	17	SP0376	Tannerella sp oral taxon 808	Bacteroidetes	TRUE	0	0	0	0.184318135008852	0	0	FALSE	0	FALSE	0
