contigName	contigLen	totalAvgDepth	MOCK1.primary.sorted	MOCK1.primary.sorted-var	MOCK2.primary.sorted	MOCK2.primary.sorted-var
k141_18920	1013	2.80328	1.83607	1.35384	0.967213	1.05582
k141_4376	1456	4.61487	2.03608	1.57497	2.57879	1.91529
k141_55405	1218	4.87768	3.76161	4.78761	1.11607	0.992763
k141_41114	1133	3.23575	1.257	0.568312	1.97874	1.22198
k141_44488	1060	3.19647	2.11435	1.24393	1.08212	0.412604
k141_18921	1189	4.0055	1.7846	1.51228	2.2209	1.96126
k141_37229	1736	3.83639	1.78999	1.11162	2.0464	1.23059
k141_26217	1360	3.90333	1.98653	1.91972	1.9168	1.06762
k141_4379	1329	4.47766	2.54509	2.05468	1.93258	1.03529
k141_48509	6240	5.11478	2.69684	2.71703	2.41794	2.16817
k141_41115	2366	7.85538	3.15212	2.91777	4.70326	2.96923
k141_18923	1226	2.97163	1.6906	1.44189	1.28103	0.693802
k141_4380	1011	2.6736	1.91785	1.67195	0.75575	0.329531
k141_37234	1265	3.95287	2.08483	0.995372	1.86804	1.46801
k141_18924	1626	3.82853	1.65641	1.53675	2.17212	1.17731
k141_26221	2062	4.20774	2.07536	1.38913	2.13238	0.985035
k141_4382	1000	3.87251	1.57539	1.00596	2.29712	1.42328
k141_44495	2379	3.83954	2.13371	1.00096	1.70583	1.10421
k141_55409	3287	4.38507	2.06397	3.4682	2.3211	2.0041
k141_4383	1032	2.90899	1.24732	0.977342	1.66167	1.06654
k141_41116	3263	3.29763	1.44234	0.938263	1.85529	1.18892
k141_11802	14064	6.33252	3.16032	2.94863	3.1722	3.5123
k141_37236	1387	3.41195	1.12258	1.63091	2.28937	1.48841
k141_48515	1747	2.32323	1.2735	0.668493	1.04973	0.584909
k141_18927	1391	2.0232	0.928074	0.614797	1.09513	0.442184
k141_41118	1152	3.82922	1.52182	0.688506	2.3074	2.02507
k141_44496	1842	3.62213	1.18807	1.02829	2.43406	3.87747
k141_51696	8436	6.61777	3.34625	3.3055	3.27153	3.76079
k141_55410	2710	4.75881	2.55398	1.55932	2.20482	1.33492
k141_37239	2758	3.05865	1.46353	1.11976	1.59511	1.05414
k141_26228	1719	5.467	3.19371	6.15505	2.27329	1.23699
k141_51698	1021	2.93174	1.63705	1.20543	1.29469	0.945598
k141_33609	14525	7.65197	4.5812	8.25819	3.07077	4.6127
k141_41120	2885	3.93039	2.55902	1.51437	1.37137	1.06986
k141_11808	2150	2.94006	1.50682	1.00286	1.43324	0.705924
k141_55414	1038	3.23723	1.67766	1.37096	1.55957	0.772798
k141_26229	1654	4.22494	1.95823	1.89986	2.26671	1.84326
k141_44501	2849	3.96147	2.30244	1.11214	1.65903	1.28152
k141_48523	2969	4.71125	2.19958	1.31936	2.51167	2.10361
k141_26231	1224	3.75755	1.94938	2.23477	1.80817	1.63252
k141_18937	1890	4.73326	2.63002	2.19639	2.10324	2.00663
k141_41124	1784	3.05219	1.7503	1.05395	1.3019	0.546783
k141_55415	1971	3.70902	1.2504	1.52969	2.45862	1.74521
k141_51702	1534	5.46379	3.67967	4.08547	1.78412	1.27603
k141_4386	6537	7.71828	4.02966	2.70196	3.68862	6.77995
k141_44502	1094	2.56627	0.837349	0.45995	1.72892	1.02593
k141_33611	2974	3.2726	1.85049	1.54354	1.42211	1.11431
k141_18939	1109	3.31157	0.589515	0.812529	2.72206	0.796924
k141_33613	1136	2.79191	1.63584	1.25202	1.15607	0.565781
k141_44504	1042	3.37712	0.891949	0.4846	2.48517	4.56817
k141_51703	1990	3.78594	1.71142	1.50948	2.07452	1.90929
k141_26234	1656	2.67073	1.41592	0.903326	1.25481	0.768049
k141_48525	2400	5.38358	3.38141	5.00174	2.00217	2.48025
k141_11816	1674	2.95749	1.56789	0.744592	1.38959	1.18272
k141_51704	1050	2.72164	2.18487	0.680823	0.536765	0.389815
k141_4391	1423	3.62566	2.27623	1.7318	1.34943	1.15498
k141_44505	1199	3.55313	1.99546	1.50271	1.55767	0.881452
k141_11817	1183	4.4341	2.49862	2.27974	1.93548	0.800255
k141_44506	1225	4.14552	2.07808	1.16975	2.06744	1.69349
k141_41126	5564	4.12441	1.85492	1.54292	2.26948	1.49173
k141_55422	2591	5.8223	2.58805	2.4735	3.23426	3.14573
k141_51708	1257	3.70578	2.43831	1.48994	1.26747	1.30144
k141_18945	2136	4.56477	2.03091	1.67159	2.53386	2.08697
k141_33621	1050	4.61555	2.25315	0.919023	2.3624	0.553074
k141_4396	1084	4.98884	3.4574	1.58245	1.53144	1.14469
k141_11820	2137	3.45365	1.44188	1.03185	2.01177	2.29232
k141_41128	1676	3.70406	1.95627	1.29106	1.74778	0.801276
k141_51709	2518	3.36074	2.09793	2.34059	1.26281	0.950336
k141_33625	1073	2.33846	1.15795	0.767631	1.18051	0.62858
k141_41130	1280	2.23942	1.26565	0.71175	0.973773	0.445543
k141_15405	39123	11.8766	6.0001	6.1079	5.87646	6.57736
k141_18947	2767	7.7471	4.13863	5.15481	3.60847	4.31475
k141_4398	2936	4.46371	2.05567	1.81149	2.40803	3.60923
k141_11821	3024	6.06254	3.4378	3.48451	2.62474	2.75344
k141_55430	1997	3.05477	0.862033	0.669049	2.19273	1.41804
k141_33628	2152	4.01996	2.47322	1.80909	1.54674	1.11788
k141_4399	1689	4.98491	2.74796	1.44775	2.23696	1.30545
k141_48542	1021	3.85699	2.29036	1.07395	1.56663	1.01372
k141_55431	1125	3.07984	1.36514	0.40553	1.7147	1.24699
k141_33630	1327	7.51505	3.81286	6.11476	3.7022	3.78745
k141_26240	8933	9.10855	4.8395	8.98564	4.26904	5.80604
k141_18948	4251	5.00939	2.99904	2.3656	2.01035	1.66728
k141_11826	1446	4.94288	2.53487	2.43902	2.40801	1.6478
k141_44512	6800	9.43599	4.92286	9.18207	4.51313	5.08614
k141_48547	1426	3.59036	1.75979	1.64609	1.83057	0.704506
k141_26242	1048	3.02526	1.78737	0.804054	1.23789	0.474432
k141_4402	2882	4.32256	2.34303	1.74898	1.97953	1.23816
k141_11828	1028	2.35806	1.23763	0.564567	1.12043	0.439731
k141_44514	1173	4.22605	2.05488	2.09288	2.17116	1.44367
k141_51712	6785	8.36324	4.61762	7.06112	3.74563	4.69985
k141_55434	3909	3.40829	1.98058	1.07417	1.42771	0.981333
k141_26248	1194	1.93796	0.764599	0.402986	1.17336	0.618324
k141_48550	2355	3.14089	2.03367	1.03876	1.10722	1.66933
k141_51713	1217	3.82752	2.21716	1.13078	1.61037	0.812274
k141_4406	1389	4.12084	2.19365	1.57642	1.92719	1.59932
k141_41137	5974	7.5725	4.00511	3.49714	3.56739	3.97744
k141_51715	1304	2.49668	1.21973	1.15915	1.27695	0.787973
k141_4407	1439	5.04623	2.78598	2.73847	2.26025	4.55235
k141_55436	2648	3.52431	2.1251	1.14597	1.39922	0.974344
k141_4408	1025	2.24056	1.35059	0.530299	0.889968	0.452245
k141_44518	2634	5.0694	2.62855	1.75862	2.44085	2.07305
k141_41139	2090	3.99498	1.72892	1.77981	2.26606	1.06528
k141_26253	1726	3.94103	1.90479	2.41315	2.03624	1.00607
k141_26255	1002	3.03982	1.32743	0.758675	1.71239	0.524058
k141_41142	1253	2.80346	0.949784	0.548606	1.85368	1.7316
k141_37244	25060	8.83006	4.54447	5.68689	4.28559	4.80845
k141_18952	6834	4.11149	2.05018	2.17949	2.06131	1.81436
k141_48551	5739	4.25811	1.98227	1.89364	2.27584	1.94095
k141_51723	1702	2.61908	0.642145	0.519396	1.97693	0.451745
k141_4412	2647	5.04865	2.53668	1.9646	2.51197	2.66759
k141_41144	2118	3.32525	1.67475	2.08285	1.6505	1.34583
k141_4413	1133	2.34589	2.05604	0.98912	0.289855	0.206037
k141_55443	2155	3.13855	1.54497	1.29576	1.59358	1.51665
k141_37249	1631	3.99804	2.10959	1.5415	1.88845	2.22971
k141_51724	1754	4.16244	1.5465	1.04921	2.61594	3.69895
k141_48556	1168	1.98224	1.0514	0.87201	0.930841	0.215977
k141_26263	1289	3.4979	2.19815	1.59768	1.29975	1.10419
k141_55444	1548	3.63793	1.07034	0.755573	2.56759	2.66934
k141_41148	1552	2.37139	1.16781	1.00554	1.20358	1.50706
k141_18958	1693	4.10721	1.65078	0.485876	2.45643	2.10269
k141_4416	1404	10.5613	4.93492	12.5497	5.62634	9.07246
k141_26264	2029	5.44795	2.0435	2.54112	3.40445	1.88452
k141_37250	2735	4.07053	1.83087	1.77037	2.23967	2.01311
k141_41149	1543	5.52041	3.06159	2.87503	2.45882	4.11829
k141_51727	1603	4.98206	2.83654	1.49454	2.14551	1.68694
k141_1125	48450	9.14045	4.64614	4.82925	4.49431	4.64662
k141_4419	1316	3.32677	1.9179	1.1469	1.40887	0.748055
k141_48557	3719	4.69097	3.14968	3.22338	1.54129	1.63235
k141_18962	1045	2.55966	1.0792	0.50641	1.48046	0.76785
k141_37253	1009	4.03293	2.13721	1.59543	1.89572	1.20559
k141_55446	2711	3.97359	2.04439	2.19023	1.9292	1.71362
k141_51729	1032	3.89722	1.97002	0.646476	1.92719	2.11474
k141_1126	1456	3.66421	2.15611	2.8054	1.5081	1.1978
k141_18963	1571	4.87169	2.97692	1.62445	1.89477	1.20972
k141_41152	2222	4.25377	1.89878	1.22244	2.35499	3.22106
k141_55448	1190	3.16117	1.48718	1.24363	1.67399	0.920206
k141_37256	2149	3.50414	1.40468	0.899567	2.09946	1.274
k141_44520	11749	8.76294	4.39164	4.77337	4.3713	4.44407
k141_15406	23189	9.45316	4.71539	6.73469	4.73778	6.50384
k141_1129	1493	3.67384	2.41864	2.30811	1.2552	0.616318
k141_11833	14832	7.43376	3.54439	4.40458	3.88937	4.30794
k141_37257	1224	2.71048	2.0444	0.886903	0.666075	0.322175
k141_55449	2504	4.33666	2.55653	1.88187	1.78013	1.84729
k141_1132	1231	3.54192	2.00353	1.30388	1.53839	1.16571
k141_41160	1202	2.65399	1.61141	1.51613	1.04257	0.601087
k141_11837	1388	3.81395	2.46667	1.09315	1.34729	1.36727
k141_51730	5897	7.74047	3.88274	3.53259	3.85773	3.72567
k141_4420	8280	5.81826	3.16524	3.07186	2.65302	3.24485
k141_37259	3912	3.44232	2.25275	1.44307	1.18956	0.737446
k141_11838	1310	4.69389	2.42079	1.9252	2.2731	1.56119
k141_41163	1255	3.55661	2.34399	0.874658	1.21262	0.805973
k141_18972	3039	4.86365	2.44509	1.12257	2.41857	2.92098
k141_44527	2015	3.76578	1.91758	0.903442	1.8482	1.38351
k141_11840	1046	3.77637	2.41772	1.72816	1.35865	1.60935
k141_37260	3783	4.61764	2.58535	2.15484	2.03229	2.18326
k141_51737	1856	3.97213	2.32139	1.15051	1.65074	1.3896
k141_26265	14133	36.9005	18.9299	24.2871	17.9706	23.8389
k141_1135	5672	6.24381	2.70022	2.36712	3.5436	3.39156
k141_15407	8170	4.68484	1.81851	1.65267	2.86633	2.65353
k141_37261	1357	5.75298	2.4162	2.5548	3.33678	2.66868
k141_18975	3489	5.06842	2.4105	2.04975	2.65792	1.95494
k141_1137	1165	2.83693	0.702905	0.574881	2.13402	1.26063
k141_11844	2812	5.74171	3.35556	3.00772	2.38615	1.13353
k141_51738	2458	3.71356	1.96864	1.35637	1.74492	2.63939
k141_55450	9299	7.6959	3.68906	3.07412	4.00685	3.73224
k141_15411	1203	2.86063	1.04163	0.532684	1.819	0.936421
k141_26267	3106	4.99634	2.29322	1.78493	2.70312	1.91077
k141_37264	2622	6.90887	3.52575	5.40604	3.38312	11.783
k141_51740	1091	2.61128	1.70493	0.557001	0.906344	0.818844
k141_15412	1090	3.4627	1.62601	1.61276	1.83669	1.51114
k141_18978	2507	3.62848	1.6098	1.44484	2.01868	1.61714
k141_26268	1507	3.33783	1.35344	0.826692	1.98439	2.56653
k141_37266	1112	2.42308	1.18343	0.552696	1.23965	0.27519
k141_1138	3710	4.49917	1.69712	1.59974	2.80205	1.54293
k141_51741	1591	3.63831	1.30543	0.721658	2.33289	1.32412
k141_41165	8617	8.65242	4.39136	4.94373	4.26106	5.6333
k141_48559	18500	7.96783	4.05103	5.07354	3.9168	4.39093
k141_18983	1008	3.01648	1.47582	0.58412	1.54066	1.14851
k141_55459	1416	3.29818	1.33156	1.30458	1.96662	0.664031
k141_51745	1291	2.76278	1.71417	0.830144	1.04862	0.990925
k141_41166	3342	24.058	11.0814	24.4206	12.9766	29.4712
k141_51746	1190	4.78663	1.82509	1.20036	2.96154	4.00035
k141_26275	2080	3.74622	1.62563	1.07834	2.12059	2.40397
k141_37273	1743	3.80851	1.26809	0.712154	2.54043	2.20835
k141_55462	1229	4.62953	2.37489	2.02217	2.25464	2.57759
k141_15422	1562	3.33128	1.32377	1.11586	2.00751	0.91928
k141_1139	5372	5.24384	3.22829	1.74383	2.01555	1.72169
k141_37275	1036	3.33582	2.09488	1.72097	1.24094	0.477636
k141_51749	1697	3.31019	1.76673	1.65583	1.54346	0.826489
k141_55465	1821	4.44109	2.26059	2.19048	2.1805	2.80306
k141_44533	11620	8.18816	4.11968	4.42916	4.06848	4.09168
k141_37278	1697	3.76861	1.80363	2.1116	1.96498	2.25659
k141_11850	8052	7.43048	3.88509	5.18656	3.54539	3.66303
k141_1143	1569	4.58872	2.88035	0.951662	1.70836	1.02578
k141_37279	1253	2.57662	1.70996	1.36207	0.866667	0.571458
k141_51753	1838	3.04598	1.93678	2.15352	1.1092	1.14853
k141_18992	3091	3.60508	1.32877	0.840387	2.27631	2.09843
k141_37281	1244	3.15445	2.28447	0.884945	0.869983	0.459065
k141_41169	6618	13.684	7.03926	6.55247	6.64479	6.56592
k141_1145	1645	2.71946	1.50032	1.34331	1.21913	0.89309
k141_33631	47898	30.2823	15.0135	15.6984	15.2688	16.9673
k141_11851	2486	3.83333	2.68635	1.66489	1.14698	1.14093
k141_55467	2623	4.45109	2.16317	2.1176	2.28792	1.0395
k141_26276	7305	8.36229	4.53989	5.57363	3.82239	3.17132
k141_55469	1191	2.74291	2.07411	0.684059	0.668801	0.472625
k141_11853	1093	2.7206	0.603015	0.277858	2.11759	0.379519
k141_18994	2093	3.34637	1.75388	0.977015	1.59248	1.33484
k141_41170	2344	3.87756	2.42119	1.0733	1.45637	1.35735
k141_37282	3658	3.89354	1.88848	1.1286	2.00506	1.43409
k141_26278	2494	5.42028	3.00292	3.65218	2.41736	2.65497
k141_33633	3653	5.29339	2.40253	1.90236	2.89086	1.89913
k141_41172	1831	2.97807	1.24639	0.877471	1.73168	1.06943
k141_11857	1099	3.25874	1.91409	0.730612	1.34466	0.770097
k141_37283	1140	2.59117	0.893474	0.318135	1.6977	0.5627
k141_55473	2090	4.31727	2.02309	1.51327	2.29418	1.16504
k141_26279	1161	5.30292	0.888053	0.655058	4.41486	6.54429
k141_51760	3063	34.8654	16.1835	27.2029	18.682	35.1455
k141_18996	3229	3.9358	1.75854	1.28612	2.17726	1.34654
k141_26280	1042	2.5678	1.77331	0.888112	0.794492	0.657619
k141_33636	1204	3.29024	2.13562	1.79697	1.15461	1.25662
k141_41174	1810	5.56717	2.96846	1.98731	2.59872	2.08963
k141_37285	1735	4.41051	2.18265	2.70683	2.22786	1.37287
k141_51762	1136	4.32948	2.49807	2.22323	1.83141	0.730467
k141_55475	1456	2.21502	0.5162	0.254338	1.69882	0.573183
k141_26283	1101	3.45065	1.54736	0.838831	1.90329	0.79003
k141_33637	2119	6.68827	3.38446	2.91596	3.30381	3.00961
k141_41176	1423	3.3034	1.24528	0.727555	2.05811	1.11673
k141_51764	1549	3.03377	2.20675	1.63584	0.827016	0.70316
k141_33638	1313	4.70123	2.79588	2.99954	1.90535	2.00669
k141_19003	1548	3.63862	1.51103	1.79594	2.12759	0.92574
k141_33639	1370	3.86478	1.95991	1.55384	1.90487	2.92643
k141_41180	1563	3.26689	0.864846	1.65931	2.40205	1.91405
k141_55481	1583	4.46936	2.20471	1.84217	2.26465	2.09233
k141_15426	15157	20.2995	10.4486	245.228	9.85085	118.338
k141_55483	1296	3.60518	1.80134	1.42747	1.80384	2.18623
k141_37287	6256	7.07714	3.47093	4.13917	3.6062	4.42973
k141_26285	4460	16.787	9.16071	44.3358	7.62632	49.7601
k141_51765	5637	6.27315	3.51255	3.98188	2.76061	2.45767
k141_26287	1057	3.26382	1.90719	1.26382	1.35662	0.881038
k141_55484	2025	3.34146	1.18734	1.34962	2.15413	1.49285
k141_15429	2396	3.71149	1.67363	1.38408	2.03786	1.39561
k141_33640	5095	11.8961	5.93576	5.79708	5.96038	4.84436
k141_26288	1372	3.15149	1.79827	1.16194	1.35322	0.756516
k141_55485	1267	3.0864	1.46022	1.10136	1.62618	0.956883
k141_41185	4068	9.15315	4.32872	5.13834	4.82443	6.73283
k141_55486	1206	3.26264	1.7843	2.23257	1.47834	1.40242
k141_37288	4581	5.40999	2.71805	2.63092	2.69195	1.48945
k141_15432	1211	3.25247	0.740341	0.449602	2.51213	1.37597
k141_55488	1205	4.40831	1.54833	0.564342	2.85998	4.85829
k141_26294	1457	3.53422	1.09419	0.793781	2.44003	1.67957
k141_51770	3119	3.26316	1.87752	1.19293	1.38563	0.94228
k141_15434	2174	4.09875	2.4947	2.45635	1.60405	1.3111
k141_37293	1040	4.59979	1.08386	0.816545	3.51592	0.900384
k141_41187	3552	3.38506	1.28431	0.581171	2.10075	3.6765
k141_26295	1508	3.62695	2.10071	1.49446	1.52624	1.25305
k141_51771	1349	11.7178	5.59792	6.93819	6.1199	4.89441
k141_44540	19618	8.13309	4.08279	4.30064	4.05031	4.94059
k141_41189	1087	3.22447	1.51668	0.907869	1.70779	1.96615
k141_26297	1218	4.40357	3.21071	4.10927	1.19286	0.597269
k141_51774	1109	2.50841	0.983185	0.323479	1.52522	1.25951
k141_37296	2093	3.81905	2.34436	2.40444	1.47469	0.973665
k141_15439	2581	3.72896	1.91099	1.4405	1.81796	1.11027
k141_19005	13164	6.86155	3.3604	3.47753	3.50115	4.16945
k141_55497	1874	3.33559	1.12725	0.629441	2.20833	1.13742
k141_41195	2150	4.02144	1.43519	1.5136	2.58626	3.27145
k141_44545	3213	4.54222	2.32713	1.10327	2.21509	2.02117
k141_15441	1808	3.09123	1.45965	1.14964	1.63158	1.55642
k141_37299	2210	3.20549	1.32197	0.963075	1.88352	0.91206
k141_55498	2140	4.14643	2.62782	2.35233	1.51861	1.31982
k141_44546	1413	3.38707	2.33536	1.21394	1.05171	0.595499
k141_37301	1507	3.93683	2.1533	3.15402	1.78353	2.00497
k141_55499	1150	4.03612	2.37833	0.922381	1.65779	2.95034
k141_33646	11890	9.00466	4.86796	7.73263	4.1367	5.10479
k141_26302	6739	8.51875	4.45279	8.00851	4.06595	3.13444
k141_19013	2203	7.59905	3.86081	3.91456	3.73824	4.45472
k141_55500	1185	3.69273	1.33947	0.235484	2.35327	1.08503
k141_41200	2066	3.28049	1.78404	0.598485	1.49644	1.1093
k141_22188	284315	16.1916	7.98685	8.52294	8.20478	8.97998
k141_15443	4043	3.98352	2.0725	2.13017	1.91103	1.0339
k141_44549	1608	2.46291	1.24106	0.589961	1.22185	1.04749
k141_37302	3818	4.27903	2.10457	1.84412	2.17446	1.26586
k141_15444	1756	3.45175	1.54825	1.30152	1.9035	1.37511
k141_41205	1011	3.02191	0.6046	0.463005	2.41731	0.833339
k141_22189	1881	3.95794	2.36287	2.17072	1.59506	1.10641
k141_55502	3054	4.15528	2.74831	1.9441	1.40697	0.857323
k141_33653	1198	2.56364	1.64727	0.93461	0.916364	0.86652
k141_41206	1030	4.41416	2.51931	1.09845	1.89485	1.53996
k141_4423	52893	8.73467	4.55111	4.76289	4.18356	4.1091
k141_22190	1195	2.98906	2.07201	0.982949	0.917046	1.22394
k141_11862	25695	30.6377	14.8658	12.2973	15.7718	17.8053
k141_44554	1728	3.49018	2.10307	2.05446	1.38712	1.29818
k141_41207	2009	4.69545	2.65725	3.3343	2.0382	2.06504
k141_11863	1173	2.92372	1.28558	0.865286	1.63814	0.758134
k141_33655	2174	3.31792	2.26252	1.64816	1.0554	0.614279
k141_33656	1016	3.42048	2.81373	1.48652	0.606754	0.500588
k141_22192	1875	4.48509	2.72088	1.9671	1.76421	1.98663
k141_4428	2007	5.11158	2.65636	2.91751	2.45521	1.79428
k141_1151	34083	8.27762	4.34389	3.81075	3.93374	3.83552
k141_11867	1069	3.65808	1.14006	0.392736	2.51802	1.05612
k141_55511	1013	2.79563	1.40437	0.965412	1.39126	1.38723
k141_37309	4339	4.62367	1.95874	1.53011	2.66494	1.74646
k141_15451	2153	3.9489	1.93382	0.865141	2.01509	2.2846
k141_44557	3217	3.38698	1.81821	1.45412	1.56877	1.4025
k141_37311	1770	4.12799	2.27333	1.4818	1.85467	1.7353
k141_22195	2665	4.00234	1.65485	1.42406	2.34749	2.6742
k141_44559	1627	4.17724	1.70961	0.823997	2.46763	1.39047
k141_33658	4231	6.10719	3.55214	3.85429	2.55504	1.99096
k141_1155	3403	4.99274	2.65174	2.49033	2.341	2.99475
k141_22196	1024	3.19438	0.551836	0.476767	2.64255	1.12073
k141_11871	2146	2.79736	1.85303	0.95299	0.944336	1.16446
k141_37312	1746	3.56553	2.10922	2.4058	1.45631	1.40064
k141_41218	1667	4.00701	1.81326	1.56012	2.19375	1.68822
k141_33659	1158	4.28019	3.20094	2.51389	1.07925	1.11174
k141_15455	1685	3.16572	1.10082	0.482895	2.0649	1.45293
k141_22197	1020	3.4718	2.54989	1.32922	0.921909	0.573701
k141_1156	2566	4.44125	2.23096	2.33979	2.21029	2.06727
k141_41220	1919	3.933	1.60077	0.770756	2.33224	2.7066
k141_51776	20144	23.3005	11.7376	12.8526	11.5629	13.3816
k141_33664	1220	3.77897	1.38324	1.20178	2.39572	1.82542
k141_37313	3194	3.8666	1.85917	2.12815	2.00743	1.44389
k141_22200	1395	2.57672	1.1488	0.878304	1.42791	0.741905
k141_30050	128049	38.1208	18.7197	21.9094	19.4012	22.483
k141_11877	1199	3.10354	1.49137	1.30652	1.61217	0.77945
k141_51777	1651	3.28075	2.12428	1.60116	1.15647	0.731304
k141_30051	1002	2.8219	2.36173	1.53567	0.460177	0.24869
k141_11880	1021	2.43879	1.66197	1.40406	0.776815	0.25382
k141_15463	1338	2.99597	0.683065	0.683157	2.3129	0.717184
k141_1161	3100	4.36309	2.12592	1.58093	2.23718	2.14168
k141_44565	3312	7.05756	4.03983	4.03202	3.01774	3.86182
k141_55518	6707	14.8653	8.29808	13.4133	6.56726	7.85635
k141_51780	1369	3.28009	1.75059	1.17948	1.5295	1.34696
k141_22208	1592	3.30187	1.66466	1.40187	1.63722	0.753766
k141_33672	2177	6.32804	4.06205	4.01588	2.26599	2.76029
k141_51781	1655	5.13873	2.72383	2.1679	2.4149	1.55782
k141_1165	1402	4.27607	1.13957	1.15165	3.1365	2.39273
k141_22209	1388	2.75736	0.973643	0.515986	1.78372	1.35195
k141_51782	1199	5.27975	2.79473	1.41054	2.48501	0.857269
k141_1167	1110	2.52174	1.08893	0.423338	1.43281	1.50194
k141_11887	1887	3.59978	1.99273	0.8137	1.60704	1.40646
k141_15465	3903	3.47963	1.50118	1.5277	1.97845	1.68301
k141_26305	22072	38.39	19.3023	23.3026	19.0877	20.1602
k141_22211	1511	4.03256	1.48337	0.591258	2.54919	1.78172
k141_11888	1262	2.75258	2.26289	1.15524	0.489691	0.483988
k141_51785	1292	3.64908	1.8392	0.92131	1.80988	2.03003
k141_44566	5415	5.11134	2.43464	2.49593	2.6767	2.98894
k141_1168	2422	4.0327	2.64415	1.10837	1.38855	1.02287
k141_15466	2345	3.93369	1.7717	2.3633	2.16199	1.99688
k141_55520	6080	5.32447	3.07823	2.02128	2.24624	2.85736
k141_11890	1245	3.98344	2.10462	1.54578	1.87881	1.34045
k141_51787	1416	2.46055	1.96131	1.39789	0.499241	0.323081
k141_15467	1077	4.37589	2.36466	0.992664	2.01124	1.27696
k141_55521	1400	3.47389	1.4977	0.719055	1.97619	1.21466
k141_44567	2381	9.59877	4.93868	6.82619	4.6601	6.27267
k141_26308	3404	4.34271	2.21748	2.23982	2.12523	1.67142
k141_11891	1695	5.68128	3.91421	3.37795	1.76706	0.834176
k141_1171	1806	3.66101	1.5808	1.19266	2.08021	1.74575
k141_51791	1071	4.31038	2.97328	0.836728	1.3371	0.629044
k141_44568	2021	4.23869	1.99844	3.83405	2.24025	0.873581
k141_22221	1608	12.7609	5.08146	7.30083	7.67947	8.38625
k141_26311	1172	5.38454	2.82588	1.32194	2.55866	2.64566
k141_1174	1389	3.27885	2.00077	2.15736	1.27808	1.06603
k141_51792	1279	6.00254	4.02032	4.68267	1.98222	1.48528
k141_37316	15347	8.07535	3.97469	3.88937	4.10066	5.67623
k141_15473	2533	4.09487	1.68789	1.97898	2.40698	1.31784
k141_11892	3506	4.91227	1.99824	1.79631	2.91403	2.03455
k141_51793	1338	3.77339	1.92097	2.59909	1.85242	0.871661
k141_22223	1679	2.91714	1.55155	1.10193	1.36559	0.472587
k141_44571	1756	3.20024	1.90953	1.21209	1.29071	0.718084
k141_26313	1512	5.90594	3.42999	1.41584	2.47595	2.33596
k141_22224	1221	3.58682	1.06857	1.40261	2.51825	1.50121
k141_1178	1445	2.77951	1.10913	0.956143	1.67038	1.53616
k141_37319	1043	2.53757	1.65926	0.714287	0.878307	0.469282
k141_44574	1098	2.992	0.714	0.454655	2.278	1.10983
k141_26316	1433	3.71461	2.93258	1.06442	0.782022	1.13011
k141_19014	32023	10.3429	5.08673	6.10007	5.25613	6.39372
k141_41226	18277	6.79086	3.30134	3.60819	3.48952	3.3721
k141_37320	1594	3.41578	1.53877	1.23998	1.87701	1.60092
k141_22227	1369	3.79544	2.28482	2.49992	1.51062	0.728831
k141_51798	2127	2.62691	1.03253	0.635043	1.59438	1.65737
k141_1179	2631	4.48914	2.87485	2.68693	1.61429	0.812065
k141_41227	1624	3.53604	2.01442	1.18536	1.52163	1.17823
k141_19015	2276	4.17952	1.79798	1.39874	2.38154	2.89479
k141_33674	15929	8.69756	4.48759	4.34999	4.20997	4.73641
k141_44578	1812	4.15694	2.04784	1.24699	2.1091	1.58356
k141_55524	8216	5.32028	2.64794	2.2309	2.67233	2.26764
k141_41228	1760	3.29422	1.33093	0.653814	1.9633	1.07692
k141_19016	1080	3.46334	1.7831	0.771462	1.68024	2.13007
k141_37327	1058	2.55312	1.47604	0.376903	1.07708	0.577992
k141_41230	1218	2.55804	1.00893	0.772041	1.54911	0.699999
k141_26325	1422	4.47281	2.16541	3.37322	2.3074	1.86385
k141_1186	1202	1.78623	0.897645	0.541645	0.888587	0.719219
k141_11894	8286	7.04287	3.633	3.94017	3.40987	4.03574
k141_41231	1898	3.67611	1.76556	1.33023	1.91056	1.29884
k141_37332	1191	18.5846	10.0238	7.03055	8.56084	6.98829
