MAG	Taxonomy	Springs	NonzeroSprings	Prevalence	MeanRelativeAbundance	MaximumRelativeAbundance	RelaxedFilter	PrimaryFilter	StrictFilter
LC05.MAG03	Bacteria;Acidobacteriota;Blastocatellia;Chloracidobacteriales;Chloracidobacteriaceae;Chloracidobacterium	56	37	0.660714285714286	0.00127031383287361	0.0146179415282339	TRUE	FALSE	FALSE
LC05.MAG04	Bacteria;Cyanobacteriota;Cyanobacteriia;Thermostichales;Thermostichaceae;Thermostichus	56	30	0.535714285714286	0.00120868454199578	0.00813148373703253	FALSE	FALSE	FALSE
LC05.MAG07	Bacteria;Bacteroidota_A;Chlorobiia;Chlorobiales;Thermochlorobacteraceae;Thermochlorobacter	56	35	0.625	0.00112870310433708	0.00788632807578128	TRUE	FALSE	FALSE
LC05.MAG11	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;M3007	56	25	0.446428571428571	0.000265029966654551	0.00278800278800279	FALSE	FALSE	FALSE
LD01.MAG01	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Chloroflexaceae;Chloroflexus;Chloroflexus sp000516515	56	44	0.785714285714286	0.00219369902213427	0.0133038802650776	TRUE	TRUE	TRUE
LD01.MAG02	Bacteria;WOR-3;WOR-3;UBA2258;UBA2258;JAOABP01	56	20	0.357142857142857	0.000474513279224667	0.014110084660508	FALSE	FALSE	FALSE
LD01.MAG04	Bacteria;Aquificota;Aquificia;Aquificales;Aquificaceae;Thermocrinis	56	24	0.428571428571429	0.00173810253354509	0.0752574515447093	FALSE	FALSE	FALSE
LD01.MAG05	Bacteria;Cyanobacteriota;Cyanobacteriia;Cyanobacteriales;Laspinemataceae;Planktothricoides	56	27	0.482142857142857	0.000417247024064663	0.00533732087958461	FALSE	FALSE	FALSE
LD01.MAG08	Bacteria;Cyanobacteriota;Cyanobacteriia;Thermostichales;Thermostichaceae;Thermostichus	56	35	0.625	0.00151057293502433	0.0064489871020258	TRUE	FALSE	FALSE
LD01.MAG10	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;M3007	56	21	0.375	0.000538890918872809	0.00430799870760039	FALSE	FALSE	FALSE
LD01.MAG11	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Chloroflexaceae;Chloroflexus;Chloroflexus aurantiacus	56	35	0.625	0.00153102339936316	0.0159820958925754	TRUE	FALSE	FALSE
LD01.MAG12	Bacteria;Bacteroidota_A;Chlorobiia;Chlorobiales;Thermochlorobacteraceae;Thermochlorobacter;Thermochlorobacter aerophilum	56	29	0.517857142857143	0.000638516915995554	0.00406696339732942	FALSE	FALSE	FALSE
LD01.MAG15	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;Roseiflexus;Roseiflexus sp000016665	56	43	0.767857142857143	0.00295793006535699	0.0131428817140646	TRUE	TRUE	TRUE
LD01.MAG18	Bacteria;Bacteroidota;Bacteroidia;SpSt-205;SpSt-205;JAPYWM01	56	31	0.553571428571429	0.00232677290410004	0.0218291309747858	FALSE	FALSE	FALSE
LE01.MAG02	Bacteria;Zhuqueibacterota;Zhuqueibacteria;Zhuqueibacterales;Zhuqueibacteraceae;Coneutiohabitans	56	28	0.5	0.00221377052366933	0.058423549819567	FALSE	FALSE	FALSE
LE01.MAG04	Bacteria;Bacteroidota_A;Chlorobiia;Chlorobiales;Thermochlorobacteraceae;JANWWM01	56	35	0.625	0.00147200627873919	0.0113769260499807	TRUE	FALSE	FALSE
LE01.MAG05	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;Roseiflexus	56	42	0.75	0.00266645225415886	0.0307457232884904	TRUE	TRUE	TRUE
LE01.MAG06	Bacteria;Cyanobacteriota;Cyanobacteriia;Cyanobacteriales;JAAUUE01	56	24	0.428571428571429	0.000510264806333531	0.0199239601520797	FALSE	FALSE	FALSE
LE01.MAG07	Bacteria;Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylothermaceae;Methylohalobius	56	41	0.732142857142857	0.00183990655386004	0.0450839098321803	TRUE	TRUE	FALSE
LE01.MAG10	Bacteria;Acidobacteriota;Blastocatellia;Chloracidobacteriales;Chloracidobacteriaceae;Chloracidobacterium	56	21	0.375	0.000254251178261462	0.004750009500019	FALSE	FALSE	FALSE
LE01.MAG13	Bacteria;Chloroflexota;Anaerolineae;Anaerolineales;Villigracilaceae;UBA5195;UBA5195 sp034434535	56	33	0.589285714285714	0.00103413541863885	0.0192036282594101	FALSE	FALSE	FALSE
LE01.MAG15	Bacteria;Bacteroidota_A;Chlorobiia;Chlorobiales;Thermochlorobacteraceae;GBChlB;GBChlB sp000724175	56	23	0.410714285714286	0.000417442655970133	0.0045740091480183	FALSE	FALSE	FALSE
LH02.MAG03	Bacteria;Bacteroidota_A;Chlorobiia;Chlorobiales;Thermochlorobacteraceae;Thermochlorobacter	56	40	0.714285714285714	0.00129307520862581	0.00728895262180796	TRUE	TRUE	FALSE
LH02.MAG04	Bacteria;Cyanobacteriota;Cyanobacteriia;Pseudanabaenales;Pseudanabaenaceae;M5B4	56	24	0.428571428571429	0.000811369748244634	0.00793294843583517	FALSE	FALSE	FALSE
LH02.MAG05	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;M3007	56	30	0.535714285714286	0.000457735766332718	0.0125474184417801	FALSE	FALSE	FALSE
LH02.MAG08	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;Roseiflexus	56	42	0.75	0.00278088477900375	0.0167069665860668	TRUE	TRUE	TRUE
LH02.MAG09	Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;CALEVZ01	56	32	0.571428571428571	0.00156114117856638	0.027148323535897	FALSE	FALSE	FALSE
LH02.MAG10	Bacteria;Acidobacteriota;Blastocatellia;Chloracidobacteriales;Chloracidobacteriaceae;Chloracidobacterium	56	39	0.696428571428571	0.000787271008743685	0.012639917840534	FALSE	FALSE	FALSE
LH03.MAG05	Archaea;Thermoproteota;Nitrososphaeria;Nitrososphaerales;Nitrosocaldaceae;Nitrosothermus	56	15	0.267857142857143	0.000717682946721245	0.0260589826273449	FALSE	FALSE	FALSE
LH03.MAG12	Bacteria;Desulfobacterota;JdFR-97;JdFR-97;JdFR-97;JAPWUY01	56	37	0.660714285714286	0.000771124869073309	0.0143133237911175	FALSE	FALSE	FALSE
LH03.MAG17	Bacteria;Thermotogota;Thermotogae;Thermotogales;DSM-5069;Pseudothermotoga_A	56	31	0.553571428571429	0.000782544332802244	0.00790298419403161	FALSE	FALSE	FALSE
LH03.MAG18	Bacteria;Bacteroidota_A;Chlorobiia;Chlorobiales;Thermochlorobacteraceae;Thermochlorobacter	56	30	0.535714285714286	0.00078690048093376	0.00407002849019943	FALSE	FALSE	FALSE
LH03.MAG19	Bacteria;Chloroflexota;Anaerolineae;Anaerolineales;Villigracilaceae;630D-37	56	47	0.839285714285714	0.004587898939691	0.0428959714026857	TRUE	TRUE	TRUE
LH03.MAG22	Bacteria;Chloroflexota;Anaerolineae;J102;J102;SSF26	56	47	0.839285714285714	0.0023947925787079	0.0156219895853403	TRUE	TRUE	TRUE
LH03.MAG23	Bacteria;Acidobacteriota;Blastocatellia;Chloracidobacteriales;Chloracidobacteriaceae;Chloracidobacterium	56	36	0.642857142857143	0.0016201408517525	0.0175021225148576	TRUE	FALSE	FALSE
LH03.MAG26	Bacteria;Cyanobacteriota;Cyanobacteriia;Thermostichales;Thermostichaceae;Thermostichus	56	32	0.571428571428571	0.000927420643471565	0.0160760160760161	FALSE	FALSE	FALSE
LP02.MAG2	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae	56	12	0.214285714285714	0.000654703668777705	0.0096809612761549	FALSE	FALSE	FALSE
LP02.MAG3	Bacteria;Bacteroidota_A;Chlorobiia;Chlorobiales;Thermochlorobacteraceae;JANWWM01	56	31	0.553571428571429	0.00109006736177761	0.0086009827980344	FALSE	FALSE	FALSE
LP02.MAG7	Bacteria;Acidobacteriota;Blastocatellia;Chloracidobacteriales;Chloracidobacteriaceae;Chloracidobacterium	56	16	0.285714285714286	0.00015220892053578	0.00267298930804277	FALSE	FALSE	FALSE
LP03.MAG05	Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae	56	32	0.571428571428571	0.0023939618912274	0.0509276018552037	FALSE	FALSE	FALSE
LP03.MAG06	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae	56	12	0.214285714285714	0.000681928324760178	0.00857396570413718	FALSE	FALSE	FALSE
LP03.MAG08	Bacteria;Acidobacteriota;Blastocatellia;Chloracidobacteriales;Chloracidobacteriaceae;Chloracidobacterium	56	29	0.517857142857143	0.00059614153908927	0.00797599760720072	FALSE	FALSE	FALSE
LP03.MAG10	Bacteria;Bacteroidota_A;Chlorobiia;Chlorobiales;Thermochlorobacteraceae;GBChlB;GBChlB sp000724175	56	27	0.482142857142857	0.000489720104241166	0.00664251328502657	FALSE	FALSE	FALSE
LR01.MAG01	Bacteria;Bacteroidota;Bacteroidia;CAIKAF01;CAIKAF01;BA4	56	45	0.803571428571429	0.00255855488633691	0.0290856084954497	TRUE	TRUE	TRUE
LR01.MAG02	Bacteria;Bacteroidota_A;Chlorobiia;Chlorobiales;Thermochlorobacteraceae;JANWWM01	56	46	0.821428571428571	0.00367910224308748	0.0788255090156486	TRUE	TRUE	TRUE
LR01.MAG04	Bacteria;Bacteroidota_A;Kapaibacteriia;Kapaibacteriales;UBA2268;GWF2-33-9	56	39	0.696428571428571	0.0025340872257214	0.0295336075994515	TRUE	FALSE	FALSE
LR01.MAG07	Bacteria;Cyanobacteriota;Cyanobacteriia;Elainellales;Elainellaceae;Thermoleptolyngbya	56	32	0.571428571428571	0.00149219907590465	0.0192079807920192	FALSE	FALSE	FALSE
LR01.MAG09	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Chloroflexaceae	56	12	0.214285714285714	0.000723514393356743	0.0260992811347711	FALSE	FALSE	FALSE
LR01.MAG12	Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;JAJZQG01	56	34	0.607142857142857	0.00165988557807378	0.0223649552700895	TRUE	FALSE	FALSE
LR01.MAG14	Bacteria;Cyanobacteriota;Vampirovibrionia;Caenarcaniphilales;Caenarcanaceae;CANLTT01	56	4	0.0714285714285714	0.00047483392107851	0.0242546181574303	FALSE	FALSE	FALSE
LR01.MAG15	Bacteria;Zhuqueibacterota;Zhuqueibacteria;Thermofontimicrobiales;Thermofontimicrobiaceae;Thermofontimicrobium_A	56	27	0.482142857142857	0.00192159356933487	0.0265765531531063	FALSE	FALSE	FALSE
LR01.MAG17	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;JACAEQ01;JACAEQ01 sp013388755	56	33	0.589285714285714	0.00166125265858904	0.00685901371802744	FALSE	FALSE	FALSE
LR01.MAG18	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;Roseiflexus	56	46	0.821428571428571	0.00133218500740075	0.0117686431293804	TRUE	TRUE	FALSE
LS01.MAG02	Archaea;Thermoproteota;Nitrososphaeria;Nitrososphaerales;Nitrosocaldaceae;JBBIQH01	56	9	0.160714285714286	0.000116948992886002	0.00317534285936191	FALSE	FALSE	FALSE
LS01.MAG06	Bacteria;Chloroflexota;Anaerolineae;Thermoflexales;Thermoflexaceae;Thermoflexus;Thermoflexus hugenholtzii_A	56	27	0.482142857142857	0.00113278866638547	0.0070476878097301	FALSE	FALSE	FALSE
LS01.MAG10	Bacteria;WOR-3;Hydrothermia;LBFQ01;LBFQ01;Caldipriscus	56	11	0.196428571428571	0.0046087563765829	0.254353678276475	FALSE	FALSE	FALSE
LS01.MAG14	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;Roseiflexus;Roseiflexus sp000016665	56	41	0.732142857142857	0.0017570429542704	0.00648245786402388	TRUE	TRUE	FALSE
LS01.MAG17	Bacteria;Cyanobacteriota;Cyanobacteriia;Thermostichales;Thermostichaceae;Thermostichus	56	29	0.517857142857143	0.000889134875835548	0.00811905683339783	FALSE	FALSE	FALSE
LS01.MAG20	Bacteria;Armatimonadota;HRBIN17;HRBIN17;HRBIN17;Fervidibacter;Fervidibacter sp041446875	56	16	0.285714285714286	0.000352934741973618	0.00466234576625538	FALSE	FALSE	FALSE
LS01.MAG21	Bacteria;Bacteroidota_A;Kapaibacteriia;Kapaibacteriales;HRBIN21;HRBIN21	56	21	0.375	0.000599316118492789	0.0044879932680101	FALSE	FALSE	FALSE
LS01.MAG23	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Chloroflexaceae;Chloroflexus;Chloroflexus sp000516515	56	41	0.732142857142857	0.00284828420875726	0.0159357340642659	TRUE	TRUE	TRUE
LS01.MAG26	Archaea;Thermoproteota;Thermoprotei_A;Sulfolobales;NBVN01;DRZP01	56	10	0.178571428571429	0.000341517543978814	0.00655268414049104	FALSE	FALSE	FALSE
LS02.MAG02	Bacteria;Cyanobacteriota;Cyanobacteriia;Gloeomargaritales;Gloeomargaritaceae;Gloeomargarita	56	32	0.571428571428571	0.00109028339012249	0.00819234172014624	FALSE	FALSE	FALSE
LS02.MAG05	Archaea;Thermoproteota;Nitrososphaeria_A;Caldarchaeales;Calditenuaceae;HRBIN02	56	11	0.196428571428571	0.000313353689709086	0.00556535002938342	FALSE	FALSE	FALSE
LS02.MAG06	Archaea;Thermoproteota;Thermoprotei_A;Sulfolobales;AG1;AG1	56	10	0.178571428571429	0.000726916190285703	0.0136132431933784	FALSE	FALSE	FALSE
LS02.MAG09	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Chloroflexaceae;Chloroflexus;Chloroflexus sp000516515	56	41	0.732142857142857	0.00149784991426145	0.00936391572475848	TRUE	TRUE	FALSE
LS02.MAG12	Archaea;Thermoproteota;Nitrososphaeria_A;Caldarchaeales;Calditenuaceae;Calditenuis	56	4	0.0714285714285714	0.000188328363919112	0.0059220177660533	FALSE	FALSE	FALSE
LS02.MAG16	Bacteria;Bacteroidota_A;Kapaibacteriia;Kapaibacteriales;HRBIN21;HRBIN21	56	22	0.392857142857143	0.000321189047892739	0.0032403430543625	FALSE	FALSE	FALSE
LS02.MAG17	Archaea;Thermoproteota;Nitrososphaeria;Nitrososphaerales;Nitrosocaldaceae;JBBIQH01	56	15	0.267857142857143	0.000416774175406656	0.00882650441325221	FALSE	FALSE	FALSE
LS02.MAG20	Archaea;Thermoproteota;Nitrososphaeria_A;Caldarchaeales;Calditenuaceae;Calditenuis	56	12	0.214285714285714	0.000402512288429124	0.00850835885840991	FALSE	FALSE	FALSE
LS02.MAG21	Bacteria;Cyanobacteriota;Cyanobacteriia;Leptolyngbyales;Leptolyngbyaceae;Leptothermofonsia;Leptothermofonsia sp023511615	56	24	0.428571428571429	0.00068160143590025	0.00462227410879258	FALSE	FALSE	FALSE
LS02.MAG23	Bacteria;Chloroflexota;Anaerolineae;Thermoflexales;Thermoflexaceae;Thermoflexus;Thermoflexus hugenholtzii_A	56	27	0.482142857142857	0.00133621912105229	0.00811002433007299	FALSE	FALSE	FALSE
LS02.MAG27	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;M3007	56	26	0.464285714285714	0.00025021828023332	0.00398100398100398	FALSE	FALSE	FALSE
LS02.MAG28	Bacteria;Armatimonadota;HRBIN17;HRBIN17;HRBIN17;Fervidibacter;Fervidibacter sp041446875	56	21	0.375	0.000942840170007879	0.00615035178438869	FALSE	FALSE	FALSE
LT01.MAG1	Bacteria;Cyanobacteriota;Cyanobacteriia;Phormidesmidales;Phormidesmidaceae;PCC-6406	56	40	0.714285714285714	0.0117409538281952	0.514477799551801	TRUE	TRUE	TRUE
LT01.MAG3	Bacteria;Bacteroidota_A;Chlorobiia;Chlorobiales;Thermochlorobacteraceae;JANWWM01	56	32	0.571428571428571	0.000681721850997032	0.00605451210902422	FALSE	FALSE	FALSE
LT12.MAG04	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Chloroflexaceae;CAKZQX01;CAKZQX01 sp034435975	56	26	0.464285714285714	0.000362791665658289	0.00568401894672982	FALSE	FALSE	FALSE
LT12.MAG05	Bacteria;Cyanobacteriota;Cyanobacteriia;Leptolyngbyales;Leptolyngbyaceae;DSRU01	56	33	0.589285714285714	0.000899611844987458	0.00903199096800903	FALSE	FALSE	FALSE
LT12.MAG06	Bacteria;Cyanobacteriota;Cyanobacteriia;Cyanobacteriales;Laspinemataceae;Planktothricoides	56	20	0.357142857142857	0.00149704833177621	0.0189537298457662	FALSE	FALSE	FALSE
LT12.MAG09	Bacteria;Cyanobacteriota;Cyanobacteriia;Thermostichales;Thermostichaceae;Thermostichus	56	24	0.428571428571429	0.000402423028069852	0.00432650865301731	FALSE	FALSE	FALSE
LT12.MAG10	Bacteria;Chloroflexota;Anaerolineae;Promineifilales;Promineifilaceae;JACSRF01	56	29	0.517857142857143	0.000632990180267353	0.00523065620535426	FALSE	FALSE	FALSE
LT12.MAG12	Bacteria;Zhuqueibacterota;Zhuqueibacteria;Thermofontimicrobiales;Thermofontimicrobiaceae;Thermofontimicrobium	56	41	0.732142857142857	0.00239788971948316	0.0436584788615962	TRUE	TRUE	TRUE
LT12.MAG14	Bacteria;Chloroflexota;Anaerolineae;Anaerolineales;Villigracilaceae;JAABUE01	56	39	0.696428571428571	0.00352151257332182	0.0215520718402395	TRUE	FALSE	FALSE
LT16.MAG03	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Chloroflexaceae;CAKZQX01	56	27	0.482142857142857	0.000890229485119852	0.00978403913615654	FALSE	FALSE	FALSE
LT16.MAG04	Bacteria;Cyanobacteriota;Cyanobacteriia;Thermostichales;Thermostichaceae;Thermostichus	56	21	0.375	0.000548927071688879	0.00618351236702473	FALSE	FALSE	FALSE
LT16.MAG09	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Chloroflexaceae;JAAUTZ01	56	22	0.392857142857143	0.00045833301432451	0.00711651423302847	FALSE	FALSE	FALSE
LT16.MAG12	Bacteria;Cyanobacteriota;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Fischerella;Fischerella thermalis	56	24	0.428571428571429	0.00151798818071162	0.0569736139472279	FALSE	FALSE	FALSE
LT16.MAG13	Bacteria;Acidobacteriota;Blastocatellia;Chloracidobacteriales;Chloracidobacteriaceae;Chloracidobacterium	56	37	0.660714285714286	0.000956254410967038	0.024754299508599	FALSE	FALSE	FALSE
LT16.MAG14	Bacteria;Cyanobacteriota;Cyanobacteriia;Elainellales;Elainellaceae;Thermoleptolyngbya	56	35	0.625	0.00244666951637689	0.0270215540431081	TRUE	FALSE	FALSE
LT16.MAG18	Bacteria;Bacteroidota_A;Chlorobiia;Chlorobiales;Thermochlorobacteraceae;Thermochlorobacter	56	35	0.625	0.00051697756939503	0.00544198367404898	FALSE	FALSE	FALSE
LT16.MAG19	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Chloroflexaceae;Chloroflexus	56	44	0.785714285714286	0.00109860521308874	0.00530497878008488	TRUE	TRUE	FALSE
LT16.MAG20	Bacteria;Patescibacteriota;JACMRA01;JACMRA01;JACMRA01;CAKZLR01	56	31	0.553571428571429	0.00112598537408926	0.0160185320370641	FALSE	FALSE	FALSE
LT16.MAG21	Bacteria;Cyanobacteriota;Cyanobacteriia;Leptolyngbyales;Leptolyngbyaceae;DSRU01	56	25	0.446428571428571	0.00156896325543006	0.010581312170709	FALSE	FALSE	FALSE
LT16.MAG22	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;JADJNW01	56	23	0.410714285714286	0.00128202582254344	0.0171629313482746	FALSE	FALSE	FALSE
LT16.MAG26	Bacteria;Bacteroidota_A;Chlorobiia;Chlorobiales;Thermochlorobacteraceae;JANWWM01	56	39	0.696428571428571	0.0018271342542887	0.00697751395502791	TRUE	FALSE	FALSE
LT16.MAG27	Bacteria;Cyanobacteriota;Cyanobacteriia;Thermosynechococcales;Thermosynechococcaceae;Thermosynechococcus;Thermosynechococcus lividus	56	28	0.5	0.00051895653191005	0.00939276878553757	FALSE	FALSE	FALSE
LT16.MAG29	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;M3007	56	29	0.517857142857143	0.00040636695365457	0.0121777743555487	FALSE	FALSE	FALSE
LU02.MAG04	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Chloroflexaceae;CAKZQX01;CAKZQX01 sp034435975	56	17	0.303571428571429	0.000338272750125293	0.00314399371201258	FALSE	FALSE	FALSE
LU02.MAG14	Bacteria;Chloroflexota;Anaerolineae;J036;Brachytrichaceae;Roseilinea	56	40	0.714285714285714	0.0032163310864648	0.0101969898030102	TRUE	TRUE	TRUE
LU02.MAG17	Bacteria;Chloroflexota;Anaerolineae;Anaerolineales;Villigracilaceae;630D-37	56	41	0.732142857142857	0.00229136155381538	0.0212602412056214	TRUE	TRUE	TRUE
LU02.MAG20	Bacteria;Bacteroidota_A;Chlorobiia;Chlorobiales;Thermochlorobacteraceae;Thermochlorobacter	56	23	0.410714285714286	0.000869752968061277	0.00980629083940636	FALSE	FALSE	FALSE
LU02.MAG21	Bacteria;Chloroflexota;Anaerolineae;JAFGEY01;JAFGEY01;BS750m-G44	56	46	0.821428571428571	0.00236334423437185	0.0199314601370797	TRUE	TRUE	TRUE
LU04.MAG04	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Hydrogenophilus	56	39	0.696428571428571	0.00222865463621074	0.0334768660925356	TRUE	FALSE	FALSE
LU04.MAG09	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;TTA-H9;UBA2030	56	42	0.75	0.00240044167085625	0.0143879712240576	TRUE	TRUE	TRUE
LU04.MAG17	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Chloroflexaceae;CAKZQX01;CAKZQX01 sp034435975	56	30	0.535714285714286	0.00101037025628322	0.00772096654247832	FALSE	FALSE	FALSE
LU04.MAG19	Bacteria;Chloroflexota;Anaerolineae;Anaerolineales;Villigracilaceae;630D-37	56	37	0.660714285714286	0.00273623693623711	0.0352448590205639	TRUE	FALSE	FALSE
LU04.MAG20	Bacteria;Cyanobacteriota;Cyanobacteriia;Cyanobacteriales;Laspinemataceae;Planktothricoides	56	22	0.392857142857143	0.000609025463783568	0.0103399896600103	FALSE	FALSE	FALSE
LU04.MAG24	Bacteria;Cyanobacteriota;Cyanobacteriia;Thermostichales;Thermostichaceae;Thermostichus	56	37	0.660714285714286	0.00161824016815567	0.0250675580405818	TRUE	FALSE	FALSE
LV02.MAG01	Bacteria;Cyanobacteriota;Cyanobacteriia;Cyanobacteriales;Laspinemataceae;Planktothricoides	56	18	0.321428571428571	0.00126832873793331	0.0230799769200231	FALSE	FALSE	FALSE
LV02.MAG03	Bacteria;Chloroflexota;Anaerolineae;B4-G1;SLSP01;DAOTZR01	56	44	0.785714285714286	0.00276672288669581	0.0496619006761986	TRUE	TRUE	TRUE
LV02.MAG10	Bacteria;Cyanobacteriota;Cyanobacteriia;Thermostichales;Thermostichaceae;Thermostichus	56	22	0.392857142857143	0.000489191732085615	0.00575624424375576	FALSE	FALSE	FALSE
LV02.MAG12	Bacteria;Cyanobacteriota;Cyanobacteriia;B231;B231;Trichothermofontia	56	29	0.517857142857143	0.00105430878395511	0.0256409743590256	FALSE	FALSE	FALSE
LV02.MAG18	Bacteria;Bacteroidota_A;Chlorobiia;Chlorobiales;Thermochlorobacteraceae;Thermochlorobacter	56	32	0.571428571428571	0.000457850518477473	0.00291224708775291	FALSE	FALSE	FALSE
LV02.MAG19	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Chloroflexaceae;Chloroflexus	56	45	0.803571428571429	0.00145660036750029	0.00631874368125632	TRUE	TRUE	FALSE
LV02.MAG22	Bacteria;Cyanobacteriota;Cyanobacteriia;Gloeomargaritales;Gloeomargaritaceae;Gloeomargarita	56	34	0.607142857142857	0.00177678213684519	0.02998197001803	TRUE	FALSE	FALSE
LV02.MAG25	Bacteria;Chloroflexota;Anaerolineae;Anaerolineales;Villigracilaceae;630D-37	56	47	0.839285714285714	0.00253787283611786	0.0198717301282699	TRUE	TRUE	TRUE
