hotspring	ProcessID	Element	Process	RawCommunityIndex	CommunityIndex	CompleteGateFraction	Samples	Temperature	pH
LT16	wood_ljungdahl	Carbon	Wood-Ljungdahl fixation	1.93913892988e-06	1.23338545078e-06	0.5	4	38.575	6.765
LU02	anammox	Nitrogen	Anaerobic ammonium oxidation	1.9037381372e-05	0.0	0.0	2	59.0	7.32
LU02	cbb	Carbon	Calvin-Benson-Bassham fixation	6.495176838e-05	6.495176838e-05	1.0	2	59.0	7.32
LU02	cummo	Carbon/Nitrogen	Copper membrane monooxygenase	7.021150086666666e-06	7.021150086666666e-06	1.0	2	59.0	7.32
LU02	dnra_nitrite	Nitrogen	Dissimilatory nitrite reduction to ammonium	4.96848158825e-05	4.96848158825e-05	1.0	2	59.0	7.32
LU02	dsr	Sulfur	DsrAB sulfite/sulfide axis	8.042538994500001e-06	8.042538994500001e-06	1.0	2	59.0	7.32
LU02	hao	Nitrogen	Hydroxylamine oxidation	1.0756489615999999e-05	1.0756489615999999e-05	1.0	2	59.0	7.32
LU02	mcr	Carbon	Methyl-coenzyme M reductase	1.1589567493333335e-06	0.0	0.0	2	59.0	7.32
LU02	n2o_to_n2	Nitrogen	Nitrous oxide reduction to dinitrogen	2.9304978635e-05	2.9304978635e-05	1.0	2	59.0	7.32
LU02	n_fix	Nitrogen	Nitrogen fixation	2.790844786105333e-05	2.790844786105333e-05	1.0	2	59.0	7.32
LU02	nar_nxr	Nitrogen	NarGH/NxrAB oxidoreductase family	5.17772964575e-06	5.17772964575e-06	1.0	2	59.0	7.32
LU02	nitrate_to_nitrite	Nitrogen	Respiratory nitrate reduction	8.557606935583332e-06	8.557606935583332e-06	1.0	2	59.0	7.32
LU02	nitrite_to_no	Nitrogen	Nitrite reduction to nitric oxide	5.7112144116e-05	5.7112144116e-05	1.0	2	59.0	7.32
LU02	no_to_n2o	Nitrogen	Nitric oxide reduction to nitrous oxide	2.191396048625e-05	2.191396048625e-05	1.0	2	59.0	7.32
LU02	phs	Sulfur	Thiosulfate/polysulfide reduction	4.6243030600000004e-06	0.0	0.0	2	59.0	7.32
LU02	rtca	Carbon	Reverse TCA fixation	2.8978056084999998e-06	2.1749316423749996e-06	0.5	2	59.0	7.32
LU02	sox	Sulfur	Thiosulfate oxidation by Sox	1.032522922292e-05	1.032522922292e-05	1.0	2	59.0	7.32
LU02	sulfate_to_sulfite	Sulfur	Dissimilatory sulfate reduction to sulfite	7.4735984690625e-05	7.4735984690625e-05	1.0	2	59.0	7.32
LU02	sulfur_reduction	Sulfur	Elemental sulfur reduction	0.0	0.0	0.0	2	59.0	7.32
LU02	three_hp	Carbon	3-hydroxypropionate bicycle	2.5628235615666666e-05	2.5628235615666666e-05	1.0	2	59.0	7.32
LU02	wood_ljungdahl	Carbon	Wood-Ljungdahl fixation	2.80802441417e-05	2.80802441417e-05	1.0	2	59.0	7.32
LU04	anammox	Nitrogen	Anaerobic ammonium oxidation	2.8327812356666664e-05	0.0	0.0	3	61.4	7.02
LU04	cbb	Carbon	Calvin-Benson-Bassham fixation	8.0703142975e-05	8.0703142975e-05	1.0	3	61.4	7.02
LU04	cummo	Carbon/Nitrogen	Copper membrane monooxygenase	1.3258531359666668e-05	1.3258531359666668e-05	1.0	3	61.4	7.02
LU04	dnra_nitrite	Nitrogen	Dissimilatory nitrite reduction to ammonium	6.7624585795e-05	6.7624585795e-05	1.0	3	61.4	7.02
LU04	dsr	Sulfur	DsrAB sulfite/sulfide axis	1.9119571640000002e-05	1.9119571640000002e-05	1.0	3	61.4	7.02
LU04	hao	Nitrogen	Hydroxylamine oxidation	3.172413048e-05	3.172413048e-05	1.0	3	61.4	7.02
LU04	mcr	Carbon	Methyl-coenzyme M reductase	0.0	0.0	0.0	3	61.4	7.02
LU04	n2o_to_n2	Nitrogen	Nitrous oxide reduction to dinitrogen	4.700843259e-05	4.700843259e-05	1.0	3	61.4	7.02
LU04	n_fix	Nitrogen	Nitrogen fixation	1.879092012e-07	1.879092012e-07	0.6666666666666666	3	61.4	7.02
LU04	nar_nxr	Nitrogen	NarGH/NxrAB oxidoreductase family	4.052868213e-06	4.052868213e-06	1.0	3	61.4	7.02
LU04	nitrate_to_nitrite	Nitrogen	Respiratory nitrate reduction	7.165533915333333e-06	7.165533915333333e-06	1.0	3	61.4	7.02
LU04	nitrite_to_no	Nitrogen	Nitrite reduction to nitric oxide	8.498343707e-05	8.498343707e-05	1.0	3	61.4	7.02
LU04	no_to_n2o	Nitrogen	Nitric oxide reduction to nitrous oxide	2.6640250325e-05	2.6640250325e-05	1.0	3	61.4	7.02
LU04	phs	Sulfur	Thiosulfate/polysulfide reduction	6.1617056133333335e-06	0.0	0.0	3	61.4	7.02
LU04	rtca	Carbon	Reverse TCA fixation	3.3061811715000004e-06	3.3061811715000004e-06	0.6666666666666666	3	61.4	7.02
LU04	sox	Sulfur	Thiosulfate oxidation by Sox	1.3260468538800003e-05	1.3260468538800003e-05	1.0	3	61.4	7.02
LU04	sulfate_to_sulfite	Sulfur	Dissimilatory sulfate reduction to sulfite	0.00011163401814524999	0.00011163401814524999	1.0	3	61.4	7.02
LU04	sulfur_reduction	Sulfur	Elemental sulfur reduction	0.0	0.0	0.0	3	61.4	7.02
LU04	three_hp	Carbon	3-hydroxypropionate bicycle	3.765158641e-05	3.765158641e-05	1.0	3	61.4	7.02
LU04	wood_ljungdahl	Carbon	Wood-Ljungdahl fixation	2.4896720218000002e-05	2.4896720218000002e-05	1.0	3	61.4	7.02
LV02	anammox	Nitrogen	Anaerobic ammonium oxidation	1.1515471825e-05	0.0	0.0	4	46.95	6.77
LV02	cbb	Carbon	Calvin-Benson-Bassham fixation	9.3807515595e-05	9.3807515595e-05	1.0	4	46.95	6.77
LV02	cummo	Carbon/Nitrogen	Copper membrane monooxygenase	2.5723923665e-06	2.5723923665e-06	1.0	4	46.95	6.77
LV02	dnra_nitrite	Nitrogen	Dissimilatory nitrite reduction to ammonium	1.912746998975e-05	1.912746998975e-05	1.0	4	46.95	6.77
LV02	dsr	Sulfur	DsrAB sulfite/sulfide axis	1.523127243e-05	1.523127243e-05	1.0	4	46.95	6.77
LV02	hao	Nitrogen	Hydroxylamine oxidation	1.5266667719999998e-05	1.5266667719999998e-05	1.0	4	46.95	6.77
LV02	mcr	Carbon	Methyl-coenzyme M reductase	3.3699790615000005e-07	0.0	0.0	4	46.95	6.77
LV02	n2o_to_n2	Nitrogen	Nitrous oxide reduction to dinitrogen	1.231881316e-05	1.231881316e-05	1.0	4	46.95	6.77
LV02	n_fix	Nitrogen	Nitrogen fixation	8.515508199333333e-05	8.515508199333333e-05	1.0	4	46.95	6.77
LV02	nar_nxr	Nitrogen	NarGH/NxrAB oxidoreductase family	2.2183604285e-06	2.2183604285e-06	0.75	4	46.95	6.77
LV02	nitrate_to_nitrite	Nitrogen	Respiratory nitrate reduction	6.0125259068666665e-06	6.0125259068666665e-06	1.0	4	46.95	6.77
LV02	nitrite_to_no	Nitrogen	Nitrite reduction to nitric oxide	3.4546415475e-05	3.4546415475e-05	1.0	4	46.95	6.77
LV02	no_to_n2o	Nitrogen	Nitric oxide reduction to nitrous oxide	1.4506770490575e-05	1.4506770490575e-05	1.0	4	46.95	6.77
LV02	phs	Sulfur	Thiosulfate/polysulfide reduction	1.1015346173333334e-05	0.0	0.0	4	46.95	6.77
LV02	rtca	Carbon	Reverse TCA fixation	3.136806023025e-06	0.0	0.0	4	46.95	6.77
LV02	sox	Sulfur	Thiosulfate oxidation by Sox	1.5223742531e-05	1.5223742531e-05	1.0	4	46.95	6.77
LV02	sulfate_to_sulfite	Sulfur	Dissimilatory sulfate reduction to sulfite	8.651238654462499e-05	8.651238654462499e-05	1.0	4	46.95	6.77
LV02	sulfur_reduction	Sulfur	Elemental sulfur reduction	0.0	0.0	0.0	4	46.95	6.77
LV02	three_hp	Carbon	3-hydroxypropionate bicycle	6.167999951333334e-05	6.167999951333334e-05	1.0	4	46.95	6.77
LV02	wood_ljungdahl	Carbon	Wood-Ljungdahl fixation	1.06213170698e-05	1.06213170698e-05	1.0	4	46.95	6.77
