EvaluationSet	Reference	GenBankAssembly	ExpectedAbundancePct	AbundanceBin	Branch	EvidenceClass	GenomeFractionPct	RecoveredGe90Pct	FullGenomeGe99Pct	MismatchesPer100Kbp	IndelsPer100Kbp	ReferenceReportPresent	BranchReportPresent
MOCK1	Nitratidesulfovibrio_vulgaris_Hildenborough	GCA_000195755.1	0.027146183013	<0.1%	diagnostic-chimeric-rotation	diagnostic	0	no	no	NA	NA	no	no
MOCK1	Rhodopirellula_baltica_SH_1	GCA_000196115.1	1.31778417324	>=1%	sr-megahit-m1	biological	62.969	no	no	124.57	1.22	yes	yes
MOCK1	Rhodopirellula_baltica_SH_1	GCA_000196115.1	1.31778417324	>=1%	sr-metaspades-m1	biological	70.724	no	no	128.77	5.8	yes	yes
MOCK1	Rhodopirellula_baltica_SH_1	GCA_000196115.1	1.31778417324	>=1%	lr-flye-ont	biological	99.967	yes	yes	49.2	257.53	yes	yes
MOCK1	Rhodopirellula_baltica_SH_1	GCA_000196115.1	1.31778417324	>=1%	lr-flye-hifi	biological	99.967	yes	yes	2.04	0.1	yes	yes
MOCK1	Rhodopirellula_baltica_SH_1	GCA_000196115.1	1.31778417324	>=1%	lr-hifiasm-hifi	biological	99.967	yes	yes	2.04	0.1	yes	yes
MOCK1	Rhodopirellula_baltica_SH_1	GCA_000196115.1	1.31778417324	>=1%	lr-metamdbg-hifi	biological	99.921	yes	yes	2.04	0.1	yes	yes
MOCK1	Rhodopirellula_baltica_SH_1	GCA_000196115.1	1.31778417324	>=1%	sr-spades-10m	biological	98.862	yes	no	5.12	0.27	yes	yes
MOCK1	Rhodopirellula_baltica_SH_1	GCA_000196115.1	1.31778417324	>=1%	hybrid-illumina-ont	biological	99.924	yes	yes	9	0.34	yes	yes
MOCK1	Rhodopirellula_baltica_SH_1	GCA_000196115.1	1.31778417324	>=1%	hybrid-illumina-hifi	biological	99.914	yes	yes	9.4	0.31	yes	yes
MOCK1	Rhodopirellula_baltica_SH_1	GCA_000196115.1	1.31778417324	>=1%	lr-ont-polypolish	biological	99.967	yes	yes	2.23	4.98	yes	yes
MOCK1	Rhodopirellula_baltica_SH_1	GCA_000196115.1	1.31778417324	>=1%	lr-ont-careful	biological	99.967	yes	yes	3.57	11.41	yes	yes
MOCK1	Rhodopirellula_baltica_SH_1	GCA_000196115.1	1.31778417324	>=1%	diagnostic-fragmented-50kb	diagnostic	99.967	yes	yes	2.04	0.1	yes	yes
MOCK1	Rhodopirellula_baltica_SH_1	GCA_000196115.1	1.31778417324	>=1%	diagnostic-chimeric-rotation	diagnostic	99.967	yes	yes	2.04	0.1	yes	yes
MOCK1	Wolinella_succinogenes_DSM_1740	GCA_000196135.1	0.65604669178	0.1-<1%	sr-megahit-m1	biological	1.765	no	no	158.42	5.37	yes	yes
MOCK1	Wolinella_succinogenes_DSM_1740	GCA_000196135.1	0.65604669178	0.1-<1%	sr-metaspades-m1	biological	2.639	no	no	208.09	7.18	yes	yes
MOCK1	Wolinella_succinogenes_DSM_1740	GCA_000196135.1	0.65604669178	0.1-<1%	lr-flye-ont	biological	32.846	no	no	786.81	2253.65	yes	yes
MOCK1	Wolinella_succinogenes_DSM_1740	GCA_000196135.1	0.65604669178	0.1-<1%	lr-flye-hifi	biological	94.316	yes	no	1.69	35.45	yes	yes
MOCK1	Wolinella_succinogenes_DSM_1740	GCA_000196135.1	0.65604669178	0.1-<1%	lr-hifiasm-hifi	biological	93.159	yes	no	5.47	49.76	yes	yes
MOCK1	Wolinella_succinogenes_DSM_1740	GCA_000196135.1	0.65604669178	0.1-<1%	lr-metamdbg-hifi	biological	93.525	yes	no	1.31	12.33	yes	yes
MOCK1	Wolinella_succinogenes_DSM_1740	GCA_000196135.1	0.65604669178	0.1-<1%	sr-spades-10m	biological	96.126	yes	no	65.37	8.56	yes	yes
MOCK1	Wolinella_succinogenes_DSM_1740	GCA_000196135.1	0.65604669178	0.1-<1%	hybrid-illumina-ont	biological	97.976	yes	no	82.43	39.12	yes	yes
MOCK1	Wolinella_succinogenes_DSM_1740	GCA_000196135.1	0.65604669178	0.1-<1%	hybrid-illumina-hifi	biological	98.615	yes	no	65.71	5.32	yes	yes
MOCK1	Wolinella_succinogenes_DSM_1740	GCA_000196135.1	0.65604669178	0.1-<1%	lr-ont-polypolish	biological	43.009	no	no	672.68	1637.3	yes	yes
MOCK1	Wolinella_succinogenes_DSM_1740	GCA_000196135.1	0.65604669178	0.1-<1%	lr-ont-careful	biological	42.367	no	no	678.82	1656.42	yes	yes
MOCK1	Wolinella_succinogenes_DSM_1740	GCA_000196135.1	0.65604669178	0.1-<1%	diagnostic-fragmented-50kb	diagnostic	94.316	yes	no	1.69	35.45	yes	yes
MOCK1	Wolinella_succinogenes_DSM_1740	GCA_000196135.1	0.65604669178	0.1-<1%	diagnostic-chimeric-rotation	diagnostic	94.316	yes	no	1.69	35.45	yes	yes
MOCK1	Desulfitobacterium_dehalogenans_ATCC_51507	GCA_000243155.3	0.00353465924648	<0.1%	sr-megahit-m1	biological	0	no	no	NA	NA	no	no
MOCK1	Desulfitobacterium_dehalogenans_ATCC_51507	GCA_000243155.3	0.00353465924648	<0.1%	sr-metaspades-m1	biological	0	no	no	NA	NA	no	no
MOCK1	Desulfitobacterium_dehalogenans_ATCC_51507	GCA_000243155.3	0.00353465924648	<0.1%	lr-flye-ont	biological	0	no	no	NA	NA	no	no
MOCK1	Desulfitobacterium_dehalogenans_ATCC_51507	GCA_000243155.3	0.00353465924648	<0.1%	lr-flye-hifi	biological	0	no	no	NA	NA	no	no
MOCK1	Desulfitobacterium_dehalogenans_ATCC_51507	GCA_000243155.3	0.00353465924648	<0.1%	lr-hifiasm-hifi	biological	0	no	no	NA	NA	no	no
MOCK1	Desulfitobacterium_dehalogenans_ATCC_51507	GCA_000243155.3	0.00353465924648	<0.1%	lr-metamdbg-hifi	biological	0	no	no	NA	NA	no	no
MOCK1	Desulfitobacterium_dehalogenans_ATCC_51507	GCA_000243155.3	0.00353465924648	<0.1%	sr-spades-10m	biological	0	no	no	NA	NA	no	no
MOCK1	Desulfitobacterium_dehalogenans_ATCC_51507	GCA_000243155.3	0.00353465924648	<0.1%	hybrid-illumina-ont	biological	0	no	no	NA	NA	no	no
MOCK1	Desulfitobacterium_dehalogenans_ATCC_51507	GCA_000243155.3	0.00353465924648	<0.1%	hybrid-illumina-hifi	biological	0	no	no	NA	NA	no	no
MOCK1	Desulfitobacterium_dehalogenans_ATCC_51507	GCA_000243155.3	0.00353465924648	<0.1%	lr-ont-polypolish	biological	0	no	no	NA	NA	no	no
MOCK1	Desulfitobacterium_dehalogenans_ATCC_51507	GCA_000243155.3	0.00353465924648	<0.1%	lr-ont-careful	biological	0	no	no	NA	NA	no	no
MOCK1	Desulfitobacterium_dehalogenans_ATCC_51507	GCA_000243155.3	0.00353465924648	<0.1%	diagnostic-fragmented-50kb	diagnostic	0	no	no	NA	NA	no	no
MOCK1	Desulfitobacterium_dehalogenans_ATCC_51507	GCA_000243155.3	0.00353465924648	<0.1%	diagnostic-chimeric-rotation	diagnostic	0	no	no	NA	NA	no	no
MOCK1	Methanomassiliicoccus_luminyensis_B10	GCA_000308215.1	0.0582814043695	<0.1%	sr-megahit-m1	biological	0	no	no	NA	NA	yes	no
MOCK1	Methanomassiliicoccus_luminyensis_B10	GCA_000308215.1	0.0582814043695	<0.1%	sr-metaspades-m1	biological	0	no	no	NA	NA	yes	no
MOCK1	Methanomassiliicoccus_luminyensis_B10	GCA_000308215.1	0.0582814043695	<0.1%	lr-flye-ont	biological	0.193	no	no	860	2160	yes	yes
MOCK1	Methanomassiliicoccus_luminyensis_B10	GCA_000308215.1	0.0582814043695	<0.1%	lr-flye-hifi	biological	13.234	no	no	26.22	85.3	yes	yes
MOCK1	Methanomassiliicoccus_luminyensis_B10	GCA_000308215.1	0.0582814043695	<0.1%	lr-hifiasm-hifi	biological	31.131	no	no	12.62	187.14	yes	yes
MOCK1	Methanomassiliicoccus_luminyensis_B10	GCA_000308215.1	0.0582814043695	<0.1%	lr-metamdbg-hifi	biological	29.472	no	no	2.98	70.17	yes	yes
MOCK1	Methanomassiliicoccus_luminyensis_B10	GCA_000308215.1	0.0582814043695	<0.1%	sr-spades-10m	biological	0	no	no	NA	NA	yes	no
MOCK1	Methanomassiliicoccus_luminyensis_B10	GCA_000308215.1	0.0582814043695	<0.1%	hybrid-illumina-ont	biological	0.069	no	no	770.5	770.5	yes	yes
MOCK1	Methanomassiliicoccus_luminyensis_B10	GCA_000308215.1	0.0582814043695	<0.1%	hybrid-illumina-hifi	biological	1.922	no	no	127	67.47	yes	yes
MOCK1	Methanomassiliicoccus_luminyensis_B10	GCA_000308215.1	0.0582814043695	<0.1%	lr-ont-polypolish	biological	0.193	no	no	860	2160	yes	yes
MOCK1	Methanomassiliicoccus_luminyensis_B10	GCA_000308215.1	0.0582814043695	<0.1%	lr-ont-careful	biological	0.193	no	no	860	2160	yes	yes
MOCK1	Methanomassiliicoccus_luminyensis_B10	GCA_000308215.1	0.0582814043695	<0.1%	diagnostic-fragmented-50kb	diagnostic	13.234	no	no	26.22	85.3	yes	yes
MOCK1	Methanomassiliicoccus_luminyensis_B10	GCA_000308215.1	0.0582814043695	<0.1%	diagnostic-chimeric-rotation	diagnostic	13.234	no	no	26.22	85.3	yes	yes
MOCK1	Methanomethylovorans_hollandica_DSM_15978	GCA_000328665.1	0.0469548829791	<0.1%	sr-megahit-m1	biological	0	no	no	NA	NA	yes	no
MOCK1	Methanomethylovorans_hollandica_DSM_15978	GCA_000328665.1	0.0469548829791	<0.1%	sr-metaspades-m1	biological	0	no	no	NA	NA	yes	no
MOCK1	Methanomethylovorans_hollandica_DSM_15978	GCA_000328665.1	0.0469548829791	<0.1%	lr-flye-ont	biological	0	no	no	NA	NA	yes	no
MOCK1	Methanomethylovorans_hollandica_DSM_15978	GCA_000328665.1	0.0469548829791	<0.1%	lr-flye-hifi	biological	0	no	no	NA	NA	yes	no
MOCK1	Methanomethylovorans_hollandica_DSM_15978	GCA_000328665.1	0.0469548829791	<0.1%	lr-hifiasm-hifi	biological	1.038	no	no	21.29	53.23	yes	yes
MOCK1	Methanomethylovorans_hollandica_DSM_15978	GCA_000328665.1	0.0469548829791	<0.1%	lr-metamdbg-hifi	biological	0.304	no	no	0	0	yes	yes
MOCK1	Methanomethylovorans_hollandica_DSM_15978	GCA_000328665.1	0.0469548829791	<0.1%	sr-spades-10m	biological	0	no	no	NA	NA	yes	no
MOCK1	Methanomethylovorans_hollandica_DSM_15978	GCA_000328665.1	0.0469548829791	<0.1%	hybrid-illumina-ont	biological	0	no	no	NA	NA	yes	no
MOCK1	Methanomethylovorans_hollandica_DSM_15978	GCA_000328665.1	0.0469548829791	<0.1%	hybrid-illumina-hifi	biological	0.052	no	no	424.63	0	yes	yes
MOCK1	Methanomethylovorans_hollandica_DSM_15978	GCA_000328665.1	0.0469548829791	<0.1%	lr-ont-polypolish	biological	0	no	no	NA	NA	yes	no
MOCK1	Methanomethylovorans_hollandica_DSM_15978	GCA_000328665.1	0.0469548829791	<0.1%	lr-ont-careful	biological	0	no	no	NA	NA	yes	no
MOCK1	Methanomethylovorans_hollandica_DSM_15978	GCA_000328665.1	0.0469548829791	<0.1%	diagnostic-fragmented-50kb	diagnostic	0	no	no	NA	NA	yes	no
MOCK1	Methanomethylovorans_hollandica_DSM_15978	GCA_000328665.1	0.0469548829791	<0.1%	diagnostic-chimeric-rotation	diagnostic	0	no	no	NA	NA	yes	no
MOCK1	Ignicoccus_islandicus_DSM_13165	GCA_001481685.1	1.09538937911	>=1%	sr-megahit-m1	biological	16.011	no	no	134.33	0.9	yes	yes
MOCK1	Ignicoccus_islandicus_DSM_13165	GCA_001481685.1	1.09538937911	>=1%	sr-metaspades-m1	biological	23.446	no	no	133.8	9.19	yes	yes
MOCK1	Ignicoccus_islandicus_DSM_13165	GCA_001481685.1	1.09538937911	>=1%	lr-flye-ont	biological	100	yes	yes	103.44	556.87	yes	yes
MOCK1	Ignicoccus_islandicus_DSM_13165	GCA_001481685.1	1.09538937911	>=1%	lr-flye-hifi	biological	99.954	yes	yes	0.72	0.36	yes	yes
MOCK1	Ignicoccus_islandicus_DSM_13165	GCA_001481685.1	1.09538937911	>=1%	lr-hifiasm-hifi	biological	100	yes	yes	0.72	0.29	yes	yes
MOCK1	Ignicoccus_islandicus_DSM_13165	GCA_001481685.1	1.09538937911	>=1%	lr-metamdbg-hifi	biological	99.851	yes	yes	0.72	0.29	yes	yes
MOCK1	Ignicoccus_islandicus_DSM_13165	GCA_001481685.1	1.09538937911	>=1%	sr-spades-10m	biological	99.553	yes	yes	7.27	0.5	yes	yes
MOCK1	Ignicoccus_islandicus_DSM_13165	GCA_001481685.1	1.09538937911	>=1%	hybrid-illumina-ont	biological	99.73	yes	yes	21.49	1.08	yes	yes
MOCK1	Ignicoccus_islandicus_DSM_13165	GCA_001481685.1	1.09538937911	>=1%	hybrid-illumina-hifi	biological	99.742	yes	yes	13.44	0.86	yes	yes
MOCK1	Ignicoccus_islandicus_DSM_13165	GCA_001481685.1	1.09538937911	>=1%	lr-ont-polypolish	biological	100	yes	yes	11.18	54.27	yes	yes
MOCK1	Ignicoccus_islandicus_DSM_13165	GCA_001481685.1	1.09538937911	>=1%	lr-ont-careful	biological	100	yes	yes	14.05	63.16	yes	yes
MOCK1	Ignicoccus_islandicus_DSM_13165	GCA_001481685.1	1.09538937911	>=1%	diagnostic-fragmented-50kb	diagnostic	99.954	yes	yes	0.72	0.36	yes	yes
MOCK1	Ignicoccus_islandicus_DSM_13165	GCA_001481685.1	1.09538937911	>=1%	diagnostic-chimeric-rotation	diagnostic	99.954	yes	yes	0.72	0.36	yes	yes
MOCK1	Methanobrevibacter_oralis_DSM_7256	GCA_001639275.1	0.761107934944	0.1-<1%	sr-megahit-m1	biological	96.587	yes	no	29.24	4.35	yes	yes
MOCK1	Methanobrevibacter_oralis_DSM_7256	GCA_001639275.1	0.761107934944	0.1-<1%	sr-metaspades-m1	biological	94.148	yes	no	26.3	2.43	yes	yes
MOCK1	Methanobrevibacter_oralis_DSM_7256	GCA_001639275.1	0.761107934944	0.1-<1%	lr-flye-ont	biological	99.305	yes	yes	99.26	459.52	yes	yes
MOCK1	Methanobrevibacter_oralis_DSM_7256	GCA_001639275.1	0.761107934944	0.1-<1%	lr-flye-hifi	biological	99.391	yes	yes	52.68	9.85	yes	yes
MOCK1	Methanobrevibacter_oralis_DSM_7256	GCA_001639275.1	0.761107934944	0.1-<1%	lr-hifiasm-hifi	biological	99.364	yes	yes	52.71	9.81	yes	yes
MOCK1	Methanobrevibacter_oralis_DSM_7256	GCA_001639275.1	0.761107934944	0.1-<1%	lr-metamdbg-hifi	biological	99.392	yes	yes	52.86	9.98	yes	yes
MOCK1	Methanobrevibacter_oralis_DSM_7256	GCA_001639275.1	0.761107934944	0.1-<1%	sr-spades-10m	biological	96.672	yes	no	32.39	6.08	yes	yes
MOCK1	Methanobrevibacter_oralis_DSM_7256	GCA_001639275.1	0.761107934944	0.1-<1%	hybrid-illumina-ont	biological	97.469	yes	no	120.38	12.87	yes	yes
MOCK1	Methanobrevibacter_oralis_DSM_7256	GCA_001639275.1	0.761107934944	0.1-<1%	hybrid-illumina-hifi	biological	97.977	yes	no	65.8	14.03	yes	yes
MOCK1	Methanobrevibacter_oralis_DSM_7256	GCA_001639275.1	0.761107934944	0.1-<1%	lr-ont-polypolish	biological	99.299	yes	yes	52.93	34.6	yes	yes
MOCK1	Methanobrevibacter_oralis_DSM_7256	GCA_001639275.1	0.761107934944	0.1-<1%	lr-ont-careful	biological	99.345	yes	yes	81.93	76.04	yes	yes
MOCK1	Methanobrevibacter_oralis_DSM_7256	GCA_001639275.1	0.761107934944	0.1-<1%	diagnostic-fragmented-50kb	diagnostic	99.392	yes	yes	52.83	9.89	yes	yes
MOCK1	Methanobrevibacter_oralis_DSM_7256	GCA_001639275.1	0.761107934944	0.1-<1%	diagnostic-chimeric-rotation	diagnostic	99.447	yes	yes	52.61	9.57	yes	yes
MOCK1	Desulfobulbus_oralis_sp._ONRL	GCA_002952055.1	7.35004955226	>=1%	sr-megahit-m1	biological	93.147	yes	no	75.7	2.32	yes	yes
MOCK1	Desulfobulbus_oralis_sp._ONRL	GCA_002952055.1	7.35004955226	>=1%	sr-metaspades-m1	biological	93.608	yes	no	90.51	4.85	yes	yes
MOCK1	Desulfobulbus_oralis_sp._ONRL	GCA_002952055.1	7.35004955226	>=1%	lr-flye-ont	biological	100	yes	yes	39.2	363.93	yes	yes
MOCK1	Desulfobulbus_oralis_sp._ONRL	GCA_002952055.1	7.35004955226	>=1%	lr-flye-hifi	biological	100	yes	yes	0.04	1.44	yes	yes
MOCK1	Desulfobulbus_oralis_sp._ONRL	GCA_002952055.1	7.35004955226	>=1%	lr-hifiasm-hifi	biological	100	yes	yes	0.04	1.44	yes	yes
MOCK1	Desulfobulbus_oralis_sp._ONRL	GCA_002952055.1	7.35004955226	>=1%	lr-metamdbg-hifi	biological	99.795	yes	yes	0.04	1.41	yes	yes
MOCK1	Desulfobulbus_oralis_sp._ONRL	GCA_002952055.1	7.35004955226	>=1%	sr-spades-10m	biological	97.533	yes	no	13.02	2.07	yes	yes
MOCK1	Desulfobulbus_oralis_sp._ONRL	GCA_002952055.1	7.35004955226	>=1%	hybrid-illumina-ont	biological	98.886	yes	no	22.25	3.9	yes	yes
MOCK1	Desulfobulbus_oralis_sp._ONRL	GCA_002952055.1	7.35004955226	>=1%	hybrid-illumina-hifi	biological	99.033	yes	yes	21.87	3.13	yes	yes
MOCK1	Desulfobulbus_oralis_sp._ONRL	GCA_002952055.1	7.35004955226	>=1%	lr-ont-polypolish	biological	100	yes	yes	7.36	19.34	yes	yes
MOCK1	Desulfobulbus_oralis_sp._ONRL	GCA_002952055.1	7.35004955226	>=1%	lr-ont-careful	biological	100	yes	yes	9.51	38.01	yes	yes
MOCK1	Desulfobulbus_oralis_sp._ONRL	GCA_002952055.1	7.35004955226	>=1%	diagnostic-fragmented-50kb	diagnostic	100	yes	yes	0.04	1.44	yes	yes
MOCK1	Desulfobulbus_oralis_sp._ONRL	GCA_002952055.1	7.35004955226	>=1%	diagnostic-chimeric-rotation	diagnostic	100	yes	yes	0.04	1.44	yes	yes
MOCK1	Fusobacterium_nucleatum_subsp._nucleatum_ATCC_25586	GCA_003019295.1	2.80887154653	>=1%	sr-megahit-m1	biological	56.893	no	no	108.79	1.45	yes	yes
MOCK1	Fusobacterium_nucleatum_subsp._nucleatum_ATCC_25586	GCA_003019295.1	2.80887154653	>=1%	sr-metaspades-m1	biological	65.699	no	no	116.81	8.8	yes	yes
MOCK1	Fusobacterium_nucleatum_subsp._nucleatum_ATCC_25586	GCA_003019295.1	2.80887154653	>=1%	lr-flye-ont	biological	99.999	yes	yes	42.08	572.87	yes	yes
MOCK1	Fusobacterium_nucleatum_subsp._nucleatum_ATCC_25586	GCA_003019295.1	2.80887154653	>=1%	lr-flye-hifi	biological	100	yes	yes	5.14	0.69	yes	yes
MOCK1	Fusobacterium_nucleatum_subsp._nucleatum_ATCC_25586	GCA_003019295.1	2.80887154653	>=1%	lr-hifiasm-hifi	biological	100	yes	yes	5.14	0.69	yes	yes
MOCK1	Fusobacterium_nucleatum_subsp._nucleatum_ATCC_25586	GCA_003019295.1	2.80887154653	>=1%	lr-metamdbg-hifi	biological	100	yes	yes	5.14	0.69	yes	yes
MOCK1	Fusobacterium_nucleatum_subsp._nucleatum_ATCC_25586	GCA_003019295.1	2.80887154653	>=1%	sr-spades-10m	biological	97.532	yes	no	3.53	0.52	yes	yes
MOCK1	Fusobacterium_nucleatum_subsp._nucleatum_ATCC_25586	GCA_003019295.1	2.80887154653	>=1%	hybrid-illumina-ont	biological	99.499	yes	yes	10.93	0.97	yes	yes
MOCK1	Fusobacterium_nucleatum_subsp._nucleatum_ATCC_25586	GCA_003019295.1	2.80887154653	>=1%	hybrid-illumina-hifi	biological	99.759	yes	yes	10.25	0.87	yes	yes
MOCK1	Fusobacterium_nucleatum_subsp._nucleatum_ATCC_25586	GCA_003019295.1	2.80887154653	>=1%	lr-ont-polypolish	biological	99.999	yes	yes	12.8	26.61	yes	yes
MOCK1	Fusobacterium_nucleatum_subsp._nucleatum_ATCC_25586	GCA_003019295.1	2.80887154653	>=1%	lr-ont-careful	biological	99.999	yes	yes	14.82	43.44	yes	yes
MOCK1	Fusobacterium_nucleatum_subsp._nucleatum_ATCC_25586	GCA_003019295.1	2.80887154653	>=1%	diagnostic-fragmented-50kb	diagnostic	100	yes	yes	5.14	0.69	yes	yes
MOCK1	Fusobacterium_nucleatum_subsp._nucleatum_ATCC_25586	GCA_003019295.1	2.80887154653	>=1%	diagnostic-chimeric-rotation	diagnostic	100	yes	yes	5.14	0.69	yes	yes
MOCK2	Escherichia_coli_K-12_MG1655	GCA_000005845.2	0.043258161089	<0.1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Escherichia_coli_K-12_MG1655	GCA_000005845.2	0.043258161089	<0.1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Halobacterium_salinarum_NRC-1	GCA_000006805.1	2.49649088872	>=1%	sr-megahit-m2	biological	61.178	no	no	195.33	1.9	yes	yes
MOCK2	Halobacterium_salinarum_NRC-1	GCA_000006805.1	2.49649088872	>=1%	sr-metaspades-m2	biological	67.308	no	no	194.22	5.94	yes	yes
MOCK2	Chlorobaculum_tepidum_TLS	GCA_000006985.1	0.239842459775	0.1-<1%	sr-megahit-m2	biological	18.315	no	no	188.22	0.51	yes	yes
MOCK2	Chlorobaculum_tepidum_TLS	GCA_000006985.1	0.239842459775	0.1-<1%	sr-metaspades-m2	biological	24.436	no	no	203.65	7.22	yes	yes
MOCK2	Methanopyrus_kandleri_AV19	GCA_000007185.1	0.207234504471	0.1-<1%	sr-megahit-m2	biological	0.369	no	no	127.86	0	yes	yes
MOCK2	Methanopyrus_kandleri_AV19	GCA_000007185.1	0.207234504471	0.1-<1%	sr-metaspades-m2	biological	0.699	no	no	160.46	8.45	yes	yes
MOCK2	Pyrobaculum_aerophilum_IM2	GCA_000007225.1	0.225786489848	0.1-<1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Pyrobaculum_aerophilum_IM2	GCA_000007225.1	0.225786489848	0.1-<1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Streptococcus_agalactiae_sv._V_V_2603V_R	GCA_000007265.1	0.0929249386356	<0.1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Streptococcus_agalactiae_sv._V_V_2603V_R	GCA_000007265.1	0.0929249386356	<0.1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Pyrococcus_furiosus_DSM_3638	GCA_000007305.1	0.396153685762	0.1-<1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Pyrococcus_furiosus_DSM_3638	GCA_000007305.1	0.396153685762	0.1-<1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Methanosarcina_acetivorans_C2A	GCA_000007345.1	0.174492059843	0.1-<1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Methanosarcina_acetivorans_C2A	GCA_000007345.1	0.174492059843	0.1-<1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Pseudomonas_putida_KT2440	GCA_000007565.2	1.4615378698	>=1%	sr-megahit-m2	biological	5.067	no	no	323.56	10.53	yes	yes
MOCK2	Pseudomonas_putida_KT2440	GCA_000007565.2	1.4615378698	>=1%	sr-metaspades-m2	biological	7.868	no	no	259.87	14.81	yes	yes
MOCK2	Staphylococcus_epidermidis_ATCC_12228	GCA_000007645.1	0.0784054169738	<0.1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Staphylococcus_epidermidis_ATCC_12228	GCA_000007645.1	0.0784054169738	<0.1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Geobacter_sulfurreducens_PCA	GCA_000007985.2	0.578871546628	0.1-<1%	sr-megahit-m2	biological	0.186	no	no	407.7	0	yes	yes
MOCK2	Geobacter_sulfurreducens_PCA	GCA_000007985.2	0.578871546628	0.1-<1%	sr-metaspades-m2	biological	0.273	no	no	346.09	0	yes	yes
MOCK2	Bacillus_cereus_ATCC_10987	GCA_000008005.1	0.0371012693998	<0.1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Bacillus_cereus_ATCC_10987	GCA_000008005.1	0.0371012693998	<0.1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Nanoarchaeum_equitans_Kin4-M	GCA_000008085.1	0.942145092126	0.1-<1%	sr-megahit-m2	biological	45.118	no	no	85.73	0	yes	yes
MOCK2	Nanoarchaeum_equitans_Kin4-M	GCA_000008085.1	0.942145092126	0.1-<1%	sr-metaspades-m2	biological	50.166	no	no	88.1	1.22	yes	yes
MOCK2	Treponema_denticola_ATCC_35405	GCA_000008185.1	1.24954496832	>=1%	sr-megahit-m2	biological	0.925	no	no	353.6	15.21	yes	yes
MOCK2	Treponema_denticola_ATCC_35405	GCA_000008185.1	1.24954496832	>=1%	sr-metaspades-m2	biological	1.8	no	no	321.26	31.34	yes	yes
MOCK2	Helicobacter_pylori_ATCC_700392	GCA_000008525.1	0.120914377984	0.1-<1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Helicobacter_pylori_ATCC_700392	GCA_000008525.1	0.120914377984	0.1-<1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Deinococcus_radiodurans_R1	GCA_000008565.1	0.671262409936	0.1-<1%	sr-megahit-m2	biological	0.071	no	no	987.12	0	yes	yes
MOCK2	Deinococcus_radiodurans_R1	GCA_000008565.1	0.671262409936	0.1-<1%	sr-metaspades-m2	biological	0.043	no	no	351.37	0	yes	yes
MOCK2	Archaeoglobus_fulgidus_DSM_4304	GCA_000008665.1	1.15175052477	>=1%	sr-megahit-m2	biological	0.395	no	no	244.02	0	yes	yes
MOCK2	Archaeoglobus_fulgidus_DSM_4304	GCA_000008665.1	1.15175052477	>=1%	sr-metaspades-m2	biological	0.65	no	no	219.11	7.07	yes	yes
MOCK2	Neisseria_meningitidis_MC58	GCA_000008805.1	0.0884219680409	<0.1%	sr-megahit-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Neisseria_meningitidis_MC58	GCA_000008805.1	0.0884219680409	<0.1%	sr-metaspades-m2	biological	0	no	no	NA	NA	no	no
MOCK2	Nitrosomonas_europaea_ATCC_19718	GCA_000009145.1	5.60307550436	>=1%	sr-megahit-m2	biological	95.539	yes	no	29.39	0.56	yes	yes
MOCK2	Nitrosomonas_europaea_ATCC_19718	GCA_000009145.1	5.60307550436	>=1%	sr-metaspades-m2	biological	95.259	yes	no	28.6	1.08	yes	yes
MOCK2	Pseudomonas_fluorescens_SBW25	GCA_000009225.1	1.05419048032	>=1%	sr-megahit-m2	biological	8.373	no	no	260.43	3.02	yes	yes
MOCK2	Pseudomonas_fluorescens_SBW25	GCA_000009225.1	1.05419048032	>=1%	sr-metaspades-m2	biological	11.907	no	no	257.94	11.5	yes	yes
MOCK2	Trichormus_sp._PCC_7120	GCA_000009705.1	1.35207288018	>=1%	sr-megahit-m2	biological	7.049	no	no	78.37	5.5	yes	yes
MOCK2	Trichormus_sp._PCC_7120	GCA_000009705.1	1.35207288018	>=1%	sr-metaspades-m2	biological	7.936	no	no	104.47	7.34	yes	yes
MOCK2	Gemmatimonas_aurantiaca_T-27	GCA_000010305.1	2.3807586673	>=1%	sr-megahit-m2	biological	99.427	yes	yes	47.26	0.87	yes	yes
